Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_6_L1,BIAS_24_L1,RDP_L1,RDP_L2,RDP_L3
2018/7/27,2818.820068,3415710000,2825.941992,2788.299524,2863.310052,2713.288996,59.66291099,2810.647493,2788.529887,22.11760623,19.13933001,2.978276225,-0.656220869,-0.109970085,0.197310766,1.545465699,0.583333333,0.625,37.82093204,38.40414554,73.42963388,1.6149865,-18.61987305,2837.439941,0.635031945,2.314425684,-0.303229602,0.910160506,0.478091115
2018/7/30,2802.600098,3245770000,2825.066016,2792.511023,2860.470638,2724.551408,50.43895786,2809.409432,2789.572125,19.83730754,19.27892551,0.558382027,-0.575417029,-0.689270822,-0.391958634,0.831707101,0.5,0.625,60.33302046,1.740550862,40.67648417,0.154024727,-16.2199707,2818.820068,-0.109970085,1.545465699,-0.656220869,-0.303229602,0.910160506
2018/7/31,2816.290039,3892100000,2824.244043,2796.990027,2858.515597,2735.464457,54.83639407,2810.467987,2791.55123,18.91675765,19.20649194,-0.28973429,0.48847288,-0.259006414,0.05021003,1.182830352,0.5,0.625,62.32735671,32.68527154,24.27665598,0.534749105,13.68994141,2802.600098,-0.689270822,0.831707101,-0.575417029,-0.656220869,-0.303229602
2018/8/1,2813.360107,3496990000,2817.702051,2801.997034,2850.321217,2753.67285,45.89564242,2810.912929,2793.166702,17.74622678,18.91443891,-1.16821213,-0.104035153,-0.321352385,-0.098034234,0.905769806,0.5,0.625,68.66051021,26.06245896,20.16276045,0.533519729,-2.929931641,2816.290039,-0.259006414,1.182830352,0.48847288,-0.575417029,-0.656220869
2018/8/2,2827.219971,3467380000,2815.658057,2806.527527,2845.58229,2767.472763,37.25478544,2813.421705,2795.689166,17.7325381,18.67805875,-0.945520644,0.49264448,0.281333404,0.341660631,1.235080811,0.5,0.625,39.5676817,56.63650711,38.46141253,0.628923549,13.85986328,2813.360107,-0.321352385,0.905769806,-0.104035153,0.48847288,-0.575417029
2018/8/3,2840.350098,3030390000,2819.964063,2810.554028,2845.95035,2775.157706,51.85479102,2817.564534,2798.997384,18.56715069,18.65587714,-0.088726449,0.464418301,0.729728881,0.733987258,1.520477415,0.5,0.625,12.92941222,86.84155841,56.51350816,0.878313815,13.13012695,2827.219971,0.281333404,1.235080811,0.49264448,-0.104035153,0.48847288
2018/8/6,2850.399902,2874540000,2829.524023,2813.865527,2851.112675,2776.618379,72.5958767,2822.616129,2802.804978,19.81115179,18.88693207,0.924219727,0.353822745,0.897800721,0.953429136,1.692356038,0.583333333,0.625,0,100,81.15935517,1.637014654,10.04980469,2840.350098,0.729728881,1.520477415,0.464418301,0.49264448,-0.104035153
2018/8/7,2858.449951,3162770000,2837.956006,2817.096021,2857.875381,2776.31666,95.25207408,2828.129025,2806.926827,21.20219756,19.34998517,1.852212396,0.282418226,0.850458913,1.069642351,1.759866925,0.666666667,0.666666667,0,100,95.6138528,2.020817518,8.050048828,2850.399902,0.897800721,1.692356038,0.353822745,0.464418301,0.49264448
2018/8/8,2857.699951,2972200000,2846.823975,2821.280017,2860.669868,2781.890166,92.45448311,2832.678398,2810.6878,21.99059869,19.87810787,2.112490819,-0.026237997,0.579086919,0.892342885,1.550766844,0.583333333,0.625,1.324623246,98.65711376,99.55237125,1.806923136,-0.75,2858.449951,0.850458913,1.759866925,0.282418226,0.353822745,0.464418301
2018/8/9,2853.580078,3047050000,2852.095996,2824.044519,2864.342676,2783.746362,90.25240062,2835.894041,2813.865005,22.02903593,20.30829348,1.720742445,-0.144167446,0.197689084,0.648635724,1.263782535,0.5,0.583333333,8.719580698,91.2804193,96.64584435,1.176435149,-4.119873047,2857.699951,0.579086919,1.550766844,-0.026237997,0.282418226,0.353822745
2018/8/10,2833.280029,3256040000,2850.681982,2825.643018,2864.725091,2786.560944,55.37240167,2835.491886,2815.303155,20.18873031,20.28438085,-0.095650536,-0.711388791,-0.550375306,-0.029785459,0.470447161,0.416666667,0.541666667,45.06712246,44.17828987,78.03860764,-0.449392979,-20.30004883,2853.580078,0.197689084,1.263782535,-0.144167446,-0.026237997,0.282418226
2018/8/13,2821.929932,3158450000,2844.987988,2826.818018,2863.919675,2789.716361,33.13785351,2833.405431,2815.794028,17.61140353,19.74978538,-2.138381852,-0.400599219,-0.84191738,-0.384835915,0.026448648,0.416666667,0.5,65.38964247,19.0061076,51.48827226,-0.546619843,-11.35009766,2833.280029,-0.550375306,0.470447161,-0.711388791,-0.144167446,-0.026237997
2018/8/14,2839.959961,2976970000,2841.28999,2828.338513,2864.974437,2791.702589,41.66140166,2834.41382,2817.584097,16.82972359,19.16577303,-2.336049432,0.638925478,-0.147320739,0.189325846,0.567602225,0.5,0.541666667,33.10660471,49.37026192,37.5182198,0.749955374,18.0300293,2821.929932,-0.84191738,0.026448648,-0.400599219,-0.711388791,-0.144167446
2018/8/15,2818.370117,3645070000,2833.424023,2828.476013,2864.940209,2792.011818,23.68013493,2831.945558,2817.642321,14.30323783,18.19326599,-3.890028155,-0.760216484,-0.673131139,-0.618405013,-0.226490003,0.5,0.5,71.76354361,0,22.79212317,0.562692463,-21.58984375,2839.959961,-0.147320739,0.567602225,0.638925478,-0.400599219,-0.711388791
2018/8/16,2840.689941,3219880000,2830.845996,2830.286011,2865.375943,2795.196079,41.29564064,2833.290848,2819.349552,13.94129636,17.34287206,-3.401575704,0.791940848,0.213605336,0.096869702,0.505276483,0.5,0.5,31.79956374,55.68841485,35.01955892,0.86638457,22.31982422,2818.370117,-0.673131139,-0.226490003,-0.760216484,0.638925478,-0.400599219
2018/8/17,2850.129883,3024100000,2834.215967,2832.701001,2866.238777,2799.163224,48.32563209,2835.881469,2821.629576,14.25189256,16.72467616,-2.472783598,0.332311572,0.567027717,0.321185578,0.762470418,0.583333333,0.541666667,18.45220047,79.24126042,44.97655842,1.306970099,9.439941406,2840.689941,0.213605336,0.505276483,0.791940848,-0.760216484,0.638925478
2018/8/20,2857.050049,2748020000,2841.23999,2835.204504,2868.158615,2802.250394,63.25713632,2839.138173,2824.253315,14.88485848,16.35671263,-1.471854149,0.242801777,0.670481203,0.476851352,0.936497464,0.583333333,0.541666667,3.104695486,98.34755889,77.75907805,1.055102837,6.920166016,2850.129883,0.567027717,0.762470418,0.332311572,0.791940848,-0.760216484
2018/8/21,2862.959961,3147140000,2845.83999,2837.332507,2871.655934,2803.009081,74.36181409,2842.803064,2827.120474,15.6825899,16.22188808,-0.539298178,0.206853643,0.63623432,0.618019818,1.074853195,0.583333333,0.541666667,0,100,92.52960644,0.796023818,5.909912109,2857.050049,0.670481203,0.936497464,0.242801777,0.332311572,0.791940848
2018/8/22,2861.820068,2689560000,2854.52998,2838.120007,2873.900954,2802.339061,66.23606935,2845.728757,2829.690814,16.03794258,16.18509898,-0.147156399,-0.039815177,0.467499251,0.54432994,0.94947603,0.5,0.541666667,2.556395094,97.44360491,98.5970546,0.400651361,-1.139892578,2862.959961,0.63623432,1.074853195,0.206853643,0.242801777,0.332311572
2018/8/23,2856.97998,2713910000,2857.787988,2839.097009,2875.80539,2802.388628,88.17480472,2847.459714,2831.712234,15.74748035,16.09757525,-0.350094907,-0.169126213,0.071513512,0.378603124,0.697121052,0.416666667,0.541666667,13.41108191,86.58891809,94.67750767,-0.051425448,-4.840087891,2861.820068,0.467499251,0.94947603,-0.039815177,0.206853643,0.242801777
2018/8/24,2874.689941,2596190000,2862.7,2841.890503,2880.457734,2803.323272,86.98871725,2851.64898,2834.895768,16.75321217,16.22870264,0.524509534,0.61988397,0.492376998,0.950616527,1.220674828,0.5,0.541666667,0,100,94.67750767,0.594533734,17.70996094,2856.97998,0.071513512,0.697121052,-0.169126213,-0.039815177,0.206853643
2018/8/27,2896.73999,2854080000,2870.637988,2846.597498,2887.728437,2805.466558,89.79004014,2858.586058,2839.476821,19.10923716,16.80480954,2.304427616,0.767040943,0.988945833,1.596628432,1.882969497,0.583333333,0.541666667,0,100,95.52963936,1.512482949,22.05004883,2874.689941,0.492376998,1.220674828,0.61988397,-0.169126213,-0.039815177
2018/8/28,2897.52002,2683190000,2877.55,2850.658997,2894.9386,2806.379393,88.59433861,2864.575899,2843.776317,20.79958116,17.60376386,3.195817291,0.026927833,0.779157244,1.43353857,1.833622801,0.666666667,0.541666667,0,100,100,2.267336429,0.780029297,2896.73999,0.988945833,1.882969497,0.767040943,0.61988397,-0.169126213
2018/8/29,2914.040039,2791860000,2887.993994,2855.692993,2904.524425,2806.861562,90.51399625,2872.185766,2848.981038,23.20472879,18.72395685,4.480771944,0.570143413,1.054516295,1.738475423,2.299469564,0.75,0.583333333,0,100,100,3.264082017,16.52001953,2897.52002,0.779157244,1.833622801,0.026927833,0.767040943,0.61988397
2018/8/30,2901.129883,2802180000,2896.823975,2859.388489,2910.188504,2808.588474,76.27299517,2876.638707,2852.843915,23.79479236,19.73812395,4.056668406,-0.443032905,0.37875016,1.107799119,1.723776149,0.666666667,0.583333333,13.49447768,77.3744427,92.45814757,2.153900855,-12.91015625,2914.040039,1.054516295,2.299469564,0.570143413,0.026927833,0.767040943
2018/8/31,2901.52002,2880260000,2902.18999,2862.446985,2915.604722,2809.289247,81.65137615,2880.466602,2856.449552,24.01704916,20.59390899,3.423140168,0.013447751,0.13505528,0.877786733,1.590636964,0.75,0.625,13.08668313,78.05817267,85.14420512,2.95028328,0.390136719,2901.129883,0.37875016,1.723776149,-0.443032905,0.570143413,0.026927833
2018/9/4,2896.719971,3077060000,2902.185986,2864.762988,2919.628193,2809.897784,69.17307292,2882.96712,2859.432546,23.53457354,21.1820419,2.352531639,-0.165432215,-0.157115213,0.547679274,1.303706705,0.666666667,0.583333333,18.10398506,69.64589805,75.02617114,1.972409184,-4.800048828,2901.52002,0.13505528,1.590636964,0.013447751,-0.443032905,0.570143413
2018/9/5,2888.600098,3241250000,2900.402002,2866.270496,2922.008911,2810.53208,40.64815802,2883.833732,2861.593106,22.24062615,21.39375875,0.846867397,-0.280312668,-0.390409645,0.154381703,0.909106077,0.583333333,0.583333333,34.68290053,55.41550073,67.70652382,1.349770587,-8.119873047,2896.719971,-0.157115213,1.303706705,-0.165432215,0.013447751,-0.443032905
2018/9/6,2878.050049,3139590000,2893.204004,2867.288,2923.106371,2811.46963,31.73215685,2882.943934,2862.812139,20.13179594,21.14136619,-1.009570253,-0.365230509,-0.643034404,-0.271924169,0.466223794,0.5,0.541666667,56.31341299,8.539006564,44.53346845,0.735023876,-10.55004883,2888.600098,-0.390409645,0.909106077,-0.280312668,-0.165432215,0.013447751
2018/9/7,2871.679932,2946270000,2887.314014,2868.192993,2923.678944,2812.707042,0.904342315,2881.211011,2863.469012,17.74199886,20.46149272,-2.719493863,-0.221334483,-0.620730325,-0.517706267,0.198198176,0.416666667,0.5,74.23775661,0,21.3181691,0.304578856,-6.370117188,2878.050049,-0.643034404,0.466223794,-0.365230509,-0.280312668,-0.165432215
2018/9/10,2877.129883,2731400000,2882.435986,2870.385486,2923.598767,2817.172205,16.3678787,2880.583145,2864.480928,16.10221664,19.58963751,-3.487420865,0.189782681,-0.294106138,-0.372938847,0.34936048,0.5,0.5,64.68650254,12.86576334,7.134923302,0.534967751,5.449951172,2871.679932,-0.620730325,0.198198176,-0.221334483,-0.365230509,-0.280312668
2018/9/11,2887.889893,2899660000,2880.669971,2873.683484,2922.467076,2824.899892,35.20074647,2881.70726,2866.214926,15.4923343,18.77017687,-3.277842568,0.373984151,0.157626712,-0.089463373,0.681575633,0.583333333,0.5,45.82916164,38.26704398,17.04426911,1.0819086,10.76000977,2877.129883,-0.294106138,0.34936048,0.189782681,-0.221334483,-0.365230509
2018/9/12,2888.919922,3264930000,2880.733936,2876.131482,2922.76669,2829.496274,40.77572916,2882.8169,2867.896777,14.92012301,18.0001661,-3.080043084,0.035667194,0.238544485,-0.094814674,0.67182985,0.583333333,0.541666667,44.02399473,57.77459603,36.30246778,0.495009227,1.030029297,2887.889893,0.157626712,0.681575633,0.373984151,0.189782681,-0.221334483
2018/9/13,2904.179932,3254930000,2885.959912,2880.421973,2920.312792,2840.531153,65.76262813,2886.103521,2870.584418,15.51910215,17.50395331,-1.984851156,0.528225433,0.67732262,0.41138093,1.129304284,0.583333333,0.583333333,23.27687067,100,65.34721334,0.256838426,15.26000977,2888.919922,0.238544485,0.67182985,0.035667194,0.373984151,0.189782681
2018/9/14,2904.97998,3149800000,2892.619922,2883.636475,2920.444594,2846.828355,83.94229763,2889.007591,2873.132238,15.87535349,17.17823334,-1.30287985,0.027548184,0.548610045,0.417458838,1.052038525,0.583333333,0.625,21.38818607,100,85.92486534,0.257460203,0.800048828,2904.179932,0.67732262,1.129304284,0.528225433,0.035667194,0.373984151
2018/9/17,2888.800049,2947760000,2894.953955,2885.569983,2919.046512,2852.093454,67.30004441,2888.975662,2874.292816,14.68284529,16.67915573,-1.996310445,-0.556972225,-0.110070745,-0.069182186,0.391904804,0.5,0.625,59.58433954,51.41168794,83.80389598,-0.866151113,-16.17993164,2904.97998,0.548610045,1.052038525,0.027548184,0.528225433,0.035667194
2018/9/18,2904.310059,3074610000,2898.237988,2887.932983,2919.648968,2856.216999,72.82512424,2891.3348,2876.516316,14.81848385,16.30702136,-1.488537506,0.536901464,0.269177183,0.458138319,0.836951303,0.583333333,0.625,22.96967846,97.98822555,83.1333045,0.109618525,15.51000977,2888.800049,-0.110070745,0.391904804,-0.556972225,0.027548184,0.528225433
2018/9/19,2907.949951,3280020000,2902.043994,2890.182483,2920.859317,2859.505649,69.13400276,2893.890977,2878.844733,15.04624357,16.0548658,-1.008622229,0.125327272,0.279093189,0.565401053,0.832657184,0.583333333,0.666666667,0,100,83.1333045,0.221605627,3.639892578,2904.310059,0.269177183,0.836951303,0.536901464,-0.556972225,0.027548184
2018/9/20,2930.75,3337730000,2907.358008,2893.628979,2926.214469,2861.04349,78.1912058,2899.561596,2882.689568,16.87202794,16.21829823,0.653729717,0.78405919,0.822947517,1.254591444,1.491187238,0.666666667,0.666666667,0,100,99.32940852,1.174778012,22.80004883,2907.949951,0.279093189,0.832657184,0.125327272,0.536901464,-0.556972225
2018/9/21,2929.669922,5607610000,2912.295996,2897.263477,2928.888403,2865.638551,71.23811539,2904.193646,2886.169594,18.02405189,16.57944896,1.444602928,-0.036853301,0.638707389,1.097734209,1.337480501,0.666666667,0.625,1.828469401,97.47999203,99.15999734,1.421789892,-1.080078125,2930.75,0.822947517,1.491187238,0.78405919,0.125327272,0.536901464
2018/9/24,2919.370117,3372210000,2918.41001,2899.497485,2930.738493,2868.256477,60.35116188,2906.528488,2888.628892,17.89959561,16.84347829,1.056117318,-0.351568776,0.202339161,0.62274263,0.890590668,0.666666667,0.583333333,19.2650578,72.872715,90.11756901,1.435696658,-10.29980469,2929.669922,0.638707389,1.337480501,-0.036853301,0.78405919,0.125327272
2018/9/25,2915.560059,3285480000,2920.66001,2900.438489,2932.415654,2868.461323,73.41622338,2907.91796,2890.623793,17.29416683,16.933616,0.360550834,-0.130509611,-0.081391782,0.364924631,0.682659682,0.666666667,0.541666667,25.71512414,63.79032399,78.047677,1.528029864,-3.810058594,2919.370117,0.202339161,0.890590668,-0.351568776,-0.036853301,0.78405919
2018/9/26,2905.969971,3388620000,2920.264014,2900.860986,2932.895984,2868.825989,51.62037589,2907.618269,2891.760547,15.85772227,16.71843725,-0.860714983,-0.328927811,-0.41949319,-0.047896232,0.287777645,0.583333333,0.541666667,41.95022959,40.9295396,59.19752619,1.002390892,-9.590087891,2915.560059,-0.081391782,0.682659682,-0.130509611,-0.351568776,-0.036853301
2018/9/27,2914,3060850000,2916.914014,2900.858984,2932.890692,2868.827277,55.43970252,2908.600074,2893.407914,15.19216009,16.41318182,-1.221021727,0.276328709,-0.178815278,0.153346319,0.482513655,0.583333333,0.583333333,31.23827563,60.07146723,54.93044361,0.904124063,8.030029297,2905.969971,-0.41949319,0.287777645,-0.328927811,-0.130509611,-0.351568776
2018/9/28,2913.97998,3432300000,2913.776025,2901.501489,2934.040642,2868.962336,24.45936701,2909.427752,2894.931771,14.49598122,16.0297417,-1.533760482,-0.000687012,-0.083836466,0.080824654,0.425132268,0.5,0.541666667,39.12733901,36.57315925,45.85805536,0.867454248,-0.020019531,2914,-0.178815278,0.482513655,0.276328709,-0.328927811,-0.130509611
2018/10/1,2924.590088,3364190000,2914.82002,2902.654993,2936.715099,2868.594887,44.00398831,2911.760419,2897.128683,14.6317359,15.75014054,-1.118404643,0.364110512,0.309088545,0.386587954,0.750498758,0.5,0.541666667,14.68395537,75.14162701,57.2620845,0.702785527,10.61010742,2913.97998,-0.083836466,0.425132268,-0.000687012,0.276328709,-0.328927811
2018/10/2,2923.429932,3401880000,2916.393994,2903.990491,2939.093643,2868.887338,56.11041295,2913.555729,2899.076924,14.47880489,15.49587341,-1.017068517,-0.039669021,0.246032214,0.293835942,0.673090775,0.416666667,0.5,17.44952772,70.45980749,60.72486458,0.635114572,-1.16015625,2924.590088,0.309088545,0.750498758,0.364110512,-0.000687012,0.276328709
2018/10/3,2925.51001,3598710000,2920.302002,2905.835986,2941.386697,2870.285276,65.79834865,2915.394849,2901.03493,14.35991869,15.26868246,-0.908763777,0.071151975,0.26034631,0.259973712,0.728144031,0.5,0.5,12.49105205,82.44759207,76.01634219,1.270768496,2.080078125,2923.429932,0.246032214,0.673090775,-0.039669021,0.364110512,-0.000687012
2018/10/4,2901.610107,3496860000,2917.824023,2907.013989,2940.292544,2873.735435,45.24035437,2913.274119,2901.077536,12.19658351,14.65426267,-2.457679163,-0.816948233,-0.533958929,-0.551430071,-0.095441047,0.416666667,0.5,69.46347198,0,50.96913318,-0.0929636,-23.89990234,2925.51001,0.26034631,0.728144031,0.071151975,-0.039669021,0.364110512
2018/10/5,2885.570068,3328980000,2912.142041,2907.708496,2938.49489,2876.922102,23.58318928,2909.011958,2899.928835,9.08312311,13.54003476,-4.456911652,-0.552797877,-0.922876307,-1.037923199,-0.624972313,0.333333333,0.458333333,100,0,27.48253069,-0.769610316,-16.04003906,2901.610107,-0.533958929,-0.095441047,-0.816948233,0.071151975,-0.039669021
2018/10/8,2884.429932,3330320000,2904.11001,2908.073499,2937.546149,2878.600848,23.10229116,2905.230108,2898.780768,6.44933983,12.12189578,-5.672555945,-0.039511663,-0.794264453,-0.945896109,-0.646715595,0.25,0.458333333,100,0,0,-1.580485144,-1.140136719,2885.570068,-0.922876307,-0.624972313,-0.552797877,-0.816948233,0.071151975
2018/10/9,2880.340088,3520500000,2895.492041,2907.696008,2938.362276,2877.029741,4.296780441,2901.400874,2897.414791,3.986082319,10.49473308,-6.508650765,-0.141790366,-0.683008791,-0.946511968,-0.775826226,0.25,0.458333333,100,0,0,-1.683801769,-4.08984375,2884.429932,-0.794264453,-0.646715595,-0.039511663,-0.552797877,-0.816948233
2018/10/10,2785.679932,4501250000,2867.526025,2902.534009,2963.696999,2841.371019,1.465771147,2883.597652,2889.138135,-5.540483264,7.287689814,-12.82817308,-3.2864229,-3.180536927,-3.833386928,-3.90935053,0.25,0.458333333,100,0,0,-4.579418853,-94.66015625,2880.340088,-0.683008791,-0.775826226,-0.141790366,-0.039511663,-0.552797877
2018/10/11,2728.370117,4890630000,2832.878027,2893.743518,2991.200641,2796.286395,0,2859.716493,2877.229393,-17.51290038,2.327571776,-19.84047215,-2.057300762,-4.076992447,-5.301863759,-5.691973194,0.25,0.458333333,100,0,0,-6.420376794,-57.30981445,2785.679932,-3.180536927,-3.90935053,-3.2864229,-0.141790366,-0.039511663
2018/10/12,2767.129883,3966040000,2809.18999,2886.851013,2998.604381,2775.097645,18.28292937,2845.472399,2869.073874,-23.60147493,-2.858237565,-20.74323736,1.420619783,-1.941590136,-3.569317228,-4.200443176,0.333333333,0.458333333,80.33895366,19.66104634,6.553682112,-4.777753703,38.75976563,2728.370117,-4.076992447,-5.691973194,-2.057300762,-3.2864229,-0.141790366
2018/10/15,2750.790039,3300140000,2782.462012,2879.950513,3006.442037,2753.458989,18.25711062,2830.905882,2860.312108,-29.40622629,-8.167835309,-21.23839098,-0.590497896,-1.738431124,-3.682220732,-4.577420617,0.25,0.416666667,88.62740484,11.37259516,10.34454716,-5.600890904,-16.33984375,2767.129883,-1.941590136,-4.200443176,1.420619783,-2.057300762,-3.2864229
2018/10/16,2809.919922,3428340000,2768.377979,2875.231006,3004.742356,2745.719656,36.21661902,2827.677273,2856.579354,-28.90208099,-12.31468444,-16.58739654,2.149560016,0.821000255,-1.312161437,-2.414827246,0.333333333,0.416666667,58.63353499,47.07331406,26.03565185,-3.571062921,59.12988281,2750.790039,-1.738431124,-4.577420617,-0.590497896,1.420619783,-2.057300762
2018/10/17,2809.209961,3321710000,2773.083984,2870.294006,3001.950164,2738.637849,36.67523126,2824.836148,2853.07051,-28.23436197,-15.49861995,-12.73574202,-0.025266234,1.226104665,-1.002791493,-2.305226546,0.25,0.375,58.99366552,51.42485296,36.62358739,-3.945172605,-0.709960938,2809.919922,0.821000255,-2.414827246,2.149560016,-0.590497896,1.420619783
2018/10/18,2768.780029,3616440000,2781.165967,2862.195508,2997.845916,2726.5451,46.02690286,2816.21213,2846.826771,-30.61464091,-18.52182414,-12.09281677,-1.439192236,-0.129370667,-1.982396656,-3.520833618,0.25,0.333333333,79.50191025,25.89386143,41.46400949,-5.290015699,-40.42993164,2809.209961,1.226104665,-2.305226546,-0.025266234,2.149560016,-0.590497896
2018/10/19,2767.780029,3566490000,2781.295996,2854.101013,2991.982292,2716.219735,62.60154351,2808.761037,2840.971456,-32.2104191,-21.25954313,-10.95087597,-0.03611699,-0.401410901,-1.559738699,-3.385920505,0.166666667,0.333333333,80.00916426,25.93269705,34.41713715,-5.391537884,-1,2768.780029,-0.129370667,-3.520833618,-1.439192236,-0.025266234,2.149560016
2018/10/22,2755.879883,3307140000,2782.313965,2845.926501,2986.715078,2705.137925,45.65669819,2800.625475,2834.668377,-34.0429018,-23.81621487,-10.22668693,-0.429952755,-0.762680481,-1.557787582,-3.593188831,0.166666667,0.291666667,86.04556122,33.73369897,28.52008582,-5.02239168,-11.90014648,2767.780029,-0.401410901,-3.385920505,-0.03611699,-1.439192236,-0.025266234
2018/10/23,2740.689941,4348580000,2768.467969,2837.182996,2981.269109,2693.096882,46.06571034,2791.404624,2827.707011,-36.30238754,-26.3134494,-9.988938139,-0.551183,-1.249801049,-1.676344474,-3.890254134,0.166666667,0.25,92.88857948,15.10711677,24.92450426,-5.020849382,-15.18994141,2755.879883,-0.762680481,-3.593188831,-0.429952755,-0.03611699,-1.439192236
2018/10/24,2656.100098,4709310000,2737.845996,2824.689502,2985.15237,2664.226634,0,2770.588543,2814.995388,-44.40684524,-29.93212857,-14.47471667,-3.086443398,-3.405408981,-4.056115524,-6.481330943,0.166666667,0.208333333,100,0,16.28027191,-7.915943164,-84.58984375,2740.689941,-1.249801049,-3.890254134,-0.551183,-0.429952755,-0.03611699
2018/10/25,2705.570068,4634770000,2725.204004,2814.268005,2977.229708,2651.306303,24.41998778,2760.585701,2806.889809,-46.30410823,-33.2065245,-13.09758372,1.862504005,-0.98433429,-1.752287224,-4.4253269,0.25,0.25,78.33398736,32.16098507,15.75603395,-6.067686947,49.4699707,2656.100098,-3.405408981,-6.481330943,-3.086443398,-0.551183,-0.429952755
2018/10/26,2658.689941,4803150000,2703.385986,2801.503503,2971.082977,2631.92403,23.66644203,2744.90943,2795.912041,-51.00261091,-36.76574178,-14.23686913,-1.732726404,-2.042224352,-3.082212072,-5.719629879,0.25,0.25,98.84505714,1.683686588,11.28155722,-4.558671253,-46.88012695,2705.570068,-0.98433429,-4.4253269,1.862504005,-3.086443398,-0.551183
2018/10/29,2641.25,4673700000,2680.46001,2787.336499,2960.716306,2613.956693,21.94082456,2728.961825,2784.455593,-55.49376804,-40.51134703,-14.98242101,-0.655959957,-1.922740884,-3.462466719,-5.956908144,0.25,0.25,100,0,11.28155722,-3.193119461,-17.43994141,2658.689941,-2.042224352,-5.719629879,-1.732726404,1.862504005,-3.086443398
2018/10/30,2682.629883,5106380000,2668.847998,2775.296497,2942.536209,2608.056785,35.63442162,2721.833834,2776.912948,-55.07911397,-43.42490042,-11.65421355,1.566678005,0.067450497,-1.6970296,-4.166020159,0.25,0.291666667,75.46694612,32.44716797,11.37695152,-3.053705593,41.37988281,2641.25,-1.922740884,-5.956908144,-0.655959957,-1.732726404,1.862504005
2018/10/31,2711.73999,5112420000,2679.975977,2764.607996,2918.903851,2610.31214,44.61636389,2720.280935,2772.085322,-51.80438653,-45.10079764,-6.703588884,1.085133197,1.335701472,-0.511674931,-2.833561525,0.333333333,0.291666667,58.20832224,55.71008766,29.38575187,-1.419593945,29.11010742,2682.629883,0.067450497,-4.166020159,1.566678005,-0.655959957,-1.732726404
2018/11/1,2740.370117,4708420000,2686.935986,2756.545996,2897.651655,2615.440337,69.7900422,2723.371578,2769.736047,-46.36446873,-45.35353186,-1.010936866,1.055784369,1.870917137,0.752945248,-1.552519704,0.333333333,0.333333333,41.23426626,86.46970123,58.20898562,-2.475152553,28.63012695,2711.73999,1.335701472,-2.833561525,1.085133197,1.566678005,-0.655959957
2018/11/2,2723.060059,4237930000,2699.81001,2748.420496,2877.03438,2619.806611,54.83816504,2723.323652,2766.278567,-42.95491423,-44.87380833,1.918894108,-0.631668638,1.11785659,0.381477648,-1.878383681,0.333333333,0.291666667,51.49694878,82.27082341,74.81687077,-3.066695033,-17.31005859,2740.370117,1.870917137,-1.552519704,1.055784369,1.085133197,1.566678005
2018/11/5,2738.310059,3623320000,2719.222021,2741.114502,2853.581172,2628.647832,76.69663848,2725.629253,2764.206825,-38.57757193,-43.61456105,5.03698912,0.560031717,1.185539046,1.038219997,-1.053861738,0.416666667,0.333333333,42.21238321,97.9216544,88.88739301,-1.10048362,15.25,2723.060059,1.11785659,-1.878383681,-0.631668638,1.055784369,1.085133197
2018/11/6,2755.449951,3510860000,2733.786035,2734.869995,2827.913666,2641.826324,88.36846483,2730.217053,2763.558168,-33.34111492,-41.55987183,8.218756903,0.625929577,1.107782057,1.709209068,-0.178947068,0.5,0.333333333,10.45250142,100,93.3974926,-0.445486202,17.13989258,2738.310059,1.185539046,-1.053861738,0.560031717,-0.631668638,1.055784369
2018/11/7,2813.889893,3914750000,2754.216016,2736.280493,2833.139492,2639.421494,89.56471826,2743.089798,2767.286444,-24.19664627,-38.08722672,13.89058044,2.120885606,2.429919671,3.681337246,2.073297682,0.583333333,0.375,0,100,99.30721813,2.104954215,58.43994141,2755.449951,1.107782057,-0.178947068,0.625929577,0.560031717,-0.631668638
2018/11/8,2806.830078,3630490000,2767.508008,2740.203491,2841.707383,2638.6996,83.05645472,2752.895995,2770.215602,-17.31960736,-33.93370284,16.61409549,-0.250891638,1.586872591,3.211602406,1.938522944,0.583333333,0.375,4.08932973,95.91067027,98.63689009,2.413265934,-7.059814453,2813.889893,2.429919671,2.073297682,2.120885606,0.625929577,0.560031717
2018/11/9,2781.01001,4019090000,2779.097998,2740.897498,2843.314008,2638.480987,64.40928851,2757.221228,2771.015188,-13.79396001,-29.90575428,16.11179426,-0.919901371,0.406232852,1.872229958,1.159103376,0.583333333,0.375,19.04535639,74.95057111,90.28708046,4.702756203,-25.82006836,2806.830078,1.586872591,1.938522944,-0.250891638,2.120885606,0.625929577
2018/11/12,2726.219971,3670930000,2776.67998,2739.668994,2842.170791,2637.167198,50.88513065,2752.451804,2767.697023,-15.24521994,-26.97364741,11.72842747,-1.970148934,-1.590631393,-0.197716261,-0.601699129,0.5,0.375,50.7819604,14.17522693,61.67882277,0.76323665,-54.79003906,2781.01001,0.406232852,1.159103376,-0.919901371,-0.250891638,2.120885606
