Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BBands_down_L1,BBands_down_L2,BIAS_6_L1,BIAS_24_L1
2019/5/21,2864.360107,3218700000,2858.280029,2892.73949,2974.371804,2811.107175,71.05154421,2867.721198,2876.41177,-8.690571263,-1.687904722,-7.002666542,0.849583559,0.352395511,-0.039024029,-1.089577242,0.416666667,0.5,60.76094911,75.49281235,60.77006751,-2.759325244,24.13012695,2840.22998,2813.804458,2821.201979,-0.187076593,-1.983043555
2019/5/22,2856.27002,3192510000,2859.342041,2889.190491,2970.684433,2807.696549,59.91653801,2865.959479,2874.919788,-8.960309594,-3.142385696,-5.817923898,-0.282439623,-0.05860883,-0.099971625,-1.306203284,0.416666667,0.5,66.80871878,63.85738464,60.0460918,-2.598490417,-8.090087891,2864.360107,2811.107175,2813.804458,0.352395511,-1.089577242
2019/5/23,2822.23999,3891980000,2848.526025,2883.993994,2968.588477,2799.399511,38.75494445,2859.233403,2871.017581,-11.78417747,-4.87074405,-6.913433416,-1.191414995,-1.083654382,-1.112044792,-2.36568091,0.416666667,0.458333333,91.40142152,16.08980745,51.81333481,-2.143168723,-34.0300293,2856.27002,2807.696549,2811.107175,-0.05860883,-1.306203284
2019/5/24,2826.060059,2887390000,2841.832031,2878.303003,2962.405908,2794.200098,26.32826855,2854.129812,2867.687394,-13.55758214,-6.608111668,-6.949470473,0.135355901,-0.658104592,-0.823671888,-2.117959312,0.5,0.458333333,80.34087719,7.063725667,29.00363925,-1.853146284,3.820068359,2822.23999,2799.399511,2807.696549,-1.083654382,-2.36568091
2019/5/28,2802.389893,4121410000,2834.264014,2871.270996,2956.065717,2786.476275,24.72581823,2846.169824,2862.850542,-16.68071777,-8.622632888,-8.058084881,-0.837567692,-1.159275274,-1.457424675,-2.753534057,0.5,0.416666667,100,0,7.717844373,-2.38024185,-23.67016602,2826.060059,2794.200098,2799.399511,-0.658104592,-2.117959312
2019/5/29,2783.02002,3700050000,2817.995996,2863.130493,2948.984492,2777.276494,24.71055472,2836.45447,2856.93717,-20.48270031,-10.99464637,-9.488053937,-0.691191226,-1.511235291,-1.855607817,-3.223876074,0.416666667,0.416666667,100,0,2.354575222,-3.414308536,-19.36987305,2802.389893,2786.476275,2794.200098,-1.159275274,-2.753534057
2019/5/30,2788.860107,3273790000,2804.514014,2856.387,2943.322428,2769.451571,10.18785532,2829.13226,2851.894425,-22.76216452,-13.34815,-9.414014515,0.209847139,-0.863089185,-1.583103649,-2.82747016,0.5,0.458333333,94.0637377,7.179839661,2.393279887,-0.818316949,5.840087891,2783.02002,2777.276494,2786.476275,-1.511235291,-3.223876074
2019/5/31,2752.060059,3981020000,2790.478027,2848.114001,2941.459444,2754.768559,7.82007194,2817.274998,2844.499286,-27.22428807,-16.12337761,-11.10091045,-1.319537281,-1.563490661,-2.645986805,-3.847513131,0.416666667,0.416666667,100,0,2.393279887,-2.905361471,-36.80004883,2788.860107,2769.451571,2777.276494,-0.863089185,-2.82747016
2019/6/3,2744.449951,3966700000,2774.156006,2838.054504,2930.550909,2745.558099,9.947607124,2806.071145,2837.088225,-31.01707961,-19.10211801,-11.9149616,-0.276524031,-1.378346919,-2.609404842,-3.835399474,0.333333333,0.375,100,0,2.393279887,-3.735934956,-7.610107422,2752.060059,2754.768559,2769.451571,-1.563490661,-3.847513131
2019/6/4,2803.27002,3810430000,2774.332031,2831.594507,2914.34591,2748.843104,42.50871528,2805.640203,2834.583172,-28.94296976,-21.07028836,-7.872681396,2.143237057,0.873033654,-0.306732646,-1.569495117,0.333333333,0.375,55.39545303,52.60242568,17.53414189,-2.539705147,58.82006836,2744.449951,2745.558099,2754.768559,-1.378346919,-3.835399474
2019/6/5,2826.149902,3548830000,2782.958008,2828.6995,2907.882089,2749.516911,57.85091165,2808.795541,2833.958486,-25.16294467,-21.88881962,-3.274125044,0.816185478,1.551636739,0.606474641,-0.624248141,0.416666667,0.416666667,38.04513645,100,50.86747523,-1.167329128,22.87988281,2803.27002,2748.843104,2745.558099,0.873033654,-1.569495117
2019/6/6,2843.48999,3396410000,2793.883984,2826.903003,2902.970159,2750.835847,70.2524804,2814.133149,2834.664523,-20.53137447,-21.61733059,1.085956124,0.613558675,1.806032072,1.213966058,0.094045485,0.5,0.458333333,17.40479526,100,84.20080856,0.114779781,17.34008789,2826.149902,2749.516911,2748.843104,1.551636739,-0.624248141
2019/6/7,2873.340088,3220250000,2818.13999,2827.034009,2903.410961,2750.657056,74.37387122,2823.241908,2837.52938,-14.28747123,-20.15135872,5.86388749,1.049769746,2.358761375,2.249243674,1.252173437,0.5,0.458333333,0,100,100,0.313507385,29.85009766,2843.48999,2750.835847,2749.516911,1.806032072,0.094045485
2019/6/10,2886.72998,3209210000,2846.595996,2827.300513,2904.467517,2750.133509,94.92287646,2833.009304,2841.173869,-8.164564484,-17.75399987,9.589435389,0.466004447,2.020034555,2.633023601,1.792375483,0.583333333,0.5,0,100,100,1.066424418,13.38989258,2873.340088,2750.657056,2750.835847,2.358761375,1.252173437
2019/6/11,2885.719971,3548420000,2863.085986,2830.993005,2911.833315,2750.152696,99.29512912,2841.118637,2844.47358,-3.354942433,-14.87418838,11.51924595,-0.034988024,1.142726221,2.404514636,1.754263756,0.583333333,0.5,0.709874584,99.29012542,99.76337514,2.249276486,-1.010009766,2886.72998,2750.133509,2750.657056,2.020034555,1.792375483
2019/6/12,2879.840088,3034130000,2873.824023,2833.264514,2916.867081,2749.661948,92.37420725,2847.075784,2847.093321,-0.017537548,-11.90285822,11.88532067,-0.203757914,0.487171808,2.033583742,1.546304529,0.5,0.5,4.842487461,95.15751254,98.14921265,1.903003764,-5.879882813,2885.719971,2750.152696,2750.133509,1.142726221,1.754263756
2019/6/13,2891.639893,3069810000,2883.454004,2835.298511,2922.42917,2748.167852,91.30829809,2853.9318,2850.393067,3.538733178,-8.814539938,12.35327312,0.409738191,0.516080089,2.182390604,1.931049194,0.583333333,0.541666667,0,100,98.14921265,3.184781684,11.79980469,2879.840088,2749.661948,2750.152696,0.487171808,1.546304529
2019/6/14,2886.97998,2922330000,2886.181982,2835.831506,2924.082606,2747.580406,82.65524233,2859.016136,2853.103209,5.912926848,-5.869046581,11.78197343,-0.16115119,0.101881808,1.706361024,1.758446176,0.583333333,0.5,3.165917497,94.72680909,96.62810721,3.735508915,-4.659912109,2891.639893,2748.167852,2749.661948,0.516080089,1.931049194
2019/6/17,2889.669922,2810140000,2886.769971,2837.338501,2928.149092,2746.52791,70.70766487,2863.732103,2855.811854,7.920248532,-3.111187559,11.03143609,0.093174924,0.100687722,1.500729206,1.737014888,0.583333333,0.541666667,1.33838677,96.99195145,97.23958685,3.614731846,2.689941406,2886.97998,2747.580406,2748.167852,0.101881808,1.758446176
2019/6/18,2917.75,3437620000,2893.175977,2841.214502,2938.569521,2743.859483,78.65875114,2872.042549,2860.399865,11.64268345,-0.160413357,11.80309681,0.971739987,0.892713916,1.992395996,2.600198296,0.666666667,0.541666667,0,100,97.23958685,6.020578689,28.08007813,2889.669922,2746.52791,2747.580406,0.100687722,1.737014888
2019/6/19,2926.459961,3287890000,2902.499951,2844.319495,2948.173477,2740.465513,82.95071738,2880.414458,2865.293206,15.12125261,2.895919837,12.22533277,0.298516355,0.956857579,1.757349938,2.792766739,0.75,0.541666667,0,100,98.99731715,6.631930369,8.709960938,2917.75,2743.859483,2746.52791,0.892713916,2.600198296
2019/6/20,2954.179932,3905940000,2915.007959,2849.21499,2963.561333,2734.868647,94.429918,2891.762993,2871.877408,19.88558506,6.29385288,13.59173217,0.947218519,1.479387651,2.273990584,3.648329406,0.75,0.541666667,0,100,100,5.383352694,27.7199707,2926.459961,2740.465513,2743.859483,0.956857579,2.792766739
2019/6/21,2950.459961,5000120000,2927.703955,2855.625989,2977.343947,2733.908031,88.91254139,2900.793295,2877.698337,23.094958,9.654073904,13.44088409,-0.125922279,1.011440542,1.780184963,3.380390153,0.666666667,0.541666667,2.465027413,94.99599338,98.33199779,4.398565642,-3.719970703,2954.179932,2734.868647,2740.465513,1.479387651,3.648329406
2019/6/24,2945.350098,3136250000,2938.83999,2861.590491,2988.508631,2734.67235,88.38634889,2907.648188,2882.709579,24.93860915,12.71098095,12.2276282,-0.173188701,0.501770734,1.307268206,3.043206755,0.583333333,0.541666667,6.89668981,88.12233987,94.37277775,3.582221417,-5.109863281,2950.459961,2733.908031,2734.868647,1.011440542,3.380390153
2019/6/25,2917.379883,3578050000,2938.765967,2867.33999,2993.425424,2741.254557,63.67581922,2909.145372,2885.27775,23.8676223,14.94230922,8.925313077,-0.949639734,-0.609261282,0.218706563,1.985845242,0.5,0.5,33.24606406,45.23798279,76.11877201,1.532703877,-27.97021484,2945.350098,2734.67235,2733.908031,0.501770734,3.043206755
2019/6/26,2913.780029,3478130000,2936.22998,2873.877991,2995.269583,2752.486398,47.4163873,2909.858396,2887.38903,22.46936654,16.44772069,6.021645853,-0.123393376,-0.709520988,0.017593747,1.774746605,0.416666667,0.5,49.97523556,39.88105402,57.74712556,0.937048114,-3.599853516,2917.379883,2741.254557,2734.67235,-0.609261282,1.985845242
2019/6/27,2924.919922,3122920000,2930.377979,2880.680981,2997.412484,2763.949479,49.02848624,2912.175554,2890.169096,22.00645825,17.5594682,4.446990055,0.382317555,-0.321197709,0.28752562,2.011406733,0.5,0.541666667,39.35979455,54.64268278,46.58723986,1.358411473,11.13989258,2913.780029,2752.486398,2741.254557,-0.709520988,1.774746605
2019/6/28,2941.76001,5420700000,2928.637988,2890.165979,2993.625363,2786.706595,40.91843875,2916.727009,2893.990645,22.73636381,18.59484732,4.141516487,0.575745263,0.323469869,0.686789115,2.426518319,0.583333333,0.541666667,16.70695182,69.25754481,54.59376054,2.150116673,16.84008789,2924.919922,2763.949479,2752.486398,-0.321197709,2.011406733
2019/7/1,2964.330078,3513270000,2932.433984,2901.159985,2985.265883,2817.054088,57.95031543,2924.050558,2899.200973,24.84958457,19.84579477,5.003789797,0.767230103,1.013546763,1.249369297,2.970451304,0.583333333,0.583333333,0,100,74.6334092,2.513804908,22.57006836,2941.76001,2786.706595,2763.949479,0.323469869,2.426518319
2019/7/2,2973.01001,3206840000,2943.56001,2909.646985,2986.469387,2832.824583,65.23122094,2931.582781,2904.668309,26.91447191,21.2595302,5.654941709,0.292812589,1.150428449,1.297792857,2.988760368,0.666666667,0.625,0,100,89.75251494,2.97993162,8.679931641,2964.330078,2817.054088,2786.706595,1.013546763,2.970451304
2019/7/3,2995.820068,1963720000,2959.968018,2918.130493,2993.659357,2842.601629,95.79652262,2941.465441,2911.420291,30.04514932,23.01665402,7.028495297,0.767237867,1.475137726,1.768258552,3.469841002,0.666666667,0.625,0,100,100,3.673435007,22.81005859,2973.01001,2832.824583,2817.054088,1.150428449,2.988760368
2019/7/5,2990.409912,2434210000,2973.066016,2925.476489,2999.092905,2851.860074,93.81344292,2948.995359,2917.271374,31.72398498,24.75812021,6.965864764,-0.18059016,0.855578042,1.375956298,2.92992883,0.583333333,0.625,5.096701634,93.40546846,97.80182282,2.490272028,-5.41015625,2995.820068,2842.601629,2832.824583,1.475137726,3.469841002
2019/7/8,2975.949951,2904550000,2979.904004,2930.606982,3003.270329,2857.943636,78.10944203,2953.14222,2921.617936,31.52428401,26.11135297,5.412931035,-0.483544442,0.080821991,0.744906352,2.093257416,0.5,0.625,24.22002405,75.77997595,89.72848147,1.691121385,-14.45996094,2990.409912,2851.860074,2842.601629,0.855578042,2.92992883
2019/7/9,2979.629883,3028210000,2982.963965,2935.251978,3007.979336,2862.524619,74.39751361,2957.217245,2925.915117,31.30212783,27.14950794,4.15261989,0.123655697,-0.007665943,0.797114382,1.962461812,0.5,0.625,19.73449273,80.26550727,83.15031723,0.861489542,3.679931641,2975.949951,2857.943636,2851.860074,0.080821991,2.093257416
2019/7/10,2993.070068,3154240000,2986.975977,2940.619482,3013.776373,2867.462591,70.98415302,2962.733064,2930.889558,31.843506,28.08830756,3.755198445,0.451068961,0.282169021,1.130300648,2.179197123,0.583333333,0.625,3.352021807,96.12130562,84.05559628,1.444185245,13.44018555,2979.629883,2862.524619,2857.943636,-0.007665943,1.962461812
2019/7/11,2999.909912,3154620000,2987.793945,2946.622974,3018.539641,2874.706306,70.18295855,2968.452579,2936.002177,32.45040229,28.9607265,3.489675786,0.228522674,0.360582301,1.205930795,2.185339256,0.666666667,0.625,0,100,92.12893763,1.852405067,6.83984375,2993.070068,2867.462591,2862.524619,0.282169021,2.179197123
2019/7/12,3013.77002,2974960000,2992.465967,2952.72948,3025.667582,2879.791378,65.5571966,2975.424493,2941.762758,33.66173527,29.90092826,3.760807016,0.462017455,0.723457104,1.398742044,2.453253905,0.75,0.625,0,100,98.70710187,3.303996757,13.86010742,2999.909912,2874.706306,2867.462591,0.360582301,2.185339256
2019/7/15,3014.300049,2874970000,3000.135986,2959.095483,3030.16904,2888.021927,72.61892654,2981.405348,2947.13589,34.26945735,30.77463408,3.494823277,0.017586919,0.607290748,1.131551604,2.286442784,0.833333333,0.625,0,100,100,3.449814966,0.530029297,3013.77002,2879.791378,2874.706306,0.723457104,2.453253905
2019/7/16,3004.040039,3290650000,3005.018018,2964.813989,3030.849329,2898.77865,78.8932584,2984.887608,2951.351012,33.53659544,31.32702635,2.209569092,-0.340377852,0.10841748,0.564862101,1.768031204,0.75,0.625,10.20693173,73.24645726,91.08215242,2.705035327,-10.26000977,3014.300049,2888.021927,2879.791378,0.607290748,2.286442784
2019/7/17,2984.419922,3181600000,3003.287988,2968.147485,3030.997243,2905.297728,53.71031551,2984.815656,2953.800561,31.0150949,31.26464006,-0.249545156,-0.653124357,-0.571867188,-0.210709594,0.954331595,0.666666667,0.625,33.43039216,22.08591691,65.11079139,1.450149297,-19.62011719,3004.040039,2898.77865,2888.021927,0.10841748,1.768031204
2019/7/18,2995.110107,3296580000,3002.328027,2971.579993,3032.414113,2910.745872,51.65050922,2986.399418,2956.860528,29.53889025,30.9194901,-1.380599845,0.358199778,-0.227017687,0.060917842,1.168408335,0.666666667,0.625,26.45427498,49.96116678,48.43118032,1.038346894,10.69018555,2984.419922,2905.297728,2898.77865,-0.571867188,0.954331595
2019/7/19,2976.610107,3260360000,2994.896045,2972.701501,3033.036127,2912.366876,34.14125905,2984.89337,2958.323459,26.56991065,30.04957421,-3.479663556,-0.617673452,-0.714853295,-0.567097745,0.416845689,0.583333333,0.625,75.42518212,0,24.01569456,0.121092685,-18.5,2995.110107,2910.745872,2905.297728,-0.227017687,1.168408335
2019/7/22,2985.030029,3003720000,2989.042041,2974.430005,3034.093876,2914.766134,28.8739497,2984.914395,2960.301724,24.61267071,28.96219351,-4.3495228,0.282869492,-0.274673849,-0.255872713,0.56609375,0.583333333,0.625,70.88881531,22.33997072,24.10037917,-0.360169797,8.419921875,2976.610107,2912.366876,2910.745872,-0.714853295,0.416845689
2019/7/23,3005.469971,3313660000,2989.328027,2977.435999,3036.994383,2917.877614,44.97892615,2988.076791,2963.64752,24.42927097,28.055609,-3.62633803,0.684748267,0.457585159,0.385026292,1.130189211,0.666666667,0.625,23.02491692,76.57179132,32.97058735,0.503611847,20.43994141,2985.030029,2914.766134,2912.366876,-0.274673849,0.56609375
2019/7/24,3019.560059,3428980000,2996.356055,2982.545007,3038.009709,2927.080305,58.45683118,2992.920371,2967.789189,25.13118108,27.47072342,-2.339542335,0.468814795,0.841358521,0.733371668,1.471852212,0.75,0.625,0,100,66.30392068,1.465418039,14.09008789,3005.469971,2917.877614,2914.766134,0.457585159,1.130189211
2019/7/25,3003.669922,3645270000,2998.068018,2987.039502,3033.289466,2940.789538,60.93373862,2994.574148,2970.447022,24.12712618,26.80200397,-2.674877792,-0.526240128,0.203327331,0.136349248,0.867969159,0.666666667,0.583333333,36.43682086,63.00313205,79.85830779,0.806812927,-15.89013672,3019.560059,2927.080305,2917.877614,0.841358521,1.471852212
2019/7/26,3025.860107,3257590000,3007.918018,2992.086511,3031.669455,2952.503568,65.4475613,2999.387372,2974.551695,24.83567772,26.40873872,-1.573060999,0.73876911,0.77130831,0.784314988,1.506059307,0.666666667,0.625,0,100,87.66771068,1.095531956,22.19018555,3003.669922,2940.789538,2927.080305,0.203327331,0.867969159
2019/7/29,3020.969971,3203710000,3015.106006,2996.047009,3030.169828,2961.924191,75.81450857,3002.707772,2977.990085,24.71768665,26.07052831,-1.352841653,-0.161611461,0.361338549,0.562651982,1.235010241,0.583333333,0.625,9.929211612,90.07078839,84.35797348,0.702023034,-4.890136719,3025.860107,2952.503568,2940.789538,0.77130831,1.506059307
2019/7/30,3013.179932,3634330000,3016.647998,2998.489502,3030.08093,2966.898074,66.50236153,3004.318874,2980.596741,23.72213285,25.60084922,-1.878716363,-0.257865491,-0.053239679,0.304977511,0.83907384,0.5,0.625,25.74654981,74.25345019,88.10807953,-0.019579725,-7.790039063,3020.969971,2961.924191,2952.503568,0.361338549,1.235010241
2019/7/31,2980.379883,4623430000,3008.811963,2998.857996,3029.406742,2968.309249,37.15313631,3000.635952,2980.580677,20.05527475,24.49173432,-4.436459572,-1.088552611,-1.003899426,-0.693450809,-0.351154362,0.416666667,0.625,92.34563372,7.654366275,57.32620162,-1.125308213,-32.80004883,3013.179932,2966.898074,2961.924191,-0.053239679,0.83907384
2019/8/1,2953.560059,4762300000,2998.78999,2996.744995,3033.130455,2960.359536,20.10338009,2993.393507,2978.57915,14.81435693,22.55625884,-7.741901914,-0.899879387,-1.534978088,-1.448954433,-1.287259404,0.416666667,0.583333333,100,0,27.30260549,-1.680403051,-26.81982422,2980.379883,2968.309249,2966.898074,-1.003899426,-0.351154362
2019/8/2,2932.050049,3874660000,2980.027979,2993.827002,3039.858551,2947.795453,19.12943004,2983.956052,2975.13255,8.82350194,19.80970746,-10.98620552,-0.728273993,-1.86154026,-2.024005172,-1.992906325,0.416666667,0.541666667,100,0,2.551455425,-1.754775615,-21.51000977,2953.560059,2960.359536,2968.309249,-1.534978088,-1.287259404
2019/8/5,2844.73999,4513730000,2944.781982,2987.266504,3066.816567,2907.716441,0,2962.538196,2965.473842,-2.935645556,15.26063686,-18.19628242,-2.977782,-3.812028855,-4.541809676,-4.75270025,0.333333333,0.5,100,0,0,-5.020520508,-87.31005859,2932.050049,2947.795453,2960.359536,-1.86154026,-1.992906325
2019/8/6,2881.77002,4154240000,2918.5,2982.373511,3074.27936,2890.467662,17.36379424,2950.112323,2959.273559,-9.161235751,10.37626234,-19.53749809,1.301701717,-1.789535057,-3.042091782,-3.389892397,0.416666667,0.5,79.55498822,20.44501178,6.815003927,-3.186177715,37.0300293,2844.73999,2907.716441,2947.795453,-3.812028855,-4.75270025
2019/8/7,2883.97998,4491750000,2899.22002,2976.919006,3078.117093,2875.72092,18.89445452,2939.938116,2953.696256,-13.75814018,5.549381834,-19.30752201,0.076687623,-0.987613626,-2.692042914,-3.164523536,0.416666667,0.5,78.33482506,21.66517494,14.03672891,-3.385227212,2.209960938,2881.77002,2890.467662,2907.716441,-1.789535057,-3.389892397
2019/8/8,2938.090088,4106370000,2896.126025,2973.828015,3075.801818,2871.854212,40.7660167,2939.653804,2952.540244,-12.88643975,1.862217517,-14.74865727,1.876230341,1.114765525,-0.678151704,-1.275402836,0.416666667,0.541666667,48.45956424,52.97061113,31.69359928,-2.241908369,54.11010742,2883.97998,2875.72092,2890.467662,-0.987613626,-3.164523536
2019/8/9,2918.649902,3350640000,2893.445996,2969.072009,3072.018744,2866.125275,42.12352762,2936.422435,2950.029848,-13.60741359,-1.231708705,-12.37570489,-0.661660635,0.647264626,-1.054050144,-1.849884739,0.333333333,0.541666667,59.19287528,43.87908918,39.50495842,-3.341882734,-19.44018555,2938.090088,2871.854212,2875.72092,1.114765525,-1.275402836
2019/8/12,2882.699951,2851630000,2901.037988,2962.492004,3069.766212,2855.217797,39.54669849,2928.157437,2945.042448,-16.88501127,-4.362369218,-12.52264205,-1.231732218,-0.309685542,-1.937668316,-2.926989272,0.333333333,0.5,79.04155456,27.98583825,41.61184619,-4.027405602,-35.94995117,2918.649902,2866.125275,2871.854212,0.647264626,-1.849884739
2019/8/13,2926.320068,3853600000,2909.947998,2958.606006,3065.207064,2852.004947,71.20501378,2927.874765,2943.655606,-15.78084043,-6.646063461,-9.13477697,1.513168832,0.725183305,-0.172129865,-1.36573308,0.333333333,0.5,54.95802488,74.96786149,48.94426298,-3.289644449,43.62011719,2882.699951,2855.217797,2866.125275,-0.309685542,-2.926989272
2019/8/14,2840.600098,4312530000,2901.272021,2951.415015,3068.925659,2833.90437,41.46030453,2914.447893,2936.021864,-21.57397102,-9.631644972,-11.94232605,-2.929275291,-1.993862686,-2.596920585,-4.040305207,0.333333333,0.458333333,100,0,34.31789991,-5.970594703,-85.7199707,2926.320068,2852.004947,2855.217797,0.725183305,-1.36573308
2019/8/15,2847.600098,4038000000,2883.174023,2944.039514,3067.994404,2820.084625,42.60091245,2904.163617,2929.472104,-25.30848677,-12.76701333,-12.54147344,0.246426803,-1.546388352,-1.892709395,-3.578309808,0.416666667,0.458333333,96.11908581,7.180224332,27.38269528,-5.495185742,7,2840.600098,2833.90437,2852.004947,-1.993862686,-4.040305207
2019/8/16,2888.679932,3498150000,2877.180029,2939.643005,3064.895811,2814.390199,39.38831154,2901.781512,2926.450461,-24.66894982,-15.14740063,-9.521549194,1.442612466,0.159088453,-0.214691305,-2.013654704,0.5,0.458333333,72.140526,49.31771341,18.83264591,-3.076787349,41.07983398,2847.600098,2820.084625,2833.90437,-1.546388352,-3.578309808
2019/8/19,2923.649902,3212880000,2885.37002,2936.573999,3060.225727,2812.922271,51.00668502,2905.145879,2926.243013,-21.09713319,-16.33734714,-4.759786047,1.210586549,1.34231892,1.080326675,-0.714636411,0.583333333,0.5,40.58525373,85.18803263,47.22865679,-1.012681498,34.9699707,2888.679932,2814.390199,2820.084625,0.159088453,-2.013654704
2019/8/20,2900.51001,3066300000,2880.208008,2931.326001,3051.701975,2810.950027,53.7808506,2904.432669,2924.336864,-19.90419554,-17.05071682,-2.853478718,-0.79147276,0.436881041,0.371511378,-1.383365104,0.583333333,0.5,46.96358638,61.45237266,65.3193729,-1.075699205,-23.13989258,2923.649902,2812.922271,2814.390199,1.34231892,-0.714636411
2019/8/21,2924.429932,3011190000,2896.973975,2926.569495,3039.937652,2813.201338,49.5621229,2907.509171,2924.343758,-16.83458742,-17.00749094,0.172903518,0.82467986,1.276211378,0.967227876,-0.47043509,0.666666667,0.5,14.01185518,97.79498674,81.47846401,2.801308439,23.91992188,2900.51001,2810.950027,2812.922271,0.436881041,-1.383365104
