Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,BIAS_24_L1,BBands_up_L1
2018-04-06,23932.759765625,395990000,24075.966015625,24400.1458984375,25435.384775294886,23364.907021580108,51.96403945726252,24177.136116354388,24417.90881489256,-240.77269853817413,-254.6923314483373,13.919632910163187,-2.336077460534757,-0.6134847911663496,-0.4754397763784218,-2.2252015704676684,0.4166666666666667,0.5,66.53793811869852,33.514499328566764,77.83816644285561,-3.2130913792196467,-572.4609375,24505.220703125,0.010479971745725156,25481.604960173285
2018-04-09,23979.099609375,380790000,24142.948046875,24332.3138671875,25288.192226353527,23376.435508021474,46.80181455329771,24146.668961434483,24385.404429298665,-238.7354678641859,-251.5009587315071,12.765490867321148,0.19362515733166155,-0.33550541854144195,-0.039138238995820425,-1.8862972830730156,0.5,0.5,62.65710771324449,38.89639966609806,57.47029966488829,-2.849048253260199,46.33984375,23932.759765625,-2.2252015704676684,25435.384775294886
2018-04-10,24408.0,368590000,24217.876171875,24293.7833984375,25168.807689679976,23418.759107195023,70.00831908447094,24186.87373659841,24387.078175276547,-200.20443867813808,-241.24165472083328,41.03721604269518,1.7886425996467141,0.9131992432644924,1.5899552383740625,-0.050263544109619966,0.5833333333333334,0.5,23.8715379581708,88.70880666352122,53.7065685527287,1.8787521073758973,428.900390625,23979.099609375,-1.8862972830730156,25288.192226353527
2018-04-11,24189.44921875,286360000,24202.905859375,24252.90439453125,25064.948925517914,23440.85986354459,54.490209166278994,24187.269964621733,24372.438993311614,-185.16902868988842,-230.02712951464432,44.85810082475593,-0.8954063473041625,-0.09783584129124184,0.45166623535482303,-0.841692505548596,0.5833333333333334,0.5,32.486060179836244,63.326361920662,63.64385608342712,2.7886136257969336,-218.55078125,24408.0,-0.050263544109619966,25168.807689679976
2018-04-12,24483.05078125,336130000,24198.471875,24239.1509765625,25025.41097059251,23452.89098253249,56.0737790619482,24232.774705641466,24380.63245908483,-147.85775344336798,-213.59325430038902,65.73550085702104,1.2137587749307672,0.9627133376533686,1.5723285622552272,0.4325522650726021,0.5833333333333334,0.5,2.2808057467222587,97.42518963452257,83.15345273956859,1.1587646633065227,293.6015625,24189.44921875,-0.841692505548596,25064.948925517914
2018-04-13,24360.140625,331890000,24283.948046875,24213.475,24946.942841358406,23480.00715864159,45.68923192989583,24252.36946246585,24379.11454544892,-126.74508298306318,-196.22362003692382,69.47853705386065,-0.502021407986169,0.5561264856125575,0.8871710561549196,0.09526955905555838,0.5833333333333334,0.4583333333333333,16.849571734475376,74.65677243261686,78.46944132926716,2.105942555915,-122.91015625,24483.05078125,0.4325522650726021,25025.41097059251
2018-04-16,24573.0390625,305070000,24402.7359375,24194.80146484375,24869.31576427045,23520.287165417052,74.19432927072278,24301.70324708649,24393.479324489737,-91.77607740324676,-175.33411151018842,83.55803410694169,0.8739622680236477,0.9900866913326448,1.5150147554286806,1.0748569545439508,0.6666666666666666,0.5,0.0,100.0,90.69398735571316,3.0384366888824443,212.8984375,24360.140625,0.09526955905555838,24946.942841358406
2018-04-17,24786.630859375,342410000,24478.462109375,24203.5875,24903.647411942617,23503.527588057383,77.09012569583494,24376.307495130877,24422.601660407163,-46.29416527628564,-149.52612226340787,103.23195698712223,0.8692119698004895,1.3075412458082525,2.1570086778181965,1.991937128966376,0.6666666666666666,0.5416666666666666,0.0,100.0,91.55225747753894,2.835822854805429,213.591796875,24573.0390625,1.0748569545439508,24869.31576427045
2018-04-18,24748.0703125,302030000,24590.186328125,24204.6275390625,24907.85103570838,23501.404042416627,65.45614975730483,24433.501774726126,24446.710449451075,-13.208674724948649,-122.26263275571604,109.05395803076739,-0.15556994048029452,0.9161597977059452,1.6128352556455392,1.835022818174296,0.6666666666666666,0.5416666666666666,3.3752756740122747,95.48403182198722,98.49467727399572,4.668719397480139,-38.560546875,24786.630859375,1.991937128966376,24903.647411942617
2018-04-19,24664.890625,381110000,24626.554296875,24203.75654296875,24904.650587859596,23502.862498077906,74.64085288329946,24469.100059383647,24462.87194393618,6.228115447465825,-96.56448311507963,102.79259856254549,-0.33610575066932297,0.2530362115944996,1.0529503121929598,1.5290908956243652,0.5833333333333334,0.5,10.656146889371378,84.92439340582794,93.46947507593836,2.6277277352117987,-83.1796875,24748.0703125,1.835022818174296,24907.85103570838
2018-04-20,24462.939453125,537770000,24647.1140625,24229.008984375,24929.04245874271,23528.97551000729,48.84826955212595,24468.152273805397,24462.876944616837,5.2753291885601366,-76.1965206543517,81.47184984291185,-0.8187799205981681,-0.5542669319817951,0.1576229944650529,0.7813783259577901,0.5,0.4583333333333333,37.908697064380505,45.79682558371518,75.40175027051009,0.8186457696258698,-201.951171875,24664.890625,1.5290908956243652,24904.650587859596
2018-04-23,24448.689453125,351030000,24622.244140625,24274.78349609375,24902.86573372271,23646.701258464796,55.791808149948004,24465.15799370072,24461.826019321143,3.3319743795764225,-60.290821647566084,63.6227960271425,-0.05825138073576699,-0.6717865860921757,0.11859047040819945,0.7507270791610763,0.4166666666666667,0.4583333333333333,39.57756723744345,43.41061692782176,58.04394530578829,-0.23069063806795634,-14.25,24462.939453125,0.7813783259577901,24929.04245874271
2018-04-24,24024.130859375,468180000,24469.744140625,24265.86005859375,24902.79964162804,23628.920475559462,21.882347291394453,24397.30766534292,24429.404155621432,-32.09649027851265,-54.651955373755385,22.55546509524275,-1.7365290461233025,-2.0325274480209945,-1.6506640057675823,-0.8791680110017237,0.4166666666666667,0.4166666666666667,89.29919347091145,0.0,29.73581417051231,0.3817825217183593,-424.55859375,24448.689453125,0.7507270791610763,24902.86573372271
2018-04-25,24083.830078125,437100000,24336.89609375,24277.166015625,24892.381892798403,23661.9501384516,7.260918934070685,24349.080344232472,24403.80607580688,-54.72573157441002,-54.666710613886316,-0.059020960523703536,0.2484968929758531,-1.3177195249316556,-1.441482503523074,-0.5305157177120472,0.4166666666666667,0.4583333333333333,82.30759729357567,7.829405737704918,17.080007555175555,0.4367573030517543,59.69921875,24024.130859375,-0.8791680110017237,24902.79964162804
2018-04-26,24322.33984375,390360000,24268.3859375,24300.86201171875,24883.86121152206,23717.86281191544,29.174723888867664,24344.966421081317,24397.77154009896,-52.80511901764112,-54.29439229463728,1.4892732769961583,0.9903315413341794,-0.04984784261736419,-0.4363415518761932,0.3915986617651873,0.4166666666666667,0.5,57.495114353159714,39.109375,15.646260245901635,-0.3509511481891183,238.509765625,24083.830078125,-0.5305157177120472,24892.381892798403
2018-04-27,24311.189453125,392810000,24238.0359375,24311.266015625,24887.16114837541,23735.37088287459,31.386483191869445,24339.769964472656,24391.358052174965,-51.58808770230826,-53.75313137617147,2.1650436738632166,-0.045844234956963915,0.14693648813547058,-0.523297135179443,0.21149229266293693,0.4166666666666667,0.5,62.35297131147541,37.64702868852459,28.195269808743173,0.5032782403356061,-11.150390625,24322.33984375,0.3915986617651873,24883.86121152206
2018-04-30,24163.150390625,416650000,24180.928125,24337.2140625,24831.533209414087,23842.894915585908,33.274564244276014,24312.597722342252,24374.453780949043,-61.85605860679425,-55.373716822296025,-6.482341784498218,-0.6089338523951604,-0.2575983186444673,-1.0210773579441317,-0.3919805110235167,0.3333333333333333,0.4583333333333333,81.76793032786884,19.203198644568968,31.986534111031194,-1.3066198060169496,-148.0390625,24311.189453125,0.21149229266293693,24887.16114837541
2018-05-01,24099.05078125,380070000,24195.912109375,24340.4986328125,24827.5171959912,23853.48006963381,31.52126115599084,24279.744346789594,24354.053558749118,-74.30921195952033,-59.160815849740885,-15.148396109779437,-0.26527836121845205,-0.28232848059229604,-1.1955879232008708,-0.6973831898465024,0.3333333333333333,0.4583333333333333,90.17443647540985,11.69235740042491,22.847528244506154,-1.0717912009179955,-64.099609375,24163.150390625,-0.3919805110235167,24831.533209414087
2018-05-02,23924.98046875,385350000,24164.1421875,24323.5326171875,24842.57552924129,23804.489705133707,42.87270695334021,24225.165288629658,24322.27036689733,-97.10507826766843,-66.7496683333264,-30.355409934342035,-0.7223119038175291,-0.9348624919759608,-1.691593196228643,-1.4276149714107262,0.25,0.4583333333333333,100.0,0.0,10.298518681664623,-2.637274909715901,-174.0703125,24099.05078125,-0.6973831898465024,24827.5171959912
2018-05-03,23930.150390625,389240000,24085.704296875,24294.7791015625,24833.70979193936,23755.848411185645,38.0132353478849,24179.778381244327,24293.22444272901,-113.44606148467938,-76.088946963597,-37.35711452108238,0.021608886501507395,-0.8082570104525366,-1.3811251790553265,-1.3770317074450569,0.25,0.4583333333333333,99.3999977332744,0.9871745624470888,4.2265106542906645,-3.4554130152224984,5.169921875,23924.98046875,-1.4276149714107262,24842.57552924129
2018-05-04,24262.509765625,329480000,24075.968359375,24311.2666015625,24824.448441162596,23798.084761962404,45.92931008363831,24192.506286533662,24290.949281462046,-98.44299492838036,-80.55975655655367,-17.883238371826693,1.3888729054131097,0.6109759092272694,0.15557928019387113,-0.1133417693879848,0.3333333333333333,0.5,60.827581517119434,84.94308127875428,28.643418613733786,-1.9620137681189163,332.359375,23930.150390625,-1.3770317074450569,24833.70979193936
2018-05-07,24357.3203125,307670000,24114.80234375,24330.17763671875,24820.363620005806,23839.991653431694,52.81784407905568,24217.862290528486,24295.865654131518,-78.00336360303845,-80.04847796585062,2.0451143628121717,0.3907697422520036,0.971940961894734,0.6534524818915528,0.22129045890100454,0.4166666666666667,0.5,47.4735538249071,100.0,61.976751947067115,-1.246996458148697,94.810546875,24262.509765625,-0.1133417693879848,24824.448441162596
2018-05-08,24360.2109375,344940000,24167.034375,24327.78818359375,24816.898187632938,23838.67817955456,64.63175174966138,24239.762082370253,24300.631971418075,-60.86988904781902,-76.2127601822443,15.34287113442528,0.011867582159752409,0.8466205884722278,0.7010216237163599,0.21670556439144306,0.5,0.5,41.17793017522187,100.0,94.9810270929181,-0.4199352895503203,2.890625,24357.3203125,0.22129045890100454,24820.363620005806
2018-05-09,24542.5390625,361580000,24290.54609375,24345.44267578125,24838.77615917124,23852.10919239126,78.01112224102796,24286.343156236366,24318.551015201923,-32.207858965553896,-67.41177993890622,35.203920973352325,0.7484669384341204,1.2914795709688829,1.421945886659112,0.9603361284413756,0.5833333333333334,0.5,0.0,100.0,100.0,0.3838635586375133,182.328125,24360.2109375,0.21670556439144306,24816.898187632938
2018-05-10,24739.529296875,304210000,24452.421875,24358.2666015625,24877.875847429677,23838.657355695323,100.0,24356.064100950003,24349.734591622157,6.329509327850246,-52.66352208555493,58.99303141340518,0.8026481444048837,1.5355915690913016,1.9847524142292656,1.6301549229729448,0.6666666666666666,0.5416666666666666,0.0,100.0,100.0,2.977832753607518,196.990234375,24542.5390625,0.9603361284413756,24838.77615917124
2018-05-11,24831.169921875,274150000,24566.15390625,24381.81806640625,24940.83675132225,23822.799381490244,100.0,24429.15730416923,24385.396467937182,43.76083623205341,-33.37865042203326,77.13948665408668,0.3704218617109085,1.2874417127875026,2.1004014075364013,1.8580590478833992,0.6666666666666666,0.5416666666666666,0.0,100.0,100.0,3.1030772154002118,91.640625,24739.529296875,1.6301549229729448,24877.875847429677
2018-05-14,24899.41015625,282860000,24674.571875,24398.13662109375,24996.220168436153,23800.053073751347,100.0,24501.503896797047,24423.47155596035,78.03234083669305,-11.096452170288,89.12879300698106,0.2748168313845085,1.1279220356495632,2.1789496449564423,2.052267743974607,0.6666666666666666,0.5416666666666666,0.0,100.0,100.0,2.372593739776591,68.240234375,24831.169921875,1.8580590478833992,24940.83675132225
2018-05-15,24706.41015625,301900000,24743.81171875,24394.1255859375,24982.734569770248,23805.516602104755,73.74470595112207,24533.027936712882,24444.42997079662,88.59796591626218,8.842431447022038,79.75553446924016,-0.7751187630103562,0.10750418120911397,1.2500972755748634,1.1719232417314842,0.6666666666666666,0.5416666666666666,19.806457302749198,80.08789729597933,93.36263243199312,1.6256740703166117,-193.0,24899.41015625,2.052267743974607,24996.220168436153
2018-05-16,24768.9296875,280810000,24789.08984375,24395.1685546875,24986.350788631153,23803.986320743854,75.71467893515786,24569.32051375705,24468.46698684872,100.85352690833315,27.24465053928427,73.60887636904889,0.2530498395137522,0.08457912670492998,1.2967475435288305,1.3784885462838423,0.75,0.5416666666666666,13.390444731293144,79.51320635524222,86.53370121707388,2.507037729277366,62.51953125,24706.41015625,1.1719232417314842,24982.734569770248
2018-05-17,24713.98046875,314650000,24783.980078125,24397.623046875,24993.652025927568,23801.594067822432,62.84513489308648,24591.57589144828,24486.653170693262,104.92272075501387,42.780264582430185,62.142456172583685,-0.2218473686318829,-0.2526223030650914,0.8606480782056866,1.092579734998665,0.75,0.5416666666666666,19.029560560263622,65.7935507115835,75.13155145426838,2.551675968824628,-54.94921875,24768.9296875,1.3784885462838423,24986.350788631153
2018-05-18,24715.08984375,269700000,24760.7640625,24410.23056640625,25021.719350043444,23798.74178276906,47.40810399897261,24610.578037956235,24503.574405734504,107.00363222173472,55.6249381102911,51.37869411144364,0.004488856019785107,-0.23174299088784214,0.5948663581809348,1.0726471487602485,0.8333333333333334,0.5416666666666666,18.91571191482197,65.8159162531242,70.37422443998334,3.302445224697317,1.109375,24713.98046875,1.092579734998665,24993.652025927568
2018-05-21,25013.2890625,308920000,24783.53984375,24438.460546875,25104.171368533833,23772.74972521617,63.43026689135664,24672.533580193736,24541.331046976393,131.20253321734708,70.7404571317023,60.46207608564478,1.2065471767864488,0.8484407507327314,1.4359347426753155,2.2526445861208573,0.8333333333333334,0.5416666666666666,0.0,100.0,77.20315565490256,4.526251002163932,298.19921875,24715.08984375,1.0726471487602485,25021.719350043444
2018-05-22,24834.41015625,288200000,24809.13984375,24478.97451171875,25137.477946279858,23820.471077157643,45.8790664500535,24697.43766881778,24563.040610626285,134.39705819149094,83.47177734366001,50.925280847830926,-0.7151354857933331,0.17099022230251498,0.5162645017818702,1.5064717814850792,0.75,0.5416666666666666,16.514866553545378,41.710263362228076,69.17539320511743,2.357136158416989,-178.87890625,25013.2890625,2.2526445861208573,25104.171368533833
2018-05-23,24886.810546875,399610000,24832.716015625,24519.12353515625,25174.270250503883,23863.976819808617,63.91856662798934,24726.571957749657,24587.023568866935,139.5483888827257,94.68709965147316,44.861289231252535,0.21099913505218704,0.2607580549311576,0.5487820279329019,1.6822195974126022,0.75,0.5833333333333334,16.846297727101266,58.78552971576227,66.83193102599678,2.173844362112648,52.400390625,24834.41015625,1.5064717814850792,25137.477946279858
2018-05-24,24811.759765625,347050000,24852.271875,24543.59453125,25204.05219716612,23883.136865333883,53.241815262801545,24739.677774345866,24603.670694552715,136.00707979314757,102.95109567980805,33.05598411333952,-0.3015684999435334,-0.07033462726777809,0.0933859861822302,1.3154133438848508,0.6666666666666666,0.5833333333333334,30.722392930303467,34.32937462608673,44.9417225680257,1.8536326687955225,-75.05078125,24886.810546875,1.6822195974126022,25174.270250503883
2018-05-25,24753.08984375,257210000,24859.871875,24565.68955078125,25223.129131304926,23908.249970257577,52.943615013259794,24741.741169638808,24614.738779678442,127.00238996036931,107.76135453592029,19.241035424449024,-0.2364601399868589,-0.3327933357133759,-0.21392565030892105,1.0235219701123923,0.5833333333333334,0.5833333333333334,39.8419743043759,15.211109838214892,36.10867139335464,0.8579013797790507,-58.669921875,24811.759765625,1.3154133438848508,25204.05219716612
2018-05-29,24361.44921875,395810000,24729.50390625,24575.6044921875,25214.17230013019,23937.03668424481,33.237236102933274,24683.23471565592,24595.97658998004,87.25812567587855,103.66070876391196,-16.40258308803341,-1.5821888397455433,-1.676375438035106,-1.6678366201843284,-0.6318601494721777,0.5,0.5833333333333334,100.0,0.0,16.513494821433884,-1.5282428116882467,-391.640625,24753.08984375,1.0235219701123923,25223.129131304926
2018-05-30,24667.779296875,324870000,24696.177734375,24604.04091796875,25204.717931960695,24003.363903976802,33.747916823613075,24680.85695892039,24601.29530900929,79.56164991109836,98.84089699334923,-19.27924708225088,1.2574378288186174,-0.20808578030284972,-0.3766188438993765,0.5178736408001067,0.5,0.5833333333333334,53.00531548321757,46.99468451678243,20.735264784999114,-0.6580061491829314,306.330078125,24361.44921875,-0.6318601494721777,25214.17230013019
2018-05-31,24415.83984375,429740000,24601.98359375,24628.58388671875,25151.32928938356,24105.838484053937,31.577517673919626,24640.085095048024,24587.55786713824,52.527227909788046,89.57816317663698,-37.05093526684894,-1.0213300925589055,-0.9477487887616942,-1.2333639301071546,-0.5245373762037217,0.4166666666666667,0.5416666666666666,91.65582995247826,8.34417004752174,18.446284854768066,-1.9420954531271053,-251.939453125,24667.779296875,0.5178736408001067,25204.717931960695
2018-06-01,24635.2109375,315710000,24566.673828125,24663.8369140625,25077.042148935365,24250.631679189628,40.345386329944226,24639.33522465602,24591.08772420207,48.24750045395194,81.31203063209998,-33.06453017814803,0.8984785907585927,0.11252434806399307,-0.3220429652593274,0.31405001860955656,0.5,0.5833333333333334,58.001689928148096,41.998310071851904,32.44572154538537,-0.2881811574393728,219.37109375,24415.83984375,-0.5245373762037217,25151.32928938356
2018-06-04,24813.689453125,340400000,24578.79375,24691.3958984375,25065.53362217764,24317.25817469736,50.06860234525588,24666.158952112783,24607.576741159322,58.58221095346379,76.76606669637275,-18.183855742908946,0.7244854370348336,0.8365070979153858,0.3849591285132162,0.9294106602903782,0.5,0.625,30.62095870462813,86.08175177054484,45.47474396330617,0.18070932490711805,178.478515625,24635.2109375,0.31405001860955656,25077.042148935365
2018-06-05,24799.98046875,306340000,24666.5,24713.52890625,25057.12223933994,24369.935573160063,51.72206027497877,24686.746877749283,24621.828869129004,64.91800862027594,74.39645508115339,-9.47844646087745,-0.05524766641775438,0.7488008815527021,0.3004185901693467,0.7539612054571561,0.5,0.625,32.72408027757969,83.47231258248603,70.5174581416276,0.3479811765196793,-13.708984375,24813.689453125,0.9294106602903782,25065.53362217764
2018-06-06,25146.390625,316090000,24762.222265625,24752.837890625,25105.51724873537,24400.158532514622,79.81760283953145,24757.461300403244,24660.685295489813,96.77600491341946,78.87236504760659,17.903639865812853,1.3968162462325528,1.6160230689358357,1.5538106464363886,1.95051865589598,0.5,0.6666666666666666,0.0,100.0,89.85135478434363,1.745090889722451,346.41015625,24799.98046875,0.7539612054571561,25057.12223933994
2018-06-07,25241.41015625,357680000,24927.336328125,24787.7814453125,25185.768849517157,24389.79404110784,75.95784509380032,24831.914970533508,24703.70195184242,128.21301869108356,88.740495776302,39.47252291478157,0.3778654864111338,1.6074464418746268,1.8593476445062396,2.109572638282194,0.5,0.6666666666666666,0.0,100.0,94.49077086082869,0.9119995902178248,95.01953125,25146.390625,1.95051865589598,25105.51724873537
2018-06-08,25316.529296875,317510000,25063.6,24816.6314453125,25275.44937003457,24357.813520590436,98.5229097352433,24906.471020739893,24749.096569992984,157.3744507469055,102.4672867704227,54.90716397648279,0.29760278906762994,1.2977146881910149,1.997117112159472,2.2318282558063074,0.5833333333333334,0.6666666666666666,0.0,100.0,100.0,1.9413351780520005,75.119140625,25241.41015625,2.109572638282194,25185.768849517157
2018-06-11,25322.310546875,276740000,25165.32421875,24841.1884765625,25350.307022878016,24332.069930246984,98.08136499441002,24970.446332452982,24791.55686457684,178.88946787614623,117.7517229915674,61.13774488457882,0.022835871110948928,0.8587029127057433,1.871458130711828,2.0894158385482964,0.5833333333333334,0.6666666666666666,0.0,100.0,100.0,1.749922912699977,5.78125,25316.529296875,2.2318282558063074,25275.44937003457
2018-06-12,25320.73046875,265750000,25269.47421875,24862.2544921875,25412.473301209902,24312.035683165097,97.15615361420616,25024.336199575602,24830.754909330404,193.58129024519803,132.91763644229354,60.66365380290449,-0.006239865521256692,0.5140885645480116,1.6915830072279134,1.9185986586481687,0.5833333333333334,0.625,0.1644439294984765,99.82568900246277,99.94189633415424,2.0513285149171248,-1.580078125,25322.310546875,2.0894158385482964,25350.307022878016
2018-06-13,25201.19921875,329700000,25280.4359375,24886.9939453125,25451.273831328734,24322.714059296264,81.17756691617947,25051.545894833198,24858.19522854667,193.3506662865293,145.0042424111407,48.34642387538861,-0.4720687270358234,-0.22525781622093966,1.0599667115216709,1.3255428789042498,0.5833333333333334,0.5833333333333334,12.60445441813477,82.37354140905924,94.06641013717399,1.8103169253964664,-119.53125,25320.73046875,1.9185986586481687,25412.473301209902
2018-06-14,25175.310546875,341170000,25267.216015625,24907.31298828125,25482.28933082675,24332.33664573575,54.47787824719509,25070.58661053194,24881.685252126546,188.90135840539008,153.7836656099906,35.11769279539948,-0.10272793627907402,-0.34677111509911873,0.6823203350188037,1.1476100147632022,0.5833333333333334,0.5416666666666666,15.298773683279775,71.85687630172791,84.68536890441663,3.3407755048439594,-25.888671875,25201.19921875,1.3255428789042498,25451.273831328734
2018-06-15,25090.48046875,659370000,25222.00625,24926.13798828125,25499.2128913658,24353.063085196703,25.869046578148613,25073.64720410395,24897.151564469023,176.49563963492255,158.32606041497695,18.169579219945575,-0.3369574248828081,-0.5835685174275916,0.20190543369900535,0.7630444009429295,0.5,0.5,24.127319035452,55.61617302277579,69.9488635778543,1.7135761058497438,-84.830078125,25175.310546875,1.1476100147632022,25482.28933082675
2018-06-18,24987.470703125,337070000,25155.03828125,24939.75703125,25505.015386110874,24374.498676389125,1.6972671704950744,25060.389280876418,24903.841871036137,156.54740984028103,157.9703303000378,-1.4229204597567673,-0.4105531807304284,-0.7761066326158059,-0.3989575183505197,0.33457379901593404,0.5,0.4583333333333333,36.9388489441149,0.0,42.491016441501216,2.341229558488142,-103.009765625,25090.48046875,0.7630444009429295,25499.2128913658
2018-06-19,24700.2109375,376380000,25030.934375,24924.103125,25497.628976987784,24350.577273012215,0.0,25004.977228049283,24888.758098181606,116.21912986766985,149.6200902135642,-33.40096034589436,-1.1496152173139895,-1.5113013046178103,-1.565239354459387,-0.8178590325157462,0.4166666666666667,0.4583333333333333,68.62876066819933,0.0,18.538724340925246,0.2638499835252324,-287.259765625,24987.470703125,0.33457379901593404,25505.015386110874
2018-06-20,24657.80078125,359520000,24922.2546875,24915.27265625,25499.391151175347,24331.154161324648,0.0,24951.565467003238,24871.650148779267,79.91531822396793,135.67913581564494,-55.763817591677025,-0.1716995711385309,-1.2453355422754644,-1.6833525394630966,-0.9697416834944046,0.3333333333333333,0.4166666666666667,96.71228982788271,0.0,0.0,-0.6282365714678823,-42.41015625,24700.2109375,-0.8178590325157462,25497.628976987784
2018-06-21,24461.69921875,349570000,24779.532421875,24894.01708984375,25510.75931639232,24277.274863295184,0.0,24876.20142881043,24841.283413221543,34.91801558888619,115.5269117702932,-80.608896181407,-0.7952921845695066,-1.5447316188293956,-2.3555039581731108,-1.7158289658343857,0.3333333333333333,0.4166666666666667,100.0,0.0,0.0,-1.3640383726360672,-196.1015625,24657.80078125,-0.9697416834944046,25499.391151175347
2018-06-22,24580.890625,473970000,24677.614453125,24882.4736328125,25513.420818816798,24251.52644680821,14.312081520655727,24830.76899745498,24821.99505853846,8.773938916514453,94.17631719953744,-85.402378283023,0.4872572636272106,-0.6689242089743676,-1.694801883819954,-1.2147385982571848,0.3333333333333333,0.4166666666666667,86.15037911368418,13.87509549274255,4.625031830914165,-2.2488316849647285,119.19140625,24461.69921875,-1.7158289658343857,25510.75931639232
2018-06-25,24252.80078125,439130000,24530.68046875,24857.4591796875,25544.147614926198,24170.770744448804,11.076624847534411,24741.850810346517,24779.83251948006,-37.98170913353897,67.74471193292217,-105.72642106646114,-1.3347353794264727,-1.4386723104113788,-2.68629189150132,-2.408984891846861,0.25,0.375,100.0,0.0,4.625031830914165,-3.916617054595151,-328.08984375,24580.890625,-1.2147385982571848,25513.420818816798
2018-06-26,24283.109375,301130000,24447.26015625,24853.5421875,25552.291068814902,24154.793306185093,14.899916491636514,24671.275204908594,24743.038212481537,-71.76300757294302,39.84316803174914,-111.60617560469215,0.12496945826327725,-0.8424423952022058,-2.226826760512564,-2.1966236976772926,0.25,0.4166666666666667,97.16612276725792,3.285449637431853,5.7201817100581165,-4.081996824116655,30.30859375,24252.80078125,-2.408984891846861,25544.147614926198
2018-06-27,24117.58984375,313790000,24339.21796875,24826.03271484375,25591.96124606755,24060.10418361995,16.95739825871198,24586.092841653423,24696.708703686607,-110.61586203318078,9.75136201876315,-120.36722405194391,-0.6816241227344881,-1.126277925008191,-2.49915187600133,-2.737720188100682,0.16666666666666666,0.375,100.0,0.0,1.0951498791439327,-4.757546515729281,-165.51953125,24283.109375,-2.1966236976772926,25552.291068814902
2018-06-28,24216.05078125,305020000,24290.08828125,24816.04326171875,25607.883720277783,24024.202803159722,26.4443185416007,24529.163293899048,24661.104413135752,-131.94111923669698,-18.58713423232888,-113.3539850043681,0.4082536361962216,-0.4220594221030107,-1.7353996508126932,-2.2427885672024663,0.25,0.4166666666666667,91.82707350802588,11.318899184739287,4.868116274057028,-4.362748100270483,98.4609375,24117.58984375,-2.737720188100682,25591.96124606755
2018-06-29,24271.41015625,329070000,24228.1921875,24797.85322265625,25621.54781396096,23974.158631351544,38.06111345299831,24489.508965029967,24632.238171884957,-142.72920685498684,-43.415548756860474,-99.31365809812635,0.2286061236824943,-0.06408827776934478,-1.2001236294178386,-1.9398612092726657,0.3333333333333333,0.4583333333333333,87.21510110258309,26.401432105718364,12.573443763485866,-3.6894635625443786,55.359375,24216.05078125,-2.2427885672024663,25607.883720277783
2018-07-02,24307.1796875,244110000,24239.06796875,24772.527734375,25623.41503872236,23921.64043002764,30.81934544339695,24461.458306948432,24608.159765634213,-146.70145868578405,-64.07273074264518,-82.62872794313884,0.14737310695888506,0.2715314876511556,-0.7622775202099679,-1.7863744236661998,0.4166666666666667,0.5,82.50385719023518,35.09552113613027,24.271950808862623,-3.448342207173928,35.76953125,24271.41015625,-1.9398612092726657,25621.54781396096
2018-07-03,24174.8203125,160960000,24217.41015625,24741.2697265625,25630.87697383378,23851.66247929122,42.469690911422774,24417.36015395636,24576.06054688353,-158.70039292717047,-82.99826317955024,-75.70212974762023,-0.5445278995821387,-0.22097951939017385,-0.9942251734614698,-2.2400419810066983,0.4166666666666667,0.4583333333333333,94.58926457798219,12.352767589899244,24.61657361058261,-3.649432530359264,-132.359375,24307.1796875,-1.7863744236661998,25623.41503872236
2018-07-05,24356.740234375,237670000,24265.240234375,24701.78720703125,25586.045978322207,23817.528435740296,55.49985848795105,24408.03401248231,24559.814597808832,-151.78058532651994,-96.7547276089442,-55.02585771757576,0.7525181967161726,0.4789825579767506,-0.034003631894898065,-1.4945713598502937,0.5,0.5,75.41857383762948,51.618818768180105,33.02236916473652,-2.5241869264948016,181.919921875,24174.8203125,-2.2400419810066983,25630.87697383378
2018-07-06,24456.48046875,219450000,24313.326171875,24662.54072265625,25516.677083061793,23808.40436225071,78.07201470321762,24415.487313446567,24552.160217878543,-136.67290443197268,-104.73836297354988,-31.934541458422828,0.4094974672934075,0.6559086176176804,0.4590980680623311,-1.0613956429331863,0.5833333333333334,0.5,61.04171952427034,100.0,54.65719545269309,-0.9867546045121705,99.740234375,24356.740234375,-1.4945713598502937,25586.045978322207
2018-07-09,24776.58984375,240580000,24414.362109375,24635.54375,25437.849680053456,23833.237819946542,83.9614514403643,24471.041548877867,24568.78463460976,-97.7430857318941,-103.33930752521871,5.596221793324632,1.3088938754250814,1.582798539109595,1.7326343557440436,0.23987428808202485,0.6666666666666666,0.5,0.0,100.0,83.87293958939334,0.4817504348981853,320.109375,24456.48046875,-1.0613956429331863,25516.677083061793
2018-07-10,24919.66015625,235040000,24536.858203125,24615.41123046875,25366.336148040806,23864.486312896694,85.50231045695703,24540.05979616589,24594.77541399052,-54.71561782463323,-93.61456958510165,38.89895176046841,0.5774415018461069,1.7188005686926533,2.15999721517202,0.7983651042912846,0.75,0.5416666666666666,0.0,100.0,99.99999999999996,1.8721550510643632,143.0703125,24776.58984375,0.23987428808202485,25437.849680053456
