Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,MA_20_L1,MA_20_L2,BBands_up_L1
2011/3/2,8619.900391,2677400,8603.538086,8801.900928,9193.707918,8410.093937,32.21420595,8697.335363,8771.404307,-74.06894373,-54.03581661,-20.03312712,-1.233554223,0.054248896,-0.710178551,-2.438485314,0.5,0.458333333,71.11459823,28.88540177,38.13800496,0.11661094,-107.6591797,8727.55957,8818.29541,8829.636426,9205.683444
2011/3/3,8738.370117,3099000,8645.424023,8789.249951,9172.001263,8406.498639,55.68066261,8703.648402,8768.95733,-65.30892763,-56.29043882,-9.018488814,1.374374659,1.302572393,0.603350692,-0.935209679,0.5,0.458333333,33.49314792,66.50685208,52.82203002,0.609067699,118.4697266,8619.900391,8801.900928,8818.29541,9193.707918
2011/3/4,8784.400391,3112800,8693.976172,8775.690479,9138.430669,8412.950289,77.13166154,8716.071785,8770.10126,-54.02947522,-55.8382461,1.808770874,0.526760401,1.336015231,1.072711843,-0.301400119,0.5,0.5,18.87569505,82.33226113,59.24150499,0.716248644,46.03027344,8738.370117,8789.249951,8801.900928,9172.001263
2011/3/7,8713.790039,2288200,8716.804102,8756.263477,9087.16899,8425.357963,66.28086106,8715.720747,8765.930059,-50.20931149,-54.71245918,4.503147683,-0.803815268,0.189847388,0.259475986,-0.990145225,0.5,0.5,41.29883985,72.35952307,73.73287876,0.009526936,-70.61035156,8784.400391,8775.690479,8789.249951,9138.430669
2011/3/8,8747.75,2487400,8720.842188,8736.383496,9015.04906,8457.717932,64.6738268,8720.648325,8764.583388,-43.93506312,-52.55697997,8.621916842,0.389726638,0.29567028,0.588613457,-0.510054602,0.583333333,0.541666667,30.51445619,85.65317614,80.11498678,0.73550208,33.95996094,8713.790039,8756.263477,8775.690479,9087.16899
2011/3/9,8750.019531,2811200,8746.866016,8718.311475,8937.96762,8498.655329,52.96306317,8725.166972,8763.504583,-38.33761176,-49.71310632,11.37549457,0.025944171,0.278653162,0.705246106,-0.370284981,0.583333333,0.541666667,29.79373994,85.83755385,81.28341769,-1.060854947,2.26953125,8747.75,8736.383496,8756.263477,9015.04906
2011/3/10,8642.900391,2763000,8727.77207,8700.115479,8877.356392,8522.874565,53.03863839,8712.510575,8754.57094,-42.06036494,-48.18255805,6.122193111,-1.224216017,-0.992469667,-0.339954764,-1.396912264,0.583333333,0.5,63.81067863,23.41001353,64.96691451,-2.221003007,-107.1191406,8750.019531,8718.311475,8736.383496,8937.96762
2011/3/11,8567.820313,2422200,8684.456055,8686.678516,8861.232627,8512.124404,24.55007272,8690.250534,8740.73756,-50.48702548,-48.64345153,-1.843573947,-0.868690772,-1.531908903,-1.105105009,-2.004478341,0.583333333,0.458333333,87.46939187,0,36.4158558,-1.220355517,-75.08007813,8642.900391,8700.115479,8718.311475,8877.356392
2011/3/14,8520.019531,3309000,8645.701953,8682.186475,8868.63556,8495.737389,10.75570271,8664.061149,8724.388076,-60.32692697,-50.98014662,-9.34678035,-0.557910641,-1.582876808,-1.648410739,-2.259928505,0.583333333,0.416666667,100,0,7.803337844,-0.104595624,-47.80078125,8567.820313,8686.678516,8700.115479,8861.232627
2011/3/15,8234.780273,4871800,8543.108008,8659.652002,8929.400695,8389.903309,6.569636482,8598.017938,8688.120832,-90.10289398,-58.80469609,-31.29819789,-3.347870938,-3.992376696,-4.659661617,-5.134610273,0.5,0.416666667,100,0,0,-3.592511364,-285.2392578,8520.019531,8682.186475,8686.678516,8868.63556
2011/3/16,8324.580078,3250800,8458.020117,8639.784521,8944.521174,8335.047869,15.16022281,8555.950575,8661.191887,-105.2413123,-68.09201933,-37.14929294,1.090494242,-2.140746624,-3.36351562,-3.785025979,0.5,0.458333333,83.66147783,16.33852217,5.446174056,-3.198622037,89.79980469,8234.780273,8659.652002,8682.186475,8929.400695
2011/3/17,8282.69043,3048000,8385.978125,8618.271045,8958.043642,8278.498448,13.88094286,8513.910552,8633.154742,-119.2441896,-78.32245338,-40.92173621,-0.503204342,-1.73343891,-3.434216085,-4.013155606,0.416666667,0.458333333,91.28304173,9.298623023,8.545715064,-5.097291368,-41.88964844,8324.580078,8639.784521,8659.652002,8944.521174
2011/3/18,8394.75,3085400,8351.364063,8603.814551,8955.582776,8252.046326,30.96624191,8495.57816,8615.495131,-119.9169717,-86.64135705,-33.27561469,1.352936842,0.087152883,-1.913179451,-2.61335867,0.5,0.5,70.89449211,31.04765876,18.89493465,-2.611983671,112.0595703,8282.69043,8618.271045,8639.784521,8958.043642
2011/3/21,8467.709961,2464000,8340.902148,8585.008057,8923.399267,8246.616847,42.29622916,8491.290744,8604.548082,-113.2573373,-91.96455309,-21.29278417,0.86911416,1.158257706,-0.799259717,-1.663449801,0.5,0.5,57.61987594,45.20806285,28.51811488,-3.097375742,72.95996094,8394.75,8603.814551,8618.271045,8955.582776
2011/3/22,8508.040039,2781400,8395.554102,8568.449072,8887.309405,8249.58874,49.06742203,8493.867559,8597.399338,-103.5317788,-94.27799824,-9.253780567,0.476280816,1.664303924,-0.05713886,-1.092725673,0.5,0.5,50.28206627,66.95572066,47.73714742,-3.146035464,40.33007813,8467.709961,8585.008057,8603.814551,8923.399267
2011/3/23,8545.080078,2474600,8439.654102,8562.01958,8877.299606,8246.739554,89.37024362,8501.746408,8593.523837,-91.77742899,-93.77788439,2.000455397,0.43535337,1.47978563,0.544015402,-0.581284314,0.583333333,0.541666667,43.54285897,93.17192178,68.4452351,-1.936126074,37.04003906,8508.040039,8568.449072,8585.008057,8887.309405
2011/3/24,8576.400391,2431800,8498.396094,8564.392578,8879.355252,8249.429905,87.51796865,8513.231636,8592.255434,-79.02379747,-90.827067,11.80326954,0.366530357,1.346599462,1.082370902,-0.164867005,0.583333333,0.583333333,33.69679969,100,86.70921415,-1.958784938,31.3203125,8545.080078,8562.01958,8568.449072,8877.299606
2011/3/25,8610.389648,2449400,8541.524023,8567.830078,8883.224794,8252.435362,100,8528.179023,8593.598709,-65.41968613,-85.74559083,20.32590469,0.396311462,1.095776521,1.622337875,0.344411007,0.583333333,0.583333333,27.10000853,100,97.72397393,-1.595766527,33.98925781,8576.400391,8564.392578,8562.01958,8879.355252
2011/3/28,8553.05957,1942800,8558.593945,8565.500537,8880.608847,8250.392227,78.9976424,8532.006799,8590.59581,-58.58901043,-80.31427475,21.72526432,-0.665824434,0.112518474,1.034986677,-0.185010556,0.583333333,0.583333333,38.22689323,82.5052747,94.1684249,-1.039475364,-57.33007813,8610.389648,8567.830078,8564.392578,8883.224794
2011/3/29,8596.570313,2214000,8576.3,8558.951074,8865.646535,8252.255614,76.45780282,8541.939647,8591.038365,-49.098718,-74.0711634,24.9724454,0.508715528,0.369495107,1.520235763,0.360388884,0.666666667,0.625,11.3520692,95.78292069,92.7627318,0.335557924,43.51074219,8553.05957,8565.500537,8567.830078,8880.608847
2011/3/30,8646.30957,2544000,8596.545898,8560.271533,8868.230083,8252.312983,77.33359073,8557.996559,8595.132529,-37.13597011,-66.68412474,29.54815463,0.578594207,0.679337729,1.980880041,0.883471286,0.75,0.666666667,0,100,92.7627318,1.482274056,49.73925781,8596.570313,8558.951074,8565.500537,8865.646535
2011/3/31,8683.299805,2411400,8617.925781,8557.518018,8859.993655,8255.04238,77.32912658,8577.273981,8601.663438,-24.38945697,-58.22519119,33.83573422,0.42781529,0.839564288,1.967648315,1.245339238,0.833333333,0.666666667,0,100,98.5943069,5.446648439,36.99023438,8646.30957,8560.271533,8558.951074,8868.230083
2011/4/1,8705.129883,1912600,8636.873828,8553.554492,8845.943622,8261.165362,76.44514527,8596.94412,8609.327619,-12.38349934,-49.05685282,36.67335348,0.251403022,0.841823609,1.844729869,1.447886646,0.833333333,0.666666667,0,100,100,4.571399411,21.83007813,8683.299805,8557.518018,8560.271533,8859.993655
2011/4/6,8851.980469,2992600,8696.658008,8560.464014,8873.476735,8247.451292,83.9073906,8636.180481,8627.301904,8.878576879,-37.46976688,46.34834376,1.686943077,2.066888264,2.991161716,3.096967988,0.916666667,0.666666667,0,100,100,6.873250231,146.8505859,8705.129883,8553.554492,8557.518018,8845.943622
2011/4/7,8901.719727,2638400,8757.687891,8568.1625,8905.82473,8230.50027,100,8677.032673,8647.62915,29.40352238,-24.09510903,53.49863141,0.561899769,1.957255708,3.063269956,3.53467367,0.916666667,0.708333333,0,100,100,6.039128343,49.73925781,8851.980469,8560.464014,8553.554492,8873.476735
2011/4/8,8894.540039,3122600,8807.333984,8575.388525,8933.853284,8216.923767,97.70124287,8710.495345,8665.918846,44.57649866,-10.36078749,54.93728615,-0.080655061,1.298826962,2.557794266,3.37293203,0.833333333,0.666666667,1.416196495,97.94077775,99.31359258,5.040679004,-7.1796875,8901.719727,8568.1625,8560.464014,8905.82473
2011/4/11,8880.269531,2322000,8846.72793,8587.256982,8968.848986,8205.664979,92.25234123,8736.61445,8681.796674,54.81777576,2.674925161,52.1428506,-0.160441212,0.689151221,2.028331124,3.159187701,0.75,0.625,4.942330107,93.84782146,97.2628664,4.37503221,-14.27050781,8894.540039,8575.388525,8568.1625,8933.853284
2011/4/12,8732.589844,2297200,8852.219922,8595.495459,8982.134488,8208.85643,56.35918771,8735.99528,8685.559131,50.43614855,12.22716984,38.20897871,-1.663009067,-1.077460932,0.151788118,1.434410897,0.666666667,0.625,42.96129269,44.57473126,78.78777682,2.194359373,-147.6796875,8880.269531,8587.256982,8575.388525,8968.848986
2011/4/13,8780.200195,2134800,8837.863867,8608.504492,9001.565103,8215.443882,59.08115771,8742.796036,8692.569581,50.22645558,19.82702699,30.3994286,0.545203112,-0.678902354,0.502063657,1.971419467,0.666666667,0.625,34.07347775,52.42180928,63.61478733,2.376286034,47.61035156,8732.589844,8595.495459,8587.256982,8982.134488
2011/4/14,8802.730469,2277200,8818.066016,8636.902002,8998.67784,8275.126164,41.47952667,8752.016718,8700.729646,51.28707173,26.11903594,25.16803579,0.256603186,-0.331496881,0.57543123,2.207011186,0.666666667,0.625,28.39133065,54.67938228,50.55864094,2.233822488,22.53027344,8780.200195,8608.504492,8595.495459,9001.565103
2011/4/15,8718.120117,2372400,8782.782031,8656.579004,8989.960616,8323.197392,21.65630446,8746.801856,8702.017829,44.78402703,29.85203415,14.93199287,-0.961183031,-0.946305923,-0.547580196,1.187792353,0.666666667,0.625,52.65861501,6.607785086,37.90299222,1.929842129,-84.61035156,8802.730469,8636.902002,8608.504492,8998.67784
2011/4/18,8714.480469,2042400,8749.624219,8678.168506,8964.508959,8391.828052,21.89562508,8741.829335,8702.940988,38.88834737,31.6592968,7.229050577,-0.041748088,-0.648904153,-0.700403472,1.073860621,0.583333333,0.625,53.70251073,0,20.42905579,1.371595322,-3.639648438,8718.120117,8656.579004,8636.902002,8989.960616
2011/4/19,8638.549805,2233000,8730.816211,8690.358496,8946.57167,8434.145323,18.36137322,8725.940177,8698.171271,27.7689061,30.88121866,-3.112312558,-0.871316016,-1.060140033,-1.558363184,0.135828447,0.5,0.625,86.24297139,0,2.202595029,-0.089746563,-75.93066406,8714.480469,8678.168506,8656.579004,8964.508959
2011/4/20,8813.280273,2643200,8737.432227,8707.637012,8947.550497,8467.723526,59.86310756,8739.377115,8706.697863,32.67925126,31.24082518,1.438426079,2.022682889,0.785860585,0.308983559,1.876606056,0.5,0.666666667,33.60545631,68.25669314,22.75223105,1.496901773,174.7304688,8638.549805,8690.358496,8678.168506,8946.57167
2011/4/21,8957.650391,3689400,8768.416211,8730.117529,8975.210437,8485.024621,67.54113806,8772.957619,8725.286939,47.67067916,34.52679598,13.14388319,1.638097425,2.091546704,1.708543665,3.230679158,0.5,0.666666667,0,100,56.08556438,2.900824126,144.3701172,8813.280273,8707.637012,8690.358496,8947.550497
2011/4/22,8969.429688,2776600,8818.678125,8751.33501,9002.086077,8500.583943,66.83624557,8803.184091,8743.371587,59.81250329,39.58393744,20.22856585,0.131499851,1.903121817,1.729238311,3.026688623,0.5,0.708333333,0,100,89.41889771,1.3268129,11.77929688,8957.650391,8730.117529,8707.637012,8975.210437
2011/4/25,8950.75,2696800,8865.932031,8770.05249,9021.662436,8518.442544,77.10483377,8825.886538,8758.732951,67.15358697,45.09786735,22.05571963,-0.208259479,1.24492426,1.4703553,2.539266537,0.416666667,0.666666667,5.645458812,94.35454119,98.1181804,0.55079552,-18.6796875,8969.429688,8751.33501,8730.117529,9002.086077
2011/4/26,8948.139648,2392200,8927.85,8786.93999,9038.756147,8535.123833,77.29021956,8844.694709,8772.763077,71.93163205,50.46462029,21.46701176,-0.029163495,0.771499738,1.389423362,2.274821863,0.416666667,0.625,6.434370951,93.56562905,95.97339008,0.602612492,-2.610351563,8950.75,8770.05249,8751.33501,9021.662436
2011/4/27,9049.25,3110000,8975.043945,8811.749512,9064.277976,8559.221047,95.30311811,8876.164754,8793.24359,82.92116399,56.95592903,25.96523496,1.129959472,1.130595938,2.371741738,3.164584178,0.5,0.625,0,100,95.97339008,1.902875449,101.1103516,8948.139648,8786.93999,8770.05249,9038.756147
2011/4/28,9040.769531,3087000,8991.667773,8833.959473,9085.011484,8582.907461,89.62809482,8901.488566,8811.578845,89.90972098,63.54668742,26.36303356,-0.093714603,0.609518501,1.979523842,2.825790657,0.5,0.583333333,2.064880623,97.93511938,97.16691614,3.529075486,-8.48046875,9049.25,8811.749512,8786.93999,9064.277976
2011/4/29,9007.870117,3385400,8999.355859,8852.0375,9098.464644,8605.610356,64.30275959,8917.854958,8826.118939,91.73601925,69.18455378,22.55146547,-0.363900594,0.150115638,1.391432979,2.242548694,0.416666667,0.541666667,10.07544756,89.92455244,95.95322394,2.592992378,-32.89941406,9040.769531,8833.959473,8811.749512,9085.011484
2011/5/3,8946.080078,2675400,8998.421875,8865.176514,9102.052266,8628.300762,44.82431684,8922.197284,8835.004949,87.19233507,72.78611004,14.40622503,-0.68595615,-0.493816808,0.560717861,1.380259759,0.333333333,0.5,25.12049496,56.27832291,81.37933158,1.628467552,-61.79003906,9007.870117,8852.0375,8833.959473,9098.464644
2011/5/4,8947.349609,2336800,8998.263867,8877.2875,9104.775778,8649.799222,49.18322731,8926.066873,8843.326776,82.74009686,74.7769074,7.963189453,0.014190922,-0.473422116,0.359490337,1.206224207,0.416666667,0.541666667,24.8113811,1.230524582,49.14446664,2.629345422,1.26953125,8946.080078,8865.176514,8852.0375,9102.052266
2011/5/5,9018.610352,2702600,8992.135938,8885.618994,9120.862702,8650.375286,62.72904951,8940.304331,8856.310745,83.99358656,76.62024323,7.373343323,0.796445264,0.188358738,0.872042619,1.809767226,0.5,0.541666667,7.460344258,70.30176249,42.60353666,3.489937053,71.26074219,8947.349609,8877.2875,8865.176514,9104.775778
