Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,MA_20_L1,BIAS_24_L1
2016-04-11,20440.810546875,1234203400.0,20292.186328125,20427.96259765625,20861.54666234129,19994.378532971205,30.550962754203066,20390.80574773659,20256.8904968976,133.91525083898887,185.86862050544272,-51.95336966645389,0.3456493485636376,0.5616698528031281,-0.09941826213135356,0.3427959435918481,0.5,0.5,57.884020554266755,42.11597944573325,29.06927918714211,-1.1764555911384822,70.41015625,20370.400390625,20405.73505859375,0.09933333462368037
2016-04-12,20504.439453125,997121600.0,20357.67421875,20453.96357421875,20837.51886209343,20070.408286344067,50.424998195336755,20408.287856257884,20275.227456618148,133.06039963973308,175.3069763323008,-42.24657669256774,0.3112836749016669,0.8701368392379621,0.2778447755472013,0.5877169355792692,0.5833333333333334,0.5,47.725997156327175,52.274002843672825,41.755115700899,-0.7853704470949715,63.62890625,20440.810546875,20427.96259765625,0.3427959435918481
2016-04-13,21158.7109375,2500342000.0,20548.082421875,20501.919140625,20975.53214440294,20028.30613684706,100.0,20523.73756106436,20340.670677424216,183.0668836401492,176.8589577938705,6.20792584627867,3.1908772042792184,3.2576483537299215,3.248898698094855,3.585829432729408,0.6666666666666666,0.5416666666666666,0.0,100.0,64.79666076313552,2.6363055682246457,654.271484375,20504.439453125,20453.96357421875,0.5877169355792692
2016-04-14,21337.810546875,2054279800.0,20762.434375,20547.04267578125,21142.87912288861,19951.206228673884,100.0,20648.97955888139,20414.532889976126,234.4466689052606,188.37650001614853,46.070168889112075,0.8464580375621004,3.1823800667579065,3.704437667972545,4.1807974489070485,0.75,0.5833333333333334,0.0,100.0,84.09133428122445,4.8767336165127775,179.099609375,21158.7109375,20501.919140625,3.585829432729408
2016-04-15,21316.470703125,1413648900.0,20951.6484375,20598.427734375,21268.89195350231,19927.96351524769,98.0477676904302,20751.670504149635,20481.343098357524,270.3274057921117,204.76668117134116,65.56072462077051,-0.10000952863987864,2.213866932101836,3.203566346651848,3.7978289305076256,0.6666666666666666,0.5833333333333334,1.8383571554762883,98.16164284452371,99.38721428150808,4.665402578900156,-21.33984375,21337.810546875,20547.04267578125,4.1807974489070485
2016-04-18,21161.5,1426843200.0,21095.786328125,20643.6177734375,21337.55192132113,19949.683625553876,84.58447535370613,20814.721195818922,20531.72509107178,282.99610474714063,220.41256588650106,62.58353886063958,-0.72699981757431,0.8332750641576139,2.3054635924760025,2.7977190630825794,0.5833333333333334,0.5833333333333334,15.188572101592536,84.41303026535716,94.19155770329378,1.7213990808289217,-154.970703125,21316.470703125,20598.427734375,3.7978289305076256
2016-04-19,21436.2109375,1462091100.0,21282.140625,20690.23779296875,21461.329531569867,19919.146054367637,86.92079103199569,20910.3350022314,20598.724042659054,311.6109595723392,238.65224462366868,72.9587149486705,1.2981638234529689,1.3411504823604743,3.3589301079607536,3.8722108217830864,0.6666666666666666,0.5833333333333334,0.0,100.0,94.19155770329378,3.17428534632114,274.7109375,21161.5,20643.6177734375,2.7977190630825794
2016-04-20,21236.310546875,1716745500.0,21297.660546875,20718.47177734375,21525.294982736417,19911.64857195109,74.65386245029329,20960.48508602272,20645.952672600983,314.5324134217408,253.82827838328308,60.70413503845768,-0.9325360307744452,-0.17951880269916756,2.092581184134554,2.7374207471060683,0.6666666666666666,0.5416666666666666,15.875051960863388,81.24428481111244,88.55243835882334,3.597216964651434,-199.900390625,21436.2109375,20690.23779296875,3.8722108217830864
2016-04-21,21622.25,1709117500.0,21354.5484375,20765.3767578125,21662.756721719285,19867.99679390572,69.06060664469331,21062.295072788456,20718.270993149054,344.0240796394028,271.86743863450704,72.15664100489573,1.8173564201423509,1.266833395832759,3.3495755834016285,4.324105411798032,0.75,0.5833333333333334,0.0,100.0,93.74809493703764,7.1628587005005695,385.939453125,21236.310546875,20718.47177734375,2.7374207471060683
2016-04-22,21467.0390625,1282700700.0,21384.662109375,20805.3912109375,21751.650543403084,19859.13187847192,55.42033060207326,21124.563378897925,20773.735294582457,350.828084315468,287.65956777069925,63.16851654476875,-0.717829724011146,0.43859488804297997,2.0951595850901814,3.3240344553236287,0.6666666666666666,0.5833333333333334,10.739383324684312,86.11473671151928,89.1196738408774,6.23739164096787,-155.2109375,21622.25,20765.3767578125,4.324105411798032
2016-04-25,21304.439453125,1199972500.0,21413.25,20839.85166015625,21805.892157272705,19873.8111630398,49.548827684402035,21152.236621086704,20813.046713733755,339.1899073529494,297.9656356871493,41.22427166580008,-0.7574384567037912,-0.3128131634923074,0.906580977097996,2.3770374178639337,0.5833333333333334,0.5416666666666666,22.450905588891484,31.43823841706976,72.51765837619655,5.123784022270927,-162.599609375,21467.0390625,20805.3912109375,3.3240344553236287
2016-04-26,21407.26953125,1346786700.0,21407.46171875,20892.93466796875,21861.18078337301,19924.688552564494,59.59144473070415,21191.47245341952,20857.06321873496,334.40923468456094,305.2543554866316,29.154879197929287,0.4826697193852551,-0.02327510280647309,0.9803611304010348,2.7198799134335636,0.5833333333333334,0.5416666666666666,15.851687995230238,53.341189636462296,56.96472158835062,5.09007737080217,102.830078125,21304.439453125,20839.85166015625,2.3770374178639337
2016-04-27,21361.599609375,1247249600.0,21432.51953125,20942.699609375,21899.807261499725,19985.591957250268,46.45434109088344,21217.64586202805,20894.436284708296,323.2095773197579,308.84539985325694,14.364177466501019,-0.2133383793217148,-0.17859228718069914,0.40152295892572376,2.3620960012980428,0.5,0.5,20.8212223475576,43.42910675529029,42.736178269607635,4.504660225622857,-45.669921875,21407.26953125,20892.93466796875,2.7198799134335636
2016-04-28,21388.029296875,1684154400.0,21385.675390625,20971.93154296875,21945.79977916777,19998.063306769727,58.63333659343297,21243.858698158358,20930.998730053976,312.85996810437786,309.6483135034811,3.211654600896793,0.12372522649661853,-0.17304557523170627,0.17904573062458715,2.34136025553025,0.5,0.5416666666666666,19.82502806262884,49.165338442756365,48.64521161150317,4.309261151810398,26.4296875,21361.599609375,20942.699609375,2.3620960012980428
2016-04-29,21067.05078125,1603138400.0,21305.677734375,20986.44912109375,21956.893711471475,20016.004530716018,15.885066630822994,21216.657480172453,20941.0766597722,275.5808204002533,302.8348148828356,-27.253994482582243,-1.5007390871299118,-1.2446718410763544,-1.289064428603936,0.7147582379553977,0.4166666666666667,0.5416666666666666,49.66845413134983,0.0,30.86481506601573,-0.4332029324506197,-320.978515625,21388.029296875,20971.93154296875,2.34136025553025
2016-05-03,20676.939453125,1707676300.0,21180.177734375,20995.35009765625,21950.896065338107,20039.804129974396,12.32666471717828,21133.623937549768,20921.51094076129,212.11299678847354,284.6904512639632,-72.57745447548963,-1.8517605153930947,-2.4713519886217368,-2.8663049981322484,-1.2154349593045874,0.3333333333333333,0.5416666666666666,100.0,0.0,16.388446147585636,-3.0971832480103587,-390.111328125,21067.05078125,20986.44912109375,0.7147582379553977
2016-05-04,20525.830078125,1555895400.0,21003.88984375,21012.7916015625,21919.434698596822,20106.148504528177,12.46323044763752,21040.11718994596,20892.201247232682,147.91594271327997,257.33554955382647,-109.41960684054656,-0.7308111306442026,-2.5878535119776704,-3.2767961439907047,-1.9684948888972658,0.3333333333333333,0.5,100.0,0.0,1.8000415972589206e-13,-3.709059703227945,-151.109375,20676.939453125,20995.35009765625,-1.2154349593045874
2016-05-05,20449.8203125,1354977100.0,20821.533984375,21024.94912109375,21893.75944921204,20156.138792975456,2.61600145376374,20949.302285723505,20859.43228910433,89.8699966191707,223.84243896689537,-133.9724423477247,-0.37031274903715533,-2.207988989335754,-3.3649096097770848,-2.2627495412526577,0.3333333333333333,0.4583333333333333,100.0,0.0,1.8000415972589206e-13,-3.3630871511943865,-76.009765625,20525.830078125,21012.7916015625,-1.9684948888972658
2016-05-06,20109.869140625,1725801800.0,20565.901953125,21017.1400390625,21915.403026880616,20118.877051244373,2.025900142226215,20820.15872493912,20803.90909292068,16.249632018440025,182.3238775772043,-166.07424555876432,-1.6623675253870276,-2.8645908183381605,-4.4723998379429295,-3.759701656797816,0.25,0.4583333333333333,100.0,0.0,1.8000415972589206e-13,-6.187389183387486,-339.951171875,20449.8203125,21024.94912109375,-2.2627495412526577
2016-05-09,20156.810546875,1323285400.0,20383.85390625,21006.460546875,21939.62672796128,20073.294365788726,3.5424761073738447,20718.1051590831,20755.975867287667,-37.870708204565744,138.2849604208503,-176.15566862541604,0.23342472256654925,-1.6631581675528009,-3.838490054079024,-3.4692012530041394,0.3333333333333333,0.5,96.89619146136252,3.618112541756427,1.206037513918989,-5.083274694148097,46.94140625,20109.869140625,21017.1400390625,-3.759701656797816
2016-05-10,20242.6796875,1446925800.0,20297.001953125,20996.55400390625,21957.328076661346,20035.779931151155,12.184541173603591,20644.962778839552,20717.95392804413,-72.99114920458669,96.0297384957629,-169.0208877003496,0.4260055946118553,-0.5778158405822709,-2.8962650597678,-3.070678024182216,0.3333333333333333,0.5416666666666666,91.21844566785349,10.39075942287651,4.669623988211159,-6.380327267051301,85.869140625,20156.810546875,21006.460546875,-3.4692012530041394
2016-05-11,20055.2890625,1337926500.0,20202.89375,20974.096484375,21998.708630462756,19949.48433828725,14.968422767305839,20554.24374555654,20668.867641707533,-114.62389615099165,53.89901156641199,-168.52290771740363,-0.9257204475537646,-0.9943734422062648,-3.2491659459999456,-3.938959474173888,0.3333333333333333,0.5,100.0,0.0,4.669623988211159,-6.576361070987827,-187.390625,20242.6796875,20996.55400390625,-3.070678024182216
2016-05-12,19915.4609375,1150409200.0,20096.021875,20911.933984375,22030.72739213474,19793.140576615257,15.161190349314499,20455.969467394,20613.059737692158,-157.09027029816568,11.701155193496447,-168.79142549166215,-0.6972132117579644,-1.188427105030024,-3.3842297105732047,-4.541918554686767,0.3333333333333333,0.4583333333333333,100.0,0.0,3.4635864742923497,-6.519667033160361,-139.828125,20055.2890625,20974.096484375,-3.938959474173888
2016-05-13,19719.2890625,1758498600.0,20017.905859375,20831.00791015625,22044.97198867333,19617.04383163917,13.332352998843206,20342.634020487232,20546.85450249274,-204.22048200551217,-31.48317224630528,-172.73730975920688,-0.9850230211373936,-1.5671160479887547,-3.678612862385672,-5.359134658430672,0.25,0.4166666666666667,100.0,0.0,1.8000415972589206e-13,-7.885080655830077,-196.171875,19915.4609375,20911.933984375,-4.541918554686767
2016-05-16,19883.94921875,1486067400.0,19963.33359375,20759.3818359375,22018.523136276915,19500.240535598088,36.238849721971725,20272.06712791227,20497.75040740069,-225.68327948841758,-70.32319369472775,-155.36008579368985,0.8350207541869893,-0.5582760551847937,-2.286581631258655,-4.462474661686112,0.3333333333333333,0.4166666666666667,90.24513853694435,20.415596114774466,6.805198704925003,-6.917320882545242,164.66015625,19719.2890625,20831.00791015625,-5.359134658430672
2016-05-17,20118.80078125,1568659300.0,19938.5578125,20707.246875,21981.72465494104,19432.76909505896,48.11603687189128,20248.487689964222,20469.68006472286,-221.19237475863338,-100.49702990750887,-120.6953448511245,1.1811112567041844,0.6481284857612171,-0.6159100397186092,-3.2593824182892543,0.3333333333333333,0.4166666666666667,76.0590827427595,54.68783419600462,25.034476770259875,-5.934293889388147,234.8515625,19883.94921875,20759.3818359375,-4.462474661686112
2016-05-18,19826.41015625,1351584400.0,19892.78203125,20626.7568359375,21910.2193286294,19343.2943432456,32.87369622165437,20183.552684777424,20422.03044187302,-238.4777570955957,-128.09317534512624,-110.3845817504695,-1.4533203453781283,-0.4691616785548417,-1.5575176578050105,-4.410175330263418,0.3333333333333333,0.375,93.5807208609601,20.466758217153775,31.856729509311126,-5.889009514821074,-292.390625,20118.80078125,20707.246875,-3.2593824182892543
2016-05-19,19694.330078125,1148089000.0,19848.555859375,20549.6578125,21862.316076832343,19236.99954816766,34.441187315944646,20108.28766836936,20368.126711225017,-259.8390428556595,-154.44234884723292,-105.39669400842659,-0.6661825165730448,-0.8327244206303395,-1.8141273902232469,-4.732445257828954,0.3333333333333333,0.3333333333333333,100.0,0.0,25.05153080438631,-4.752199314737045,-132.080078125,19826.41015625,20626.7568359375,-4.410175330263418
2016-05-20,19852.19921875,1247729300.0,19875.137890625,20461.1552734375,21709.730388959248,19212.580157915752,47.31492104757042,20068.889445351,20329.909859930573,-261.02041457957597,-175.7579619937015,-85.26245258587451,0.8015969063113718,0.015296024317775913,-0.7493045582598349,-3.6845271002377147,0.4166666666666667,0.375,83.93368263711099,28.789870171501843,16.41887612955205,-3.2818690245950584,157.869140625,19694.330078125,20549.6578125,-4.732445257828954
2016-05-23,19809.029296875,1086593700.0,19860.15390625,20378.25478515625,21567.432262958897,19189.0773073536,54.37748065494053,20028.910960970075,20291.326114519048,-262.41515354897274,-193.08940030475574,-69.32575324421697,-0.21745662230825732,-0.27733670240339203,-0.7000320842871351,-3.6304938770000494,0.4166666666666667,0.375,86.20574639206255,27.021704420486913,18.60385819732976,-3.1334799320134614,-43.169921875,19852.19921875,20461.1552734375,-3.6845271002377147
2016-05-24,19830.4296875,1174095900.0,19802.4796875,20304.554296875,21436.311729149907,19172.79686460009,46.96519308380329,19998.375380436217,20257.185638443563,-258.8102580073464,-206.2335718452739,-52.57668616207253,0.10803351494046226,-0.12475413218757885,-0.4765784990793556,-3.2113349817948067,0.5,0.375,81.98525895075373,32.06336936165905,29.291647984549442,-1.3895637568346466,21.400390625,19809.029296875,20378.25478515625,-3.6304938770000494
2016-05-25,20368.05078125,2040761100.0,19910.8078125,20252.593359375,21266.341509798414,19238.845208951592,60.52103944070703,20055.248519022956,20265.39787124404,-210.1493522210876,-207.01672792043664,-3.1326243006509737,2.71109150039692,2.3687760326385687,2.1313631995494973,-0.4114565947191975,0.5,0.4166666666666667,0.0,100.0,53.02835792738215,1.0479844213634757,537.62109375,19830.4296875,20304.554296875,-3.2113349817948067
2016-05-26,20397.109375,1347013200.0,20051.363671875,20204.36884765625,21085.60712508852,19323.130570223973,80.97588486475256,20107.84249686557,20275.15427892966,-167.31178206409098,-199.07573874916753,31.76395668507655,0.14266752406543565,2.027081727997726,2.211115027632025,-0.019831313566341685,0.5,0.4166666666666667,0.0,100.0,77.35445645388653,0.7628915236719447,29.05859375,20368.05078125,20252.593359375,-0.4114565947191975
2016-05-27,20576.76953125,1611353900.0,20196.277734375,20163.805859375,20883.198324972152,19444.41339377785,95.54388476154956,20179.9851175401,20297.496149471917,-117.51103193181187,-182.76279738569642,65.2517654538845,0.8808118491054568,2.174088631095604,2.8873509169615543,1.0445308864365612,0.5833333333333334,0.4583333333333333,0.0,100.0,100.00000000000016,2.6002141735522537,179.66015625,20397.109375,20204.36884765625,-0.019831313566341685
2016-05-30,20629.390625,1793022100.0,20360.35,20141.9228515625,20771.04415342092,19512.801549704083,95.0007690080701,20249.124426380087,20322.08092543696,-72.95649905686878,-160.80153771993088,87.8450386630621,0.25573058817655603,1.7807339658916694,2.8445226029173196,1.4430467620143608,0.6666666666666666,0.5,0.0,100.0,100.00000000000016,3.584801224237294,52.62109375,20576.76953125,20163.805859375,1.0445308864365612
2016-05-31,20815.08984375,3129577700.0,20557.28203125,20148.83037109375,20803.79980872593,19493.860933461576,100.0,20336.196029052382,20358.60010457125,-22.404075518872556,-133.1220452797192,110.71796976084663,0.9001682217649122,1.8543123617011907,3.300028162620889,2.4805473295812925,0.75,0.5,0.0,100.0,100.00000000000016,5.556999432265917,185.69921875,20629.390625,20141.9228515625,1.4430467620143608
2016-06-01,20760.98046875,1422260700.0,20635.86796875,20160.587890625,20849.75535921446,19471.42042203553,94.79101250352542,20401.54748131356,20388.406057473385,13.141423840170322,-103.8693514557413,117.0107752959116,-0.2599526372750538,0.824373693647168,2.6591450796730416,2.340241340686544,0.6666666666666666,0.5,4.827919118761861,94.6216581926333,98.20721939754463,4.410749797997796,-54.109375,20815.08984375,20148.83037109375,2.4805473295812925
2016-06-02,20859.220703125,1988238300.0,20728.290234375,20181.05791015625,20925.47862153584,19436.63719877666,90.9725729665968,20471.958746207623,20423.281216410538,48.677529797081654,-73.35997520517671,122.03750500225836,0.47319650689366,0.9003358850274308,2.8311834307889865,2.936315045187437,0.6666666666666666,0.5,0.0,100.0,98.20721939754463,3.68023884686529,98.240234375,20760.98046875,20160.587890625,2.340241340686544
2016-06-03,20947.240234375,1869294300.0,20802.384375,20222.92646484375,21037.50844024722,19408.344489440282,91.78105762812429,20545.07897515645,20462.09299551902,82.98597963743305,-42.09078423665475,125.07676387408779,0.4219694134441631,0.8786913062842192,2.791791706869588,3.396146555112995,0.75,0.5416666666666666,0.0,100.0,98.20721939754463,5.653217447293018,88.01953125,20859.220703125,20181.05791015625,2.936315045187437
2016-06-06,21030.220703125,1431229200.0,20882.550390625,20266.59697265625,21152.81696574616,19380.376979566347,90.36633921585674,20619.71616407469,20504.17652941576,115.53963465892956,-10.564700457537882,126.10433511646744,0.3961403403099696,0.9110381645238076,2.6382912849442257,3.7303713904222855,0.8333333333333334,0.5833333333333334,0.0,100.0,100.00000000000016,6.783122958235619,82.98046875,20947.240234375,20222.92646484375,3.396146555112995
2016-06-07,21328.240234375,1820198000.0,20985.18046875,20320.875,21320.327017291453,19321.422982708547,93.29556482155952,20728.71986719781,20565.218285338666,163.50158185914916,24.24855600579952,139.25302585334964,1.4171013012988285,1.7722535666229071,3.471619093970154,5.02713547008647,0.8333333333333334,0.625,0.0,100.0,100.00000000000016,7.4351511354515765,298.01953125,21030.220703125,20266.59697265625,3.7303713904222855
2016-06-08,21297.880859375,1506480000.0,21092.560546875,20383.00458984375,21460.16052235418,19305.84865733332,87.03927356638746,20816.28309676353,20619.489587119137,196.793509644398,58.75754673351922,138.03596291087877,-0.14234355327201073,1.23867460905442,2.7061285987684243,4.6954606150479,0.8333333333333334,0.625,1.9983646938429176,95.96000551002851,98.65333517000968,7.5160248399192175,-30.359375,21328.240234375,20320.875,5.02713547008647
2016-06-10,21042.640625,1640607200.0,21129.24453125,20439.36357421875,21530.63076829583,19348.096380141676,66.51269626074053,20851.10733187684,20650.834108443643,200.27322343319247,87.06068207345389,113.2125413597386,-1.1984301915307558,-0.19730345410191832,0.9833335925233548,3.2435080523453896,0.75,0.625,18.799207030787986,59.13289418156514,85.0309665638647,6.112882860345232,-255.240234375,21297.880859375,20383.00458984375,4.6954606150479
2016-06-13,20512.990234375,2083433200.0,21042.39453125,20479.0486328125,21519.21553763992,19438.88172798508,36.520334699017255,20799.089316876554,20640.623451105224,158.46586577132985,101.34171881302908,57.12414695830077,-2.517033865016644,-2.442367397334931,-1.6154782552490117,0.5716028515386025,0.6666666666666666,0.5833333333333334,54.42944714876793,0.0,51.69763323053139,0.7116019823478905,-529.650390625,21042.640625,20439.36357421875,3.2435080523453896
2016-06-14,20387.529296875,1498720500.0,20913.85625,20504.22763671875,21509.34342914971,19499.111844287792,28.826272764350186,20735.772390722468,20621.87573597706,113.89665474540743,103.85270599950476,10.043948745902682,-0.611617009838754,-2.6069579265505403,-2.2134704769702465,-0.07307906646186356,0.5833333333333334,0.5416666666666666,97.97138829617364,0.0,19.710964727188546,-0.046967822493230116,-125.4609375,20512.990234375,20479.0486328125,0.5716028515386025
2016-06-15,20467.51953125,1729131100.0,20741.712109375,20521.66357421875,21511.411235669017,19531.915912768483,28.664884439079657,20694.5027200344,20610.441943034315,84.06077700008245,99.89432019962031,-15.833543199537845,0.3923488384012324,-1.7848214124210495,-1.786919332089965,0.23459821163026776,0.5833333333333334,0.5833333333333334,91.49683168481285,8.503168315187153,2.8343894383958834,-0.5309385413200148,79.990234375,20387.529296875,20504.22763671875,-0.07307906646186356
2016-06-16,20038.419921875,1901944200.0,20489.819921875,20532.2640625,21496.20408885335,19568.32403614665,5.517325925706387,20593.566904932948,20568.06994146696,25.496963465993762,85.01484885289499,-59.51788538690123,-2.09649053330496,-2.841653933033157,-3.618183873812424,-1.8914261377606645,0.5,0.5833333333333334,100.0,0.0,2.8343894383958834,-2.8647026655689207,-429.099609375,20467.51953125,20521.66357421875,0.23459821163026776
2016-06-17,20169.98046875,2193634100.0,20315.287890625,20556.04658203125,21457.568156643214,19654.525007419285,13.63962055777956,20528.399760904806,20538.58183237681,-10.182071472008827,65.97546478791422,-76.15753625992305,0.6565415206783921,-1.3041993665309684,-2.7338930144687037,-1.338013912379201,0.5,0.625,89.80008722145162,10.199912778548367,6.234360364578673,-3.099238964821007,131.560546875,20038.419921875,20532.2640625,-1.8914261377606645
2016-06-20,20510.19921875,1565765000.0,20314.7296875,20588.94658203125,21431.414197714497,19746.478966348004,33.727146612672556,20525.59967749637,20536.479416552607,-10.87973905623221,50.60442401908493,-61.48416307531714,1.6867579546103766,0.7982500388467985,-0.9934714678239592,0.19828364092694192,0.5833333333333334,0.625,63.42286655723605,36.57713344276395,15.592348740437606,-1.2079451178978895,340.21875,20169.98046875,20556.04658203125,-1.338013912379201
2016-06-21,20668.439453125,1608985100.0,20370.91171875,20631.91708984375,21394.790247244142,19869.04393244336,56.14632564173849,20547.575027593088,20546.254234076492,1.3207935165992242,40.74769791858779,-39.426904401988565,0.7715197336081457,1.446759343400111,-0.1529892728237619,0.8584916559119169,0.5833333333333334,0.625,51.15447282506648,50.02295128744316,32.266665836251995,-0.9146135069725704,158.240234375,20510.19921875,20588.94658203125,0.19828364092694192
2016-06-22,20795.119140625,1835867700.0,20436.431640625,20680.1515625,21350.61391604823,20009.689208951768,66.10022774825485,20585.658737290305,20564.6886715986,20.970065691704804,36.79217147321119,-15.822105781506385,0.6129136541116386,1.729345847910475,0.5205455267270993,1.2771875172334086,0.5833333333333334,0.6666666666666666,41.332973948648366,75.35188394296728,53.98398955772496,-0.7262106704651484,126.6796875,20668.439453125,20631.91708984375,0.8584916559119169
2016-06-23,20868.33984375,1663934000.0,20602.415625,20705.166015625,21364.42200715883,20045.91002409117,65.91795450949246,20629.148138284105,20587.181351017218,41.96678726688333,37.82709463194561,4.139692634937711,0.3521052350306436,1.7550038804413042,0.9403058148862091,1.392235156326198,0.5833333333333334,0.7083333333333334,35.65615971216921,100.0,75.12494507680363,-0.7697534974083521,73.220703125,20795.119140625,20680.1515625,1.2771875172334086
2016-06-24,20259.130859375,3953268600.0,20620.245703125,20698.26708984375,21372.98019555689,20023.5539841306,57.6682129217707,20572.22240306732,20562.881314599283,9.341088468041564,32.12989339916481,-22.78880493112325,-2.9192977924281607,-1.392396361053419,-1.582320374575781,-1.648728878478607,0.5,0.6666666666666666,82.88824145805194,26.59424502081573,67.31537632126116,-5.012646909691606,-609.208984375,20868.33984375,20705.166015625,1.392235156326198
2016-06-27,20227.30078125,1789673800.0,20563.666015625,20680.79365234375,21384.658705011014,19976.92859967648,52.13977823533186,20519.157538172352,20538.02349731415,-18.865959141799976,21.93072289097185,-40.79668203277183,-0.15711472691470618,-1.5930820067152005,-1.3092219144486188,-1.8862642763737545,0.5,0.6666666666666666,85.35603311992344,22.758925818803114,49.784390279873094,-5.026697656887995,-31.830078125,20259.130859375,20698.26708984375,-1.648728878478607
2016-06-28,20172.4609375,1919983900.0,20464.4703125,20657.94716796875,21395.842919769166,19920.05141616833,33.978556789670485,20465.819599607374,20510.944789179768,-45.125189572394454,8.51954039829859,-53.644729970693035,-0.27111795262783955,-1.5903836169136398,-1.2273257644881428,-2.2198605050647733,0.5,0.625,89.35727090583148,16.151078205493278,21.834749681704192,-4.135316013837973,-54.83984375,20227.30078125,20680.79365234375,-1.8862642763737545
2016-06-29,20436.119140625,1566228200.0,20392.6703125,20638.9986328125,21379.239622773985,19898.75764285102,39.98133523799257,20461.25029822547,20505.40214854608,-44.15185032060981,-2.0147377454830906,-42.13711257512672,1.307020516445107,-0.11547541979226646,0.0950492093106416,-0.9554702328745818,0.5833333333333334,0.625,60.39722966152626,38.109128537867775,25.6730441873882,-0.3747434814314976,263.658203125,20172.4609375,20657.94716796875,-2.2198605050647733
2016-06-30,20794.369140625,2032778200.0,20377.876171875,20640.66806640625,21382.151485280207,19899.1846475323,49.97304112912738,20512.49935090232,20526.80711092229,-14.307760019972193,-4.473342200380912,-9.834417819591284,1.7530236417923113,1.6361448625152508,1.6808911533490591,0.7000198620707034,0.6666666666666666,0.625,8.912992829221569,89.37017598024082,47.876794241200784,1.9955328467013431,358.25,20436.119140625,20638.9986328125,-0.9554702328745818
2016-07-04,21059.19921875,1838333600.0,20537.88984375,20650.6669921875,21408.874325633493,19892.459658741507,56.02986548192028,20596.607022878892,20566.24356335397,30.3634595249132,2.494018144677911,27.86944138023529,1.2735663021755907,2.7707641944383155,2.728186036774407,1.8833246709195923,0.6666666666666666,0.625,0.0,100.0,75.82643483936968,2.8908226353301774,264.830078125,20794.369140625,20640.66806640625,0.7000198620707034
2016-07-05,20750.720703125,1225382700.0,20642.573828125,20640.841015625,21388.439285184068,19893.24274606593,69.17446512860987,20620.31681983983,20579.908536670348,40.408283169479546,10.076871149638238,30.33141201984131,-1.4648159809910863,0.8620810369497289,0.9311566987443144,0.36637397988841297,0.6666666666666666,0.5833333333333334,30.219903221918003,65.21199973568864,84.8607252386433,3.5546753887137315,-308.478515625,21059.19921875,20650.6669921875,1.8833246709195923
2016-07-06,20495.2890625,1633236900.0,20707.139453125,20614.09443359375,21342.074804243002,19886.1140629445,58.9003775249413,20601.081780249086,20573.640427472543,27.441352776542768,13.549767475019145,13.891585301523627,-1.2309531041325843,-0.5952912393342844,-0.4425329537338457,-0.8051578805699295,0.5833333333333334,0.5416666666666666,55.243102791793184,36.40624655844585,67.20608209804497,1.612835442523165,-255.431640625,20750.720703125,20640.841015625,0.36637397988841297
2016-07-07,20706.919921875,1125369300.0,20761.299609375,20583.02841796875,21235.57535117999,19930.481484757518,66.07608857848845,20617.364571268456,20583.512982613465,33.85158865499034,17.610131711013388,16.241456943976953,1.0325829449374226,-0.0008834780487086832,0.5054457924829997,0.230038171310196,0.5833333333333334,0.5833333333333334,39.61671938147953,60.27246095900971,53.96356908438154,0.9591359938871876,211.630859375,20495.2890625,20614.09443359375,-0.8051578805699295
2016-07-08,20564.169921875,1194770200.0,20715.259765625,20546.34287109375,21110.525916410927,19982.159825776576,54.15379468867764,20609.18077905408,20582.080163299503,27.100615754570757,19.50822851972486,7.592387234845893,-0.6893830687450404,-0.7925087591775674,-0.14530848580013386,-0.4016627778349125,0.5,0.5416666666666666,55.82586286645669,44.17413713354331,46.95094821699976,-0.504486715054023,-142.75,20706.919921875,20583.02841796875,0.230038171310196
2016-07-11,20880.5,1998671500.0,20679.519921875,20538.23583984375,21077.781498758737,19998.690180928763,52.872079497837106,20650.92219766114,20604.185336388437,46.736861272707756,24.95395507032144,21.78290620238632,1.5382584336093523,0.6638457518226746,1.3556972604622215,1.1440395714535312,0.5,0.5416666666666666,20.15241955023017,79.84758044976981,61.43139284744109,0.4105812464820237,316.330078125,20564.169921875,20546.34287109375,-0.4016627778349125
2016-07-12,21224.740234375,1970575300.0,20774.323828125,20573.82333984375,21190.40571556653,19957.24096412097,55.2424178322738,20739.20189561712,20650.15236586892,89.04952974820118,37.77307000589738,51.27645974230378,1.64862064785326,2.187490273347428,2.8783521476891267,2.771173029197349,0.5,0.5416666666666666,0.0,100.0,74.67390586110452,1.7078521496847332,344.240234375,20880.5,20538.23583984375,1.1440395714535312
2016-07-13,21322.369140625,1825234400.0,20939.73984375,20620.56533203125,21310.89687542325,19930.23378863925,70.89340426200205,20828.91993331064,20699.94620103604,128.97373227460412,56.01320245963874,72.96052981496537,0.459976919255214,2.1887844617139574,2.909604833324978,3.2451196478353213,0.5833333333333334,0.5416666666666666,0.0,100.0,93.28252681659008,5.248192968544759,97.62890625,21224.740234375,20573.82333984375,2.771173029197349
