round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm_layers,optimizer
80,0.001011142274364829,0.0,0.0005283251384135281,0.004854369,128,80,0.1,30,50,1,Adam
80,8.428737055510283e-05,0.0,0.00010645697993911278,0.004854369,128,80,0.1,30,50,2,Adam
80,0.003963190130889416,0.0,0.010305824165133018,0.004854369,128,80,0.1,50,30,1,Adam
80,2.3976188458618708e-05,0.0,8.714974831588548e-05,0.004854369,128,80,0.1,50,30,2,Adam
80,0.006212635897099972,0.0,0.020768558136323122,0.004854369,128,80,0.1,50,50,1,Adam
80,9.368503378937021e-05,0.0,0.00037516747404667505,0.004854369,128,80,0.1,50,50,2,Adam
80,0.0003834430535789579,0.0,0.00034917853077539034,0.004854369,128,80,0.01,30,30,1,Adam
80,7.881205237936229e-05,0.0,0.0001071516825089647,0.004854369,128,80,0.01,30,30,2,Adam
80,0.00025192444445565343,0.0,0.0002841093547493039,0.004854369,128,80,0.01,30,50,1,Adam
80,0.00019011595577467233,0.0,0.00018509278736230964,0.004854369,128,80,0.01,30,50,2,Adam
80,0.0004244376323185861,0.0,0.00024040340665203418,0.004854369,128,80,0.01,50,30,1,Adam
80,8.704233914613724e-05,0.0,0.00010647384638590648,0.004854369,128,80,0.01,50,30,2,Adam
80,0.000139140262035653,0.0,0.00013142363159822354,0.004854369,128,80,0.01,50,50,1,Adam
80,0.00013903508079238236,0.0,0.00012821162196364507,0.004854369,128,80,0.01,50,50,2,Adam
80,0.0009274459443986416,0.0,0.0006848122450993261,0.004854369,128,80,0.001,30,30,1,Adam
80,0.0013544277753680944,0.0,0.0012013605610440368,0.004854369,128,80,0.001,30,30,2,Adam
80,0.00021487640333361924,0.0,0.0014084207303189102,0.004854369,128,80,0.001,30,50,1,Adam
80,0.0015701183583587408,0.0,0.0008718180769683738,0.004854369,128,80,0.001,30,50,2,Adam
80,0.000574048375710845,0.0,0.0005702680006207338,0.004854369,128,80,0.001,50,30,1,Adam
80,0.0004982681712135673,0.0,0.0004600890845996192,0.004854369,128,80,0.001,50,30,2,Adam
80,0.0006938086589798331,0.0,0.0007279105834861838,0.004854369,128,80,0.001,50,50,1,Adam
80,0.0014295225264504552,0.0,0.0006359428731335815,0.004854369,128,80,0.001,50,50,2,Adam
