round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm1_nodes,lstm2_nodes,lstm_layers,optimizer
80,0.00028257007943466306,0.0,0.00028450812947956866,0.005181347,64,80,0.001,50,30,1,Adam
80,4.439272015588358e-05,0.0,0.0002263027706715505,0.005181347,64,80,0.001,50,30,2,Adam
80,9.294461051467806e-05,0.0,0.00029651249877727287,0.005181347,64,80,0.001,50,50,1,Adam
80,0.0001789978996384889,0.0,0.00022026803374647553,0.005181347,64,80,0.001,50,50,2,Adam
50,0.0032445795368403196,0.0,0.00025680159446916066,0.005181347,128,50,0.1,30,30,1,Adam
50,0.0006722848629578948,0.0,0.00010218043228637891,0.005181347,128,50,0.1,30,30,2,Adam
50,0.061373185366392136,0.0,0.0076861342926717174,0.005181347,128,50,0.1,30,50,1,Adam
50,0.0028498745523393154,0.0,0.0006235881546907937,0.005181347,128,50,0.1,30,50,2,Adam
50,0.059159450232982635,0.0,0.007388788099289712,0.005181347,128,50,0.1,50,30,1,Adam
50,0.009633817709982395,0.0,0.0006466849880182025,0.005181347,128,50,0.1,50,30,2,Adam
50,0.07818382978439331,0.0,0.01868318997979782,0.005181347,128,50,0.1,50,50,1,Adam
50,0.01285715401172638,0.0,0.0010646734672593715,0.005181347,128,50,0.1,50,50,2,Adam
50,0.0003395481326151639,0.0,5.32845502590804e-05,0.005181347,128,50,0.01,30,30,1,Adam
50,0.00013389144442044199,0.0,0.00010203940123126606,0.005181347,128,50,0.01,30,30,2,Adam
50,0.0003016311093233526,0.0,0.00019883567426918277,0.005181347,128,50,0.01,30,50,1,Adam
50,0.00039996361010707915,0.0,0.00010696510291824821,0.005181347,128,50,0.01,30,50,2,Adam
50,0.0005461220862343907,0.0,0.0001584009057480282,0.005181347,128,50,0.01,50,30,1,Adam
50,0.0005484978901222348,0.0,0.00010064150795003959,0.005181347,128,50,0.01,50,30,2,Adam
50,0.00010695405217120424,0.0,6.785917989614087e-05,0.005181347,128,50,0.01,50,50,1,Adam
50,7.863574137445539e-05,0.0,5.8308939755305534e-05,0.005181347,128,50,0.01,50,50,2,Adam
50,0.004914087243378162,0.0,0.002823631469777983,0.005181347,128,50,0.001,30,30,1,Adam
50,0.005515970289707184,0.0,0.0026018288483544024,0.005181347,128,50,0.001,30,30,2,Adam
50,0.002477268222719431,0.0,0.0015128274319133688,0.005181347,128,50,0.001,30,50,1,Adam
50,0.005060476250946522,0.0,0.0021834017761978154,0.005181347,128,50,0.001,30,50,2,Adam
50,0.004478088114410639,0.0,0.0014650607457471327,0.005181347,128,50,0.001,50,30,1,Adam
50,0.004117050673812628,0.0,0.0019730059230951063,0.005181347,128,50,0.001,50,30,2,Adam
50,0.0013238881947472692,0.0,0.0009925571089933766,0.005181347,128,50,0.001,50,50,1,Adam
50,0.0029467286076396704,0.0,0.0019450413058343021,0.005181347,128,50,0.001,50,50,2,Adam
80,0.0043412488885223866,0.0,0.00019710576400001548,0.005181347,128,80,0.1,30,30,1,Adam
80,0.0006375967059284449,0.0,2.9959014055640026e-05,0.005181347,128,80,0.1,30,30,2,Adam
80,0.03391285985708237,0.0,0.0038358534087904687,0.005181347,128,80,0.1,30,50,1,Adam
80,0.0004176009970251471,0.0,6.037707551541724e-05,0.005181347,128,80,0.1,30,50,2,Adam
80,0.0028745282907038927,0.0,0.0001368681192060286,0.005181347,128,80,0.1,50,30,1,Adam
80,0.004063047934323549,0.0,0.00027260010388867995,0.005181347,128,80,0.1,50,30,2,Adam
80,0.00723413098603487,0.0,0.0002846669442191662,0.005181347,128,80,0.1,50,50,1,Adam
80,0.00467225955799222,0.0,0.0003785108453763041,0.005181347,128,80,0.1,50,50,2,Adam
80,0.00043972060666419566,0.0,7.405756068551054e-05,0.005181347,128,80,0.01,30,30,1,Adam
80,0.0005428757285699248,0.0,7.821414897904775e-05,0.005181347,128,80,0.01,30,30,2,Adam
80,0.0003091632097493857,0.0,4.564031028614616e-05,0.005181347,128,80,0.01,30,50,1,Adam
80,0.00033459937549196184,0.0,4.2516012201652683e-05,0.005181347,128,80,0.01,30,50,2,Adam
80,0.00012520368909463286,0.0,3.844434217491954e-05,0.005181347,128,80,0.01,50,30,1,Adam
80,0.0003139999171253294,0.0,4.662791697336771e-05,0.005181347,128,80,0.01,50,30,2,Adam
80,3.4188666177215055e-05,0.0,3.543079049879e-05,0.005181347,128,80,0.01,50,50,1,Adam
80,0.00017080086399801075,0.0,4.32452340830489e-05,0.005181347,128,80,0.01,50,50,2,Adam
80,0.0018231684807687998,0.0,0.0010036342328539785,0.005181347,128,80,0.001,30,30,1,Adam
80,0.0015132944099605083,0.0,0.0011327432762889356,0.005181347,128,80,0.001,30,30,2,Adam
80,0.0028103161603212357,0.0,0.0011855787712202403,0.005181347,128,80,0.001,30,50,1,Adam
80,0.0010091986041516066,0.0,0.0009612070678231436,0.005181347,128,80,0.001,30,50,2,Adam
80,0.0005577352130785584,0.0,0.0006025660990549184,0.005181347,128,80,0.001,50,30,1,Adam
80,0.0002491081249900162,0.0,0.0007446522208007893,0.005181347,128,80,0.001,50,30,2,Adam
80,0.0004917525802738965,0.0,0.000442299789928836,0.005181347,128,80,0.001,50,50,1,Adam
80,8.753695874474943e-05,0.0,0.0005698693444810016,0.005181347,128,80,0.001,50,50,2,Adam
