round_epochs,val_loss,val_acc,loss,acc,batch_size,epochs,lr,lstm_1_nodes,lstm_2_nodes,lstm_3_nodes,lstm_layers,optimizer
50,0.0007019202457740903,0.0,0.0005370381913256371,0.004854369,128,50,0.1,50,50,30,3,Adam
50,0.03120429441332817,0.0,0.021592098875965887,0.0,128,50,0.1,50,50,50,1,Adam
50,0.0042013307102024555,0.0,0.0024302150868783586,0.004854369,128,50,0.1,50,50,50,2,Adam
50,0.0007852944545447826,0.0,0.0013008652406392021,0.004854369,128,50,0.1,50,50,50,3,Adam
50,0.030024433508515358,0.0,0.02262458281175604,0.0,128,50,0.1,50,50,70,1,Adam
50,0.006100665777921677,0.0,0.0027520805958983967,0.004854369,128,50,0.1,50,50,70,2,Adam
50,0.032185785472393036,0.0,0.021418820596435694,0.0,128,50,0.1,50,50,70,3,Adam
50,0.008993495255708694,0.0,0.006805260846554076,0.004854369,128,50,0.1,50,70,30,1,Adam
50,0.029148941859602928,0.0,0.02017616422720326,0.0,128,50,0.1,50,70,30,2,Adam
50,0.00011986224126303568,0.0,0.00019693916593734807,0.004854369,128,50,0.1,50,70,30,3,Adam
50,0.026979664340615273,0.0,0.01995144156938039,0.0,128,50,0.1,50,70,50,1,Adam
50,0.006849407218396664,0.0,0.005118099832455221,0.004854369,128,50,0.1,50,70,50,2,Adam
50,0.030792364850640297,0.0,0.021653964934707844,0.0,128,50,0.1,50,70,50,3,Adam
50,0.0312679223716259,0.0,0.022690614504576885,0.0,128,50,0.1,50,70,70,1,Adam
50,0.03262913599610329,0.0,0.021361557477452223,0.0,128,50,0.1,50,70,70,2,Adam
50,0.0287853442132473,0.0,0.02133618443480973,0.0,128,50,0.1,50,70,70,3,Adam
50,0.030072415247559547,0.0,0.021999178580867435,0.0,128,50,0.1,70,30,30,1,Adam
50,5.176731065148488e-05,0.0,0.0010518007911741734,0.004854369,128,50,0.1,70,30,30,2,Adam
50,8.47507399157621e-05,0.0,0.0002983925879358775,0.004854369,128,50,0.1,70,30,30,3,Adam
50,0.010878609493374825,0.0,0.00909130053721296,0.0,128,50,0.1,70,30,50,1,Adam
50,0.008675772696733475,0.0,0.006157746389327408,0.004854369,128,50,0.1,70,30,50,2,Adam
50,2.7915340979234315e-05,0.0,0.0003286564959443708,0.004854369,128,50,0.1,70,30,50,3,Adam
50,0.009167345240712166,0.0,0.004410887842328803,0.004854369,128,50,0.1,70,30,70,1,Adam
50,0.00019817058637272567,0.0,0.0006373976464654563,0.004854369,128,50,0.1,70,30,70,2,Adam
50,0.0004817078006453812,0.0,0.0009240229010527718,0.004854369,128,50,0.1,70,30,70,3,Adam
50,0.027622882276773453,0.0,0.021306857322026224,0.0,128,50,0.1,70,50,30,1,Adam
50,0.01288420520722866,0.0,0.008721024846857033,0.004854369,128,50,0.1,70,50,30,2,Adam
50,0.01203262247145176,0.0,0.005592804483490661,0.004854369,128,50,0.1,70,50,30,3,Adam
50,0.031919706612825394,0.0,0.024702534441230366,0.0,128,50,0.1,70,50,50,1,Adam
50,0.002345951274037361,0.0,0.004890310501191512,0.004854369,128,50,0.1,70,50,50,2,Adam
50,0.00074528728146106,0.0,0.0007359040177707533,0.004854369,128,50,0.1,70,50,50,3,Adam
50,0.028977956622838974,0.0,0.021608732315232453,0.0,128,50,0.1,70,50,70,1,Adam
50,0.05013386532664299,0.0,0.01873046975329663,0.004854369,128,50,0.1,70,50,70,2,Adam
50,0.029413912445306778,0.0,0.021387622248634552,0.0,128,50,0.1,70,50,70,3,Adam
50,0.00789652206003666,0.0,0.00680899226730599,0.004854369,128,50,0.1,70,70,30,1,Adam
50,0.03129873797297478,0.0,0.021391912408679433,0.0,128,50,0.1,70,70,30,2,Adam
50,0.02977083995938301,0.0,0.021336470160958836,0.0,128,50,0.1,70,70,30,3,Adam
50,0.010117223486304283,0.0,0.008459924467052649,0.0,128,50,0.1,70,70,50,1,Adam
50,0.02631833218038082,0.0,0.018190271266311116,0.004854369,128,50,0.1,70,70,50,2,Adam
50,0.02811031974852085,0.0,0.02136855286735933,0.0,128,50,0.1,70,70,50,3,Adam
50,0.031582124531269073,0.0,0.02370015772294651,0.0,128,50,0.1,70,70,70,1,Adam
50,0.02945413812994957,0.0,0.02134122084645392,0.0,128,50,0.1,70,70,70,2,Adam
50,0.032244134694337845,0.0,0.021386324373770107,0.0,128,50,0.1,70,70,70,3,Adam
50,0.0008286181837320328,0.0,0.00041335378123619096,0.004854369,128,50,0.01,30,30,30,1,Adam
50,0.0005444564740173519,0.0,0.0005006763552320054,0.004854369,128,50,0.01,30,30,30,2,Adam
50,0.0014500754186883569,0.0,0.001186167381057353,0.004854369,128,50,0.01,30,30,30,3,Adam
50,0.0006004308816045523,0.0,0.0004949498739663186,0.004854369,128,50,0.01,30,30,50,1,Adam
50,0.0005853102775290608,0.0,0.00037043048147998245,0.004854369,128,50,0.01,30,30,50,2,Adam
50,0.0007759032887406647,0.0,0.0003854869503202369,0.004854369,128,50,0.01,30,30,50,3,Adam
50,0.00041725841583684087,0.0,0.00021065051528372015,0.004854369,128,50,0.01,30,30,70,1,Adam
50,0.0006049293442629278,0.0,0.00029815926789577364,0.004854369,128,50,0.01,30,30,70,2,Adam
50,6.962073530303314e-05,0.0,0.00020805112220735733,0.004854369,128,50,0.01,30,30,70,3,Adam
50,0.0007269863272085786,0.0,0.00037270554909889486,0.004854369,128,50,0.01,30,50,30,1,Adam
50,0.00044521159725263715,0.0,0.00041220425226888395,0.004854369,128,50,0.01,30,50,30,2,Adam
50,0.0004499441129155457,0.0,0.0006029409185748149,0.004854369,128,50,0.01,30,50,30,3,Adam
50,0.0003076883149333298,0.0,0.00026528008459633195,0.004854369,128,50,0.01,30,50,50,1,Adam
50,0.0006643863162025809,0.0,0.00045122163176979617,0.004854369,128,50,0.01,30,50,50,2,Adam
50,6.249479338293895e-05,0.0,0.0003565396411113839,0.004854369,128,50,0.01,30,50,50,3,Adam
50,0.0007815239951014519,0.0,0.0005915509695096792,0.004854369,128,50,0.01,30,50,70,1,Adam
50,0.0003771189658436924,0.0,0.0003851528807308127,0.004854369,128,50,0.01,30,50,70,2,Adam
50,0.0001504195388406515,0.0,0.00018261769985400357,0.004854369,128,50,0.01,30,50,70,3,Adam
50,0.00013573825708590448,0.0,0.00026008548035322536,0.004854369,128,50,0.01,30,70,30,1,Adam
50,0.0005006255232729018,0.0,0.00044390548713441974,0.004854369,128,50,0.01,30,70,30,2,Adam
50,0.00022842048201709986,0.0,0.0002434638532859644,0.004854369,128,50,0.01,30,70,30,3,Adam
50,0.0005901638651266694,0.0,0.0004818868327171551,0.004854369,128,50,0.01,30,70,50,1,Adam
50,0.000546324416063726,0.0,0.00047001321754843286,0.004854369,128,50,0.01,30,70,50,2,Adam
50,0.0002572047815192491,0.0,0.0002532969416826692,0.004854369,128,50,0.01,30,70,50,3,Adam
50,0.0008914528298191726,0.0,0.000638898855382667,0.004854369,128,50,0.01,30,70,70,1,Adam
50,0.00034387671621516347,0.0,0.00030633438524374176,0.004854369,128,50,0.01,30,70,70,2,Adam
50,0.00022084890224505216,0.0,0.0003236925528380224,0.004854369,128,50,0.01,30,70,70,3,Adam
50,0.0007540700607933104,0.0,0.00037464962507037503,0.004854369,128,50,0.01,50,30,30,1,Adam
50,0.0002849455049727112,0.0,0.0002373895924074973,0.004854369,128,50,0.01,50,30,30,2,Adam
50,0.0003305411373730749,0.0,0.0003532804883575718,0.004854369,128,50,0.01,50,30,30,3,Adam
50,0.00035390915581956506,0.0,0.0003271587690320408,0.004854369,128,50,0.01,50,30,50,1,Adam
50,0.0002824905968736857,0.0,0.00021790591965981044,0.004854369,128,50,0.01,50,30,50,2,Adam
50,0.00042063798173330724,0.0,0.0003516006789812185,0.004854369,128,50,0.01,50,30,50,3,Adam
50,0.0005653106491081417,0.0,0.00032946269776111526,0.004854369,128,50,0.01,50,30,70,1,Adam
50,0.00026361102936789393,0.0,0.0002254793356575108,0.004854369,128,50,0.01,50,30,70,2,Adam
50,0.00023498557857237756,0.0,0.0003412627969366652,0.004854369,128,50,0.01,50,30,70,3,Adam
50,0.00048276735469698906,0.0,0.00032552984289969635,0.004854369,128,50,0.01,50,50,30,1,Adam
50,0.00047021041973493993,0.0,0.0003135753007158095,0.004854369,128,50,0.01,50,50,30,2,Adam
50,0.0003076073480769992,0.0,0.00035759615169349805,0.004854369,128,50,0.01,50,50,30,3,Adam
50,0.0005198438884690404,0.0,0.00024012599360238472,0.004854369,128,50,0.01,50,50,50,1,Adam
50,0.00046255291090346873,0.0,0.0002796273860510764,0.004854369,128,50,0.01,50,50,50,2,Adam
50,1.0292807019141037e-05,0.0,0.00020066411426580212,0.004854369,128,50,0.01,50,50,50,3,Adam
50,0.0007646508747711778,0.0,0.0005261156932921013,0.004854369,128,50,0.01,50,50,70,1,Adam
50,0.0003899240982718766,0.0,0.00025043782899020586,0.004854369,128,50,0.01,50,50,70,2,Adam
50,9.225252142641693e-05,0.0,0.00021690166217966673,0.004854369,128,50,0.01,50,50,70,3,Adam
50,0.0005432100733742118,0.0,0.00036026074271875173,0.004854369,128,50,0.01,50,70,30,1,Adam
50,0.00038426107494160533,0.0,0.00031727283019843756,0.004854369,128,50,0.01,50,70,30,2,Adam
50,6.281780952122062e-05,0.0,0.00016275154386005065,0.004854369,128,50,0.01,50,70,30,3,Adam
50,0.0006049334770068526,0.0,0.0004101022730414186,0.004854369,128,50,0.01,50,70,50,1,Adam
50,0.00021628322429023683,0.0,0.00023296446786985451,0.004854369,128,50,0.01,50,70,50,2,Adam
50,8.783260273048654e-05,0.0,0.0003089361314919497,0.004854369,128,50,0.01,50,70,50,3,Adam
50,0.0003912753891199827,0.0,0.0002789914896779522,0.004854369,128,50,0.01,50,70,70,1,Adam
50,0.00026638919371180236,0.0,0.0002514745828749847,0.004854369,128,50,0.01,50,70,70,2,Adam
50,3.224764805054292e-05,0.0,0.00017230739566673824,0.004854369,128,50,0.01,50,70,70,3,Adam
50,0.00034218424116261303,0.0,0.00022373369454691024,0.004854369,128,50,0.01,70,30,30,1,Adam
50,0.00023154879454523325,0.0,0.00015791226008870794,0.004854369,128,50,0.01,70,30,30,2,Adam
50,0.00020893702458124608,0.0,0.0004007942355475253,0.004854369,128,50,0.01,70,30,30,3,Adam
50,0.0004361171741038561,0.0,0.0003426520165747701,0.004854369,128,50,0.01,70,30,50,1,Adam
50,0.0002849765005521476,0.0,0.00023279869004980055,0.004854369,128,50,0.01,70,30,50,2,Adam
50,0.0003650985599961132,0.0,0.0003904875371270605,0.004854369,128,50,0.01,70,30,50,3,Adam
50,0.0003020040749106556,0.0,0.00029507391488188604,0.004854369,128,50,0.01,70,30,70,1,Adam
50,0.0003156050806865096,0.0,0.00018582202791399095,0.004854369,128,50,0.01,70,30,70,2,Adam
50,9.759248496266082e-05,0.0,0.00026309854905934803,0.004854369,128,50,0.01,70,30,70,3,Adam
50,0.0004841973423026502,0.0,0.0002558907958479978,0.004854369,128,50,0.01,70,50,30,1,Adam
50,0.0002347142726648599,0.0,0.00020763301516620858,0.004854369,128,50,0.01,70,50,30,2,Adam
50,0.0006385225569829345,0.0,0.0004712583695524779,0.004854369,128,50,0.01,70,50,30,3,Adam
50,0.00043942476622760296,0.0,0.00024262148303712166,0.004854369,128,50,0.01,70,50,50,1,Adam
50,0.00019605732813943177,0.0,0.00013958852121027782,0.004854369,128,50,0.01,70,50,50,2,Adam
50,0.0001852379646152258,0.0,0.00024584789723112674,0.004854369,128,50,0.01,70,50,50,3,Adam
50,0.0004459587507881224,0.0,0.00017920097119165855,0.004854369,128,50,0.01,70,50,70,1,Adam
50,0.00016843520279508084,0.0,0.0001951152528297084,0.004854369,128,50,0.01,70,50,70,2,Adam
50,7.361856114584953e-05,0.0,0.00018762767942762454,0.004854369,128,50,0.01,70,50,70,3,Adam
50,0.00032814807491376996,0.0,0.00021154969493808785,0.004854369,128,50,0.01,70,70,30,1,Adam
50,0.00020075240172445774,0.0,0.00019327914853720446,0.004854369,128,50,0.01,70,70,30,2,Adam
50,0.00018827812164090574,0.0,0.00022072110280453328,0.004854369,128,50,0.01,70,70,30,3,Adam
50,0.0004244025913067162,0.0,0.00032259883314995,0.004854369,128,50,0.01,70,70,50,1,Adam
50,0.00020978096290491521,0.0,0.00021165009128558222,0.004854369,128,50,0.01,70,70,50,2,Adam
50,0.00011130156053695828,0.0,0.00024251855945992237,0.004854369,128,50,0.01,70,70,50,3,Adam
50,0.00033733280724845827,0.0,0.0003255055208568398,0.004854369,128,50,0.01,70,70,70,1,Adam
50,0.00015271990559995174,0.0,0.0001672332023057942,0.004854369,128,50,0.01,70,70,70,2,Adam
50,6.491570093203336e-05,0.0,0.00018016652877157717,0.004854369,128,50,0.01,70,70,70,3,Adam
50,0.004715068731456995,0.0,0.004378667377043986,0.004854369,128,50,0.001,30,30,30,1,Adam
50,0.002369137015193701,0.0,0.0034228160624726884,0.004854369,128,50,0.001,30,30,30,2,Adam
50,0.005337147042155266,0.0,0.004239496440418716,0.004854369,128,50,0.001,30,30,30,3,Adam
50,0.00237570540048182,0.0,0.00332917054228991,0.004854369,128,50,0.001,30,30,50,1,Adam
50,0.0025607063435018063,0.0,0.0029033431376430017,0.004854369,128,50,0.001,30,30,50,2,Adam
50,0.006215945817530155,0.0,0.005211836242487708,0.004854369,128,50,0.001,30,30,50,3,Adam
50,0.003072758438065648,0.0,0.003547586023680938,0.004854369,128,50,0.001,30,30,70,1,Adam
50,0.003054548054933548,0.0,0.004040878727236419,0.004854369,128,50,0.001,30,30,70,2,Adam
50,0.005131079349666834,0.0,0.004850425477166778,0.004854369,128,50,0.001,30,30,70,3,Adam
50,0.0021307982970029116,0.0,0.0024625559165639783,0.004854369,128,50,0.001,30,50,30,1,Adam
50,0.0030223336070775986,0.0,0.0028218918489021005,0.004854369,128,50,0.001,30,50,30,2,Adam
50,0.005268435459583998,0.0,0.004128667643492662,0.004854369,128,50,0.001,30,50,30,3,Adam
50,0.0023593546357005835,0.0,0.0017433493404911415,0.004854369,128,50,0.001,30,50,50,1,Adam
50,0.00297988997772336,0.0,0.0028959775741383867,0.004854369,128,50,0.001,30,50,50,2,Adam
50,0.0032603354193270206,0.0,0.0036982357664739045,0.004854369,128,50,0.001,30,50,50,3,Adam
50,0.0034004070330411196,0.0,0.002830677961894465,0.004854369,128,50,0.001,30,50,70,1,Adam
50,0.003621679963544011,0.0,0.0029578752662009983,0.004854369,128,50,0.001,30,50,70,2,Adam
50,0.0033773002214729786,0.0,0.004452132502371825,0.004854369,128,50,0.001,30,50,70,3,Adam
50,0.002659488469362259,0.0,0.002517175453814488,0.004854369,128,50,0.001,30,70,30,1,Adam
50,0.002945407060906291,0.0,0.0023041570658605655,0.004854369,128,50,0.001,30,70,30,2,Adam
50,0.002624301705509424,0.0,0.003730744984706195,0.004854369,128,50,0.001,30,70,30,3,Adam
50,0.0018608287209644914,0.0,0.002229422979617437,0.004854369,128,50,0.001,30,70,50,1,Adam
50,0.004743909928947687,0.0,0.0033523346143729477,0.004854369,128,50,0.001,30,70,50,2,Adam
50,0.0035938911605626345,0.0,0.0038695368866065462,0.004854369,128,50,0.001,30,70,50,3,Adam
50,0.00119075330439955,0.0,0.0012164110830957884,0.004854369,128,50,0.001,30,70,70,1,Adam
50,0.004443238954991102,0.0,0.0035492013823421836,0.004854369,128,50,0.001,30,70,70,2,Adam
50,0.004055286291986704,0.0,0.004277459318632061,0.004854369,128,50,0.001,30,70,70,3,Adam
50,0.0019858742598444223,0.0,0.0016600458591145653,0.004854369,128,50,0.001,50,30,30,1,Adam
50,0.003026907565072179,0.0,0.002619262811845367,0.004854369,128,50,0.001,50,30,30,2,Adam
50,0.004722374491393566,0.0,0.003981508395987228,0.004854369,128,50,0.001,50,30,30,3,Adam
50,0.0019353978568688035,0.0,0.002405210825370498,0.004854369,128,50,0.001,50,30,50,1,Adam
50,0.003347366349771619,0.0,0.0027521939731193976,0.004854369,128,50,0.001,50,30,50,2,Adam
50,0.0036603189073503017,0.0,0.0036426518017480384,0.004854369,128,50,0.001,50,30,50,3,Adam
50,0.0024250235874205828,0.0,0.002402494241058537,0.004854369,128,50,0.001,50,30,70,1,Adam
50,0.004057767800986767,0.0,0.0033833552694436417,0.004854369,128,50,0.001,50,30,70,2,Adam
50,0.003607560647651553,0.0,0.003932123569753564,0.004854369,128,50,0.001,50,30,70,3,Adam
50,0.0022031187545508146,0.0,0.002001351527688862,0.004854369,128,50,0.001,50,50,30,1,Adam
50,0.0022614337503910065,0.0,0.002560670953243971,0.004854369,128,50,0.001,50,50,30,2,Adam
50,0.001392219914123416,0.0,0.0021973552602768233,0.004854369,128,50,0.001,50,50,30,3,Adam
50,0.002820555353537202,0.0,0.002603474590764607,0.004854369,128,50,0.001,50,50,50,1,Adam
50,0.002575372578576207,0.0,0.002150158213623302,0.004854369,128,50,0.001,50,50,50,2,Adam
50,0.00218985415995121,0.0,0.003238224697941281,0.004854369,128,50,0.001,50,50,50,3,Adam
50,0.002667398890480399,0.0,0.0026793884931728966,0.004854369,128,50,0.001,50,50,70,1,Adam
50,0.0016170656308531761,0.0,0.0019973439607516076,0.004854369,128,50,0.001,50,50,70,2,Adam
50,0.002352447248995304,0.0,0.0033135598285792814,0.004854369,128,50,0.001,50,50,70,3,Adam
50,0.002074826043099165,0.0,0.0021941504707939704,0.004854369,128,50,0.001,50,70,30,1,Adam
50,0.001819654367864132,0.0,0.00231298696909787,0.004854369,128,50,0.001,50,70,30,2,Adam
50,0.0022345329634845257,0.0,0.003527489789191959,0.004854369,128,50,0.001,50,70,30,3,Adam
50,0.0023415042087435722,0.0,0.0023580634112026796,0.004854369,128,50,0.001,50,70,50,1,Adam
50,0.0015614902367815375,0.0,0.0018482272054330961,0.004854369,128,50,0.001,50,70,50,2,Adam
50,0.0026435162872076035,0.0,0.0029145598081528274,0.004854369,128,50,0.001,50,70,50,3,Adam
50,0.0019330577924847603,0.0,0.001981103921634624,0.004854369,128,50,0.001,50,70,70,1,Adam
50,0.0015640115598216653,0.0,0.002439511033426066,0.004854369,128,50,0.001,50,70,70,2,Adam
50,0.0033969078212976456,0.0,0.0031794970629067673,0.004854369,128,50,0.001,50,70,70,3,Adam
50,0.0020809329580515623,0.0,0.002129804505740555,0.004854369,128,50,0.001,70,30,30,1,Adam
50,0.0029649280477315187,0.0,0.002276296956799201,0.004854369,128,50,0.001,70,30,30,2,Adam
50,0.0030968734063208103,0.0,0.0032862522187235865,0.004854369,128,50,0.001,70,30,30,3,Adam
50,0.0025199365336447954,0.0,0.0014208312670799714,0.004854369,128,50,0.001,70,30,50,1,Adam
50,0.002515332540497184,0.0,0.0028713659781203107,0.004854369,128,50,0.001,70,30,50,2,Adam
50,0.0024401063565164804,0.0,0.003138051779705633,0.004854369,128,50,0.001,70,30,50,3,Adam
50,0.0014205006882548332,0.0,0.001299262505693777,0.004854369,128,50,0.001,70,30,70,1,Adam
50,0.0019491029670462012,0.0,0.002072885363516443,0.004854369,128,50,0.001,70,30,70,2,Adam
50,0.0025606262497603893,0.0,0.003064480449696912,0.004854369,128,50,0.001,70,30,70,3,Adam
50,0.0014542341232299805,0.0,0.001075492818044155,0.004854369,128,50,0.001,70,50,30,1,Adam
50,0.00167924165725708,0.0,0.0021125030256265286,0.004854369,128,50,0.001,70,50,30,2,Adam
50,0.0019582987297326326,0.0,0.0024653615348619743,0.004854369,128,50,0.001,70,50,30,3,Adam
50,0.002799306996166706,0.0,0.0022852662182186994,0.004854369,128,50,0.001,70,50,50,1,Adam
50,0.001599889830686152,0.0,0.0019306716604104031,0.004854369,128,50,0.001,70,50,50,2,Adam
50,0.002507313620299101,0.0,0.0030410753119990085,0.004854369,128,50,0.001,70,50,50,3,Adam
50,0.002496137749403715,0.0,0.0019273003631099625,0.004854369,128,50,0.001,70,50,70,1,Adam
50,0.0015459379646927118,0.0,0.0018307601612567613,0.004854369,128,50,0.001,70,50,70,2,Adam
50,0.0031301877461373806,0.0,0.0028789754871061993,0.004854369,128,50,0.001,70,50,70,3,Adam
50,0.0017220687586814165,0.0,0.0013730679514356754,0.004854369,128,50,0.001,70,70,30,1,Adam
50,0.0017303524073213339,0.0,0.0019428914467107903,0.004854369,128,50,0.001,70,70,30,2,Adam
50,0.0019604982808232307,0.0,0.002879362519450703,0.004854369,128,50,0.001,70,70,30,3,Adam
50,0.002161086071282625,0.0,0.001309516507390778,0.004854369,128,50,0.001,70,70,50,1,Adam
50,0.0016004778444766998,0.0,0.002033110712519259,0.004854369,128,50,0.001,70,70,50,2,Adam
50,0.0033135577104985714,0.0,0.0028903479190561378,0.004854369,128,50,0.001,70,70,50,3,Adam
50,0.002073260024189949,0.0,0.0014349226896352705,0.004854369,128,50,0.001,70,70,70,1,Adam
50,0.0013354351976886392,0.0,0.0015022702135362672,0.004854369,128,50,0.001,70,70,70,2,Adam
50,0.0030754408799111843,0.0,0.002631586838459361,0.004854369,128,50,0.001,70,70,70,3,Adam
80,0.02806624211370945,0.0,0.01874480694894073,0.004854369,128,80,0.1,30,30,30,1,Adam
80,8.678268204675987e-05,0.0,0.00010145030534561742,0.004854369,128,80,0.1,30,30,30,2,Adam
80,3.364259100635536e-05,0.0,0.00017230380967923992,0.004854369,128,80,0.1,30,30,30,3,Adam
80,0.008593247272074223,0.0,0.005621716529311775,0.004854369,128,80,0.1,30,30,50,1,Adam
80,0.0002989782369695604,0.0,0.0001448680567882901,0.004854369,128,80,0.1,30,30,50,2,Adam
80,0.00016773676907178015,0.0,0.0004864561572689021,0.004854369,128,80,0.1,30,30,50,3,Adam
80,0.0010178800439462066,0.0,0.0006400655742589999,0.004854369,128,80,0.1,30,30,70,1,Adam
80,2.796049193420913e-05,0.0,0.00011787889779599618,0.004854369,128,80,0.1,30,30,70,2,Adam
80,0.0003854967071674764,0.0,7.38078244855555e-05,0.004854369,128,80,0.1,30,30,70,3,Adam
80,0.006683670915663242,0.0,0.0031610273177400954,0.004854369,128,80,0.1,30,50,30,1,Adam
80,6.134986506367568e-06,0.0,0.00010725955444374528,0.004854369,128,80,0.1,30,50,30,2,Adam
80,0.0005672249244526029,0.0,8.928845608290465e-05,0.004854369,128,80,0.1,30,50,30,3,Adam
80,0.0013291789218783379,0.0,0.001028528491270195,0.004854369,128,80,0.1,30,50,50,1,Adam
80,0.00010502975055715069,0.0,0.00020381065991987446,0.004854369,128,80,0.1,30,50,50,2,Adam
80,0.0001840721961343661,0.0,0.00020731468375566534,0.004854369,128,80,0.1,30,50,50,3,Adam
80,0.00026955976500175893,0.0,0.0004916638791452623,0.004854369,128,80,0.1,30,50,70,1,Adam
80,2.9879214707762003e-05,0.0,0.00023377063115227978,0.004854369,128,80,0.1,30,50,70,2,Adam
80,2.788334313663654e-05,0.0,7.573306208444777e-05,0.004854369,128,80,0.1,30,50,70,3,Adam
80,2.6278250516043045e-05,0.0,6.515970635165695e-05,0.004854369,128,80,0.1,30,70,30,1,Adam
80,0.0001223328581545502,0.0,9.708538653161738e-05,0.004854369,128,80,0.1,30,70,30,2,Adam
80,0.0004193946660961956,0.0,0.0002247203119976211,0.004854369,128,80,0.1,30,70,30,3,Adam
80,0.0004523940442595631,0.0,0.00016123130456973953,0.004854369,128,80,0.1,30,70,50,1,Adam
80,9.870230860542506e-05,0.0,0.00022784298904934103,0.004854369,128,80,0.1,30,70,50,2,Adam
80,0.030727297067642212,0.0,0.021273025266319804,0.0,128,80,0.1,30,70,50,3,Adam
80,0.00014139636186882854,0.0,0.0002571342558740159,0.004854369,128,80,0.1,30,70,70,1,Adam
80,6.385006417986006e-05,0.0,0.00011415999705984609,0.004854369,128,80,0.1,30,70,70,2,Adam
80,1.2242485354363453e-05,0.0,3.501373453439299e-05,0.004854369,128,80,0.1,30,70,70,3,Adam
80,0.018884383141994476,0.0,0.009501840765542776,0.004854369,128,80,0.1,50,30,30,1,Adam
80,0.0007260228740051389,0.0,0.00030751266229662647,0.004854369,128,80,0.1,50,30,30,2,Adam
80,0.00015449414786417037,0.0,5.462214387998491e-05,0.004854369,128,80,0.1,50,30,30,3,Adam
80,0.0008468019077554345,0.0,0.0006928498688881801,0.004854369,128,80,0.1,50,30,50,1,Adam
80,1.7622576706344262e-05,0.0,0.000294622794348629,0.004854369,128,80,0.1,50,30,50,2,Adam
80,2.7702069928636774e-05,0.0,0.00012324261479079723,0.004854369,128,80,0.1,50,30,50,3,Adam
80,0.012637215666472912,0.0,0.007719263895550399,0.004854369,128,80,0.1,50,30,70,1,Adam
80,0.00010113809548784047,0.0,0.0005290287465435788,0.004854369,128,80,0.1,50,30,70,2,Adam
80,6.349373870762065e-05,0.0,0.00012282246610181388,0.004854369,128,80,0.1,50,30,70,3,Adam
80,0.004215029999613762,0.0,0.003199676680152567,0.004854369,128,80,0.1,50,50,30,1,Adam
80,0.00025746889878064394,0.0,0.0005922947865594359,0.004854369,128,80,0.1,50,50,30,2,Adam
80,0.0003649804275482893,0.0,0.00047728171554005264,0.004854369,128,80,0.1,50,50,30,3,Adam
80,0.0003437695559114218,0.0,0.00030496089523703365,0.004854369,128,80,0.1,50,50,50,1,Adam
80,0.0032713126856833696,0.0,0.0009717075448049214,0.004854369,128,80,0.1,50,50,50,2,Adam
80,0.0004601929394993931,0.0,0.0005271213091864675,0.004854369,128,80,0.1,50,50,50,3,Adam
80,0.00010276494867866859,0.0,0.0002699702136383564,0.004854369,128,80,0.1,50,50,70,1,Adam
80,0.00018706044647842646,0.0,0.00021861078278658894,0.004854369,128,80,0.1,50,50,70,2,Adam
80,0.00044771580724045634,0.0,0.0006067839502560391,0.004854369,128,80,0.1,50,50,70,3,Adam
80,0.003360788570716977,0.0,0.0020894710318122094,0.004854369,128,80,0.1,50,70,30,1,Adam
80,0.0274721197783947,0.0,0.02133669930248006,0.0,128,80,0.1,50,70,30,2,Adam
80,0.00018893276865128428,0.0,0.00017149901501856997,0.004854369,128,80,0.1,50,70,30,3,Adam
80,0.0030117048881947994,0.0,0.0017705576503378095,0.004854369,128,80,0.1,50,70,50,1,Adam
80,0.00045170431258156896,0.0,0.00030936102170352507,0.004854369,128,80,0.1,50,70,50,2,Adam
80,0.005559063982218504,0.0,0.008865215200749994,0.004854369,128,80,0.1,50,70,50,3,Adam
80,0.0014294188003987074,0.0,0.0007890673801845428,0.004854369,128,80,0.1,50,70,70,1,Adam
80,7.314470713026822e-05,0.0,0.00015908427098799876,0.004854369,128,80,0.1,50,70,70,2,Adam
80,0.031959403306245804,0.0,0.02139302033894849,0.0,128,80,0.1,50,70,70,3,Adam
80,0.029888004064559937,0.0,0.020371998452301164,0.0,128,80,0.1,70,30,30,1,Adam
80,3.530929461703636e-05,0.0,6.380711158837002e-05,0.004854369,128,80,0.1,70,30,30,2,Adam
80,0.00015152347623370588,0.0,0.0009859591627547752,0.004854369,128,80,0.1,70,30,30,3,Adam
80,0.02661510743200779,0.0,0.018606933864574987,0.004854369,128,80,0.1,70,30,50,1,Adam
80,0.021463997662067413,0.0,0.024285720625114672,0.004854369,128,80,0.1,70,30,50,2,Adam
80,1.5478175555472262e-05,0.0,0.0001342096726254117,0.004854369,128,80,0.1,70,30,50,3,Adam
80,0.028798988088965416,0.0,0.019976311715916524,0.004854369,128,80,0.1,70,30,70,1,Adam
80,0.013362501747906208,0.0,0.003116800836332649,0.004854369,128,80,0.1,70,30,70,2,Adam
80,1.619036811462138e-05,0.0,0.00019595042482533864,0.004854369,128,80,0.1,70,30,70,3,Adam
80,0.0055468725040555,0.0,0.004009550152509247,0.004854369,128,80,0.1,70,50,30,1,Adam
80,0.009192490950226784,0.0,0.01928103405946088,0.004854369,128,80,0.1,70,50,30,2,Adam
80,0.0001460448547732085,0.0,0.0016715567710456772,0.004854369,128,80,0.1,70,50,30,3,Adam
