Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,MA_20_L1,MA_20_L2,BIAS_24_L1
2017-04-04,18810.25,146900000.0,18996.68828125,19273.53662109375,19784.08688197629,18762.986360211202,38.861123243071546,19102.589817115128,19202.963643528947,-100.3738264138192,-39.79446779457075,-60.57935861924844,-0.9112277756663107,-1.1602183663961607,-1.66228770813909,-2.553844252156917,0.4166666666666667,0.4583333333333333,100.0,0.0,6.979628544364205,-3.981036379109709,-172.98046875,18983.23046875,19301.98115234375,19326.278125,-1.7232163345120697
2017-04-05,18861.26953125,121600000.0,18925.44609375,19249.392578125,19789.138258448507,18709.646897801493,22.48726604604044,19065.463619289723,19177.65296854532,-112.18934925559735,-54.27344408677607,-57.915905168821276,0.27123260589306364,-0.5947520481401308,-1.111087169997521,-2.17714768716029,0.5,0.4583333333333333,93.45811712379542,11.28053651858857,10.739807383893726,-3.382512990925312,51.01953125,18810.25,19273.53662109375,19301.98115234375,-2.553844252156917
2017-04-06,18597.060546875,133600000.0,18832.2140625,19216.544140625,19826.55433399056,18606.533947259442,14.360084820877605,18993.401608149,19134.646122495666,-141.24451434666844,-71.66765813875455,-69.57685620791389,-1.4008017007405014,-1.4501550150121107,-2.1290835428402217,-3.345317640824918,0.5,0.4166666666666667,100.0,0.0,3.760178839529512,-4.4141939329679305,-264.208984375,18861.26953125,19249.392578125,19273.53662109375,-2.17714768716029
2017-04-07,18664.630859375,161600000.0,18783.28828125,19183.8466796875,19837.050574117464,18530.642785257536,24.570353386831478,18942.821492953,19099.83017707932,-157.0086841263219,-88.73586333626803,-68.27282079005388,0.3633386702682663,-0.7426641331911944,-1.6109151931940218,-2.8248287967044017,0.5833333333333334,0.4583333333333333,92.13219441639605,10.891061056806912,7.3905325251318175,-1.9785854964111365,67.5703125,18597.060546875,19216.544140625,19249.392578125,-3.345317640824918
2017-04-10,18797.880859375,111300000.0,18746.218359375,19143.51025390625,19787.36807396889,18499.65243384361,42.701251228702496,18920.522933941,19077.463560953078,-156.94062701207804,-102.37681607143,-54.56381094064802,0.7139171463070766,0.06473258159069332,-0.783224052932238,-2.007515799878329,0.5833333333333334,0.5,69.8227283399859,32.36845004800806,14.419837034938311,-1.506025730071567,133.25,18664.630859375,19183.8466796875,19216.544140625,-2.8248287967044017
2017-04-11,18747.869140625,105100000.0,18733.7421875,19099.2162109375,19723.671509465457,18474.760912409536,34.0765719933719,18893.960811892382,19053.04915944729,-159.08834755490895,-113.7191223681258,-45.36922518678317,-0.2660497697806071,0.0073381778967478535,-0.8226840995087814,-2.1414820343581056,0.5,0.5,77.33799013853016,32.35124060433897,25.2035839030513,-2.671820238754909,-50.01171875,18797.880859375,19143.51025390625,19183.8466796875,-2.007515799878329
2017-04-12,18552.609375,116300000.0,18672.01015625,19046.3716796875,19668.02442798824,18424.718931386764,33.079354328931025,18841.44520621663,19015.979545784532,-174.5343395678974,-125.88216580808012,-48.65217375981727,-1.041503779231577,-0.807033868411124,-1.6679289231733143,-3.0127276487226795,0.5,0.5,100.0,0.0,21.573230217448998,-2.2805742266287075,-195.259765625,18747.869140625,19099.2162109375,19143.51025390625,-2.1414820343581056
2017-04-13,18426.83984375,123700000.0,18637.966015625,18988.84462890625,19616.20774748227,18361.481510330228,24.01954829606511,18777.65976583715,18972.339567856045,-194.67980201889443,-139.641693050243,-55.03810896865141,-0.6779075045878822,-1.0965968868498528,-1.998622270227903,-3.482737294247856,0.4166666666666667,0.4583333333333333,100.0,0.0,10.783746868112976,-4.0412153579344885,-125.76953125,18552.609375,19046.3716796875,19099.2162109375,-3.0127276487226795
2017-04-14,18335.630859375,0.0,18572.166015625,18926.119140625,19551.317353823128,18300.920927426872,30.286427957065268,18709.655318689132,18925.17595982041,-215.52064113128293,-154.81748266645099,-60.70315846483192,-0.4949789825515642,-1.355453515764589,-2.101084250188576,-3.6937599106474814,0.3333333333333333,0.4166666666666667,100.0,0.0,0.0,-4.588788893575288,-91.208984375,18426.83984375,18988.84462890625,19046.3716796875,-3.482737294247856
2017-04-17,18355.259765625,0.0,18483.641796875,18867.80263671875,19477.334063984115,18258.27120945338,24.853149428790964,18655.13292591003,18882.95994543557,-227.82701952553543,-169.4193900382679,-58.40762948726757,0.10705334548095873,-0.9751567884859784,-1.6865932962754504,-3.3201524928152457,0.4166666666666667,0.4166666666666667,97.77412088849121,3.734296447402156,1.2447654824673708,-3.713753035361675,19.62890625,18335.630859375,18926.119140625,18988.84462890625,-3.6937599106474814
2017-04-18,18418.58984375,93300000.0,18417.7859375,18815.9380859375,19392.097839645903,18239.7783322291,15.215997306078878,18618.7416825008,18848.562160125526,-229.82047762472942,-181.49960755556015,-48.32087006916922,0.34502414530576164,-0.29345828196408075,-1.1308567617023075,-2.732362603071661,0.5,0.4583333333333333,88.59811127277024,17.94677866414278,7.2270250371816305,-2.5948658379900467,63.330078125,18355.259765625,18867.80263671875,18926.119140625,-3.3201524928152457
2017-04-19,18432.19921875,120800000.0,18393.70390625,18785.47900390625,19375.000211243234,18195.957796569266,18.979382670080497,18590.04284192375,18817.720460764376,-227.67761884062568,-190.7352098125733,-36.942409028052396,0.07388934286203286,0.0652059990367302,-0.8133177076389561,-2.414591345975402,0.5,0.5,85.08826163928691,20.89093766901028,14.190670926851725,-2.902726440091965,13.609375,18418.58984375,18815.9380859375,18867.80263671875,-2.732362603071661
2017-04-20,18430.490234375,116900000.0,18394.433984375,18752.73798828125,19344.743876723496,18160.732099839,30.631741331136045,18565.49628691625,18789.036740291092,-223.54045337483691,-197.29625852502602,-26.244194849810953,-0.009271733419968413,0.16660624131999316,-0.6533308369072002,-2.1733854568763173,0.5,0.4583333333333333,85.3521568532833,20.521227690643588,19.786314674598867,-2.018898024348427,-1.708984375,18432.19921875,18785.47900390625,18815.9380859375,-2.414591345975402
2017-04-21,18620.75,113200000.0,18451.4578125,18720.6490234375,19266.413528913734,18174.88451796127,75.53155377256596,18573.996858159906,18776.571055825083,-202.57419766517705,-198.35184635305617,-4.22235131212085,1.0323098474621335,1.023193961172533,0.4807942998492787,-0.9662058597652085,0.5,0.5,45.75757913550108,69.16367392190121,36.85861309385167,-1.2752032987572706,190.259765625,18430.490234375,18752.73798828125,18785.47900390625,-2.1733854568763173
2017-04-24,18875.880859375,98100000.0,18555.58203125,18715.16357421875,19252.3033993568,18178.0237490807,99.68565660049288,18620.440550654537,18783.927337569523,-163.48678691498571,-191.37883446544208,27.8920475504564,1.3701427674771425,1.9095246143584392,1.729975361052931,0.5198962823285319,0.5833333333333334,0.5416666666666666,0.0,100.0,63.228300537514905,1.4992708756161588,255.130859375,18620.75,18720.6490234375,18752.73798828125,-0.9662058597652085
2017-04-25,19079.330078125,118000000.0,18687.730078125,18708.98662109375,19226.01532180817,18191.957920379333,99.76508427433859,18691.038939496146,18805.809022055117,-114.77008255896726,-176.0570840841471,61.28700152517988,1.0778263555788117,2.3411450424558558,2.6352907617043213,1.5947714584425423,0.5833333333333334,0.5833333333333334,0.0,100.0,89.72122464063374,2.2218452744898616,203.44921875,18875.880859375,18715.16357421875,18720.6490234375,0.5198962823285319
2017-04-26,19289.4296875,129400000.0,18859.176171875,18712.58408203125,19244.501878789924,18180.666285272582,99.80452169250704,18783.09905457366,18841.63277505103,-58.53372047737139,-152.552411362792,94.01869088542058,1.1011896566320494,2.6688097985790096,3.53735228110954,2.667026988915205,0.5833333333333334,0.5833333333333334,0.0,100.0,100.0,2.614916180191937,210.099609375,19079.330078125,18708.98662109375,18715.16357421875,1.5947714584425423
2017-04-27,19251.869140625,116700000.0,19023.451953125,18722.01650390625,19284.29501768146,18159.73799013104,95.6280184307748,18855.21752935079,18872.02065398244,-16.803124631645915,-125.40255401656276,108.59942938491686,-0.19472087813638214,1.7291974907032504,3.1033094891144466,2.469535324004158,0.5833333333333334,0.5416666666666666,3.937994655417788,95.97925966192413,98.65975322064138,2.6883055147204757,-37.560546875,19289.4296875,18712.58408203125,18708.98662109375,2.667026988915205
2017-04-28,19196.740234375,117800000.0,19138.65,18736.39052734375,19330.857677904987,18141.92337678251,90.25991617990536,18907.759483969894,18896.073956233737,11.68552773616102,-97.98493766601801,109.67046540217905,-0.2863561239031478,0.7579486381808067,2.5133716346755803,2.128283242969825,0.5833333333333334,0.5416666666666666,9.71792482773449,89.35631462085361,95.11185809425925,3.4719151702885465,-55.12890625,19251.869140625,18722.01650390625,18712.58408203125,2.469535324004158
2017-05-01,19310.51953125,106500000.0,19225.577734375,18752.75498046875,19389.982446199938,18115.527514737565,89.40871637847151,18969.722568166835,18926.773628457162,42.94893970967314,-69.79816219087978,112.74710190055292,0.5927011330353837,0.7472343382766156,2.7170367334440035,2.7090893850784137,0.6666666666666666,0.5416666666666666,0.0,100.0,95.11185809425925,4.795611700069808,113.779296875,19196.740234375,18736.39052734375,18722.01650390625,2.128283242969825
2017-05-02,19445.69921875,112700000.0,19298.8515625,18784.52744140625,19489.789161624598,18079.2657211879,87.72645806016124,19042.94974517963,18965.212561071447,77.73718410818401,-40.291092931067006,118.02827703925102,0.7000313341194172,0.9523001249356196,2.929613954425232,3.3758005820509718,0.75,0.5416666666666666,0.0,100.0,96.45210487361788,6.0541596189880895,135.1796875,19310.51953125,18752.75498046875,18736.39052734375,2.7090893850784137
2017-05-08,19895.69921875,148700000.0,19420.10546875,18836.24892578125,19692.085545881368,17980.41230568113,90.74722896499284,19174.141971882764,19034.137498677264,140.00447320549938,-4.231979703753737,144.2364529092531,2.3141363801724317,2.5639998135309474,4.6007983822706535,5.573381979637069,0.75,0.5833333333333334,0.0,100.0,100.0,8.392359861939267,450.0,19445.69921875,18784.52744140625,18752.75498046875,3.3758005820509718
2017-05-09,19843.0,123500000.0,19538.331640625,18898.5458984375,19851.54117547871,17945.55062139629,82.78094682932921,19277.043206977723,19094.053239515983,182.98996746173725,33.21240972934446,149.77755773239278,-0.26487743994609386,1.8081143131886277,3.6767246386767485,5.076813239206687,0.6666666666666666,0.5833333333333334,3.4210509632879216,94.83248970117609,98.27749656705869,7.733546207031408,-52.69921875,19895.69921875,18836.24892578125,18784.52744140625,5.573381979637069
2017-05-10,19900.08984375,129000000.0,19679.0015625,18960.31884765625,20000.804895049787,17919.832800262713,87.5181153276585,19372.89653571192,19153.759654644437,219.13688106748668,70.39730399697291,148.73957707051375,0.2877077243864335,1.5381955329926411,3.3146996263577804,5.1663781324048985,0.6666666666666666,0.5833333333333334,0.0,100.0,98.27749656705869,7.963730250413097,57.08984375,19843.0,18898.5458984375,18836.24892578125,5.076813239206687
2017-05-11,19961.55078125,136400000.0,19809.2078125,19018.50234375,20142.906983954017,17894.097703545976,93.94407324030912,19463.458727333164,19213.596034392995,249.86269294016893,106.29038178561213,143.57231115455681,0.3088475377878908,1.1936356637397276,2.9518349131751744,5.224424795214313,0.75,0.625,0.0,100.0,98.27749656705869,8.307215529293924,61.4609375,19900.08984375,18960.31884765625,18898.5458984375,5.1663781324048985
2017-05-12,19883.900390625,136800000.0,19896.848046875,19075.30390625,20252.807373201424,17897.800439298575,84.37205098243994,19528.142060147293,19263.2482089287,264.8938512185923,138.01107567220816,126.88277554638417,-0.3889997900260207,0.3140192388412035,1.9976153601006312,4.5802039495169335,0.6666666666666666,0.5833333333333334,5.0716734085722335,89.84710776514812,96.6157025883827,6.783563447363827,-77.650390625,19961.55078125,19018.50234375,18960.31884765625,5.224424795214313
2017-05-15,19869.849609375,128300000.0,19891.678125,19141.16591796875,20341.491647345414,17940.840188592087,79.74610375557145,19580.71245233617,19308.1816459988,272.5308063373741,164.91502180524134,107.61578453213276,-0.07066411002855738,-0.11310227213556699,1.4942971436912775,4.215616085746119,0.5833333333333334,0.5833333333333334,6.839283893428893,88.00994935939507,92.61901904151442,5.265813857403798,-14.05078125,19883.900390625,19075.30390625,19018.50234375,4.5802039495169335
2017-05-16,19919.8203125,131100000.0,19907.0421875,19215.81494140625,20414.85628137974,18016.77360143276,53.85417186797824,19632.882892361376,19353.488213887777,279.39467847359987,187.81095313891305,91.58372533468687,0.2514900923126404,0.11786986619666795,1.3868181652424625,4.1919027670771065,0.5833333333333334,0.5833333333333334,3.843752867163312,93.59009744155908,90.48238485536741,4.405239759118411,49.970703125,19869.849609375,19141.16591796875,19075.30390625,4.215616085746119
2017-05-17,19814.880859375,118100000.0,19890.000390625,19289.77744140625,20444.18184216973,18135.373040642768,46.149772949728025,19660.882579594243,19387.665446886833,273.21713270741384,204.8921890526132,68.32494365480062,-0.5268092356192031,-0.3860965950568781,0.6284347318711341,3.413798515152107,0.5,0.5416666666666666,16.625082743520547,71.5674173469233,84.38915471595915,2.7240368449851298,-104.939453125,19919.8203125,19215.81494140625,19141.16591796875,4.1919027670771065
2017-05-18,19553.859375,135700000.0,19808.462109375,19349.707421875,20425.60997625766,18273.804867492338,19.580541980121907,19644.417471195127,19399.976108228544,244.44136296658328,212.80202383540725,31.639339131176033,-1.3173002968196152,-1.4123113816373118,-0.8238939345279217,1.8729763066699043,0.5,0.5416666666666666,53.30619562136253,0.0,55.052504929494134,1.5686281273216471,-261.021484375,19814.880859375,19289.77744140625,19215.81494140625,3.413798515152107
2017-05-19,19590.759765625,115600000.0,19749.833984375,19408.31591796875,20399.301155445304,18417.3306804922,15.953314371182312,19636.162439568954,19414.10823099865,222.05420857030185,214.65246078238616,7.401747787915696,0.1887115475125994,-0.9175449272978262,-0.801938771549289,1.8357260698153612,0.5833333333333334,0.5833333333333334,48.481420286376064,9.051059222566089,26.872825523163144,2.0525335366284825,36.900390625,19553.859375,19349.707421875,19289.77744140625,1.8729763066699043
2017-05-22,19678.279296875,78500000.0,19711.519921875,19470.619921875,20359.743011428258,18581.496832321744,31.45560746017319,19642.641956077576,19433.676458100603,208.96549797697296,213.51506822130352,-4.549570244330539,0.4467388314544415,-0.3021034733587385,-0.5131658703318648,2.014157654203088,0.5833333333333334,0.625,37.03812473983804,30.518161523057607,13.189740248541234,1.9044529849642755,87.51953125,19590.759765625,19408.31591796875,19349.707421875,1.8357260698153612
2017-05-23,19613.279296875,83400000.0,19650.21171875,19529.759375,20280.92270930505,18778.596040694956,28.808156417371105,19638.124623892563,19446.98037208389,191.14425180867332,209.04090493877752,-17.8966531301042,-0.33031343350392584,-0.4156718893405984,-0.911742962812193,1.3973574383927163,0.5,0.625,53.49535592569481,14.57473004436183,18.047983596661847,0.8617847897360016,-65.0,19678.279296875,19470.619921875,19408.31591796875,2.014157654203088
2017-05-24,19742.98046875,101300000.0,19635.831640625,19585.8708984375,20214.747182575244,18956.99461429976,37.09352780517844,19654.256292332168,19468.90630517027,185.34998716189875,204.30272138340172,-18.952734221502997,0.6612926370536385,0.39310778212644704,-0.19230738850054524,1.7636900762201624,0.5,0.625,42.37077647700253,51.67794547744594,32.256945681621794,-0.7675967972820759,129.701171875,19613.279296875,19529.759375,19470.619921875,1.3973574383927163
2017-05-25,19813.130859375,95100000.0,19687.6859375,19632.7333984375,20176.98816596945,19088.47863090555,49.86544526205136,19678.69853341568,19494.40442029654,184.29411311913643,200.3009997305487,-16.006886611412227,0.3553181381911253,0.7513169723153854,0.17493270760227148,1.8203207092440064,0.5833333333333334,0.625,36.404966992114524,70.84676472471874,45.69981341550882,-0.15052734276571084,70.150390625,19742.98046875,19585.8708984375,19529.759375,1.7636900762201624
2017-05-26,19686.83984375,84500000.0,19706.901953125,19663.10888671875,20144.62422949222,19181.59354394528,62.89663898654382,19679.951042697885,19508.65889610791,171.29214658997444,194.49922910243384,-23.20708251245941,-0.6374106975891836,-0.0035813410346385117,-0.37408003443535776,0.9002369758564314,0.5,0.5833333333333334,67.38207705353122,36.337339623849886,52.9540166086715,-1.071603202168332,-126.291015625,19813.130859375,19632.7333984375,19585.8708984375,1.8203207092440064
2017-05-29,19682.5703125,67300000.0,19707.76015625,19682.76591796875,20132.72141626718,19232.81041967032,59.50554272610722,19680.354007282825,19521.54122324807,158.8127840347588,187.36194008889885,-28.549156054140038,-0.021687235147369033,-0.10291085099090663,-0.2783644593586385,0.6093402188401106,0.4166666666666667,0.5833333333333334,68.42932288323162,49.31047641851799,52.16486025569552,-1.3975891543058263,-4.26953125,19686.83984375,19663.10888671875,19632.7333984375,0.9002369758564314
2017-05-30,19677.849609375,72600000.0,19720.67421875,19704.06494140625,20108.43579139968,19299.69409141282,49.946306890290316,19679.968715297007,19533.11962222043,146.84909307657654,179.25937068643435,-32.41027760985784,-0.02398418016574785,-0.1265073353718262,-0.21547306597404167,0.3592566415960086,0.4166666666666667,0.5416666666666666,69.58723375715012,47.82254966213925,44.49012190150237,-1.0362694300518136,-4.720703125,19682.5703125,19682.76591796875,19663.10888671875,0.6093402188401106
2017-05-31,19650.5703125,125100000.0,19702.1921875,19726.7564453125,20059.25130289339,19394.261587731613,55.144835762981316,19675.44588409747,19541.819673352253,133.6262107452203,170.13273869819156,-36.50652795297125,-0.13862946112772145,-0.2964125568092686,-0.2613839620066857,0.05541276522501768,0.4166666666666667,0.5,73.57342612556839,26.896727387707067,41.34325115612143,-1.1035780400247197,-27.279296875,19677.849609375,19704.06494140625,19682.76591796875,0.3592566415960086
2017-06-01,19860.029296875,103500000.0,19711.571875,19754.23193359375,20030.70058888731,19477.76327830019,63.23572933553012,19703.84333221709,19565.39075657616,138.45257564093114,163.79670608673948,-25.344130445808307,1.0659180931851135,0.6667051997389031,0.8272468526505778,0.9547106379048051,0.4166666666666667,0.5,16.338086800589206,100.0,58.23975901661544,-0.30015840849468,209.458984375,19650.5703125,19726.7564453125,19704.06494140625,0.05541276522501768
2017-06-02,20177.279296875,150400000.0,19809.659765625,19790.8109375,20087.185953894666,19494.435921105327,76.41553274809723,19776.67963447215,19610.71583363533,165.96380083682016,164.23012503675562,1.7336758000645318,1.597429667688958,1.9611187854085288,2.2810723200963845,2.3748745059474325,0.5,0.5,0.0,100.0,75.63224246256901,1.8289205979683631,317.25,19860.029296875,19754.23193359375,19726.7564453125,0.9547106379048051
2017-06-05,20170.8203125,99100000.0,19907.309765625,19804.5669921875,20141.853737982696,19467.280246392307,92.49636428493031,19837.31666186105,19652.20505429197,185.11160756907702,168.40642154321992,16.70518602585713,-0.032011175936888334,1.5146922300650087,1.9825432168233117,2.143665758322455,0.5,0.5,1.0360567810495909,98.77370909428015,99.59123636476005,3.155187554886464,-6.458984375,20177.279296875,19790.8109375,19754.23193359375,2.3748745059474325
2017-06-06,19979.900390625,102000000.0,19967.719921875,19811.41201171875,20156.995391851076,19465.828631586424,69.6624018061723,19859.252620132433,19676.478782909235,182.77383722319428,171.27990467921478,11.493932543979495,-0.9465154064987904,0.3036846621302226,0.8519098658969104,1.0099467635036978,0.4166666666666667,0.5,31.660667124073054,62.526003522758884,87.09990420567966,1.9863477968976329,-190.919921875,20170.8203125,19804.5669921875,19790.8109375,2.143665758322455
2017-06-07,19984.619140625,99200000.0,20034.5296875,19815.6384765625,20167.46771202341,19463.809241101597,70.28668409468997,19878.53977713129,19699.303994591886,179.2357825394029,172.8710802512524,6.364702288150453,0.02361748511125781,0.07051729592267132,0.7459088905086171,0.8905397523705935,0.4166666666666667,0.5,32.84803761596814,63.42189672754242,74.90720311486045,1.5567410093556715,4.71875,19979.900390625,19811.41201171875,19804.5669921875,1.0099467635036978
2017-06-08,19909.259765625,125300000.0,20044.37578125,19813.02392578125,20161.235609162763,19464.812242399737,66.08433135065685,19883.265929207242,19714.856273927668,168.4096552795745,171.97879525691684,-3.569139977342332,-0.3770868710067557,-0.5216019788055799,0.2413684634803558,0.4121827097232639,0.4166666666666667,0.4583333333333333,47.52119348404255,49.1143042551219,58.354068168474356,1.5090820064809805,-75.359375,19984.619140625,19815.6384765625,19811.41201171875,0.8905397523705935
2017-06-09,20013.259765625,145300000.0,20011.571875,19819.49189453125,20177.400013497874,19461.583775564624,60.96528744500165,19903.264980963817,19736.960236275616,166.30474468820103,170.84398514317368,-4.539240454972656,0.5223699988061067,-0.12939651406696925,0.6508585040831849,0.911775757277584,0.4166666666666667,0.4583333333333333,29.081477171985807,68.85955316584777,60.46525138283732,1.3689893342234176,104.0,19909.259765625,19813.02392578125,19815.6384765625,0.4121827097232639
2017-06-12,19908.580078125,112100000.0,19959.123828125,19821.42841796875,20180.821492655134,19462.03534328237,22.36382190581032,19904.082688219387,19749.67281715335,154.40987106603643,167.55716232774625,-13.147291261709794,-0.5230516603786806,-0.429252536561448,0.08436593259327224,0.3701260896964356,0.3333333333333333,0.4583333333333333,51.014739964772424,48.9852600352276,55.653039152065716,0.481747278748912,-104.6796875,20013.259765625,19819.49189453125,19813.02392578125,0.911775757277584
2017-06-13,19898.75,97200000.0,19942.89375,19820.37490234375,20178.730138080075,19462.019666607423,22.209808959892744,19903.26227464717,19760.71557143829,142.5467032088891,162.55507050397483,-20.00836729508572,-0.049376088532808116,-0.2521999512527977,-0.053780254172476234,0.3208496042081907,0.3333333333333333,0.4166666666666667,52.88106053583017,12.205107368006306,43.34997352302719,1.076405141362875,-9.830078125,19908.580078125,19821.42841796875,19819.49189453125,0.3701260896964356
2017-06-14,19883.51953125,92900000.0,19922.673828125,19823.8068359375,20183.199064897944,19464.41460697705,34.64384627353353,19900.22492950915,19769.812161053967,130.41276845518223,156.12661009421632,-25.713841639034058,-0.07653982662227526,-0.24822415327912506,-0.21420836414363312,0.2604985519762851,0.3333333333333333,0.375,55.7726893482896,0.0,20.396789134411264,1.0209500871051442,-15.23046875,19898.75,19820.37490234375,19821.42841796875,0.3208496042081907
2017-06-15,19831.8203125,107000000.0,19907.1859375,19837.7048828125,20175.08992728983,19500.31983833517,28.82492732597481,19889.70114227697,19774.405357457377,115.2957848195947,147.96044503929198,-32.66466021969728,-0.26001040041601664,-0.3803146700213199,-0.5377076158055797,0.01075401185299229,0.3333333333333333,0.375,65.58820802818207,0.0,4.0683691226687335,0.7824569563314716,-51.69921875,19883.51953125,19823.8068359375,19820.37490234375,0.2604985519762851
2017-06-16,19943.259765625,135300000.0,19893.1859375,19855.3298828125,20175.67047376764,19534.989291857364,54.28342240725977,19897.94093048436,19786.913091395716,111.02783908864149,140.57392384916187,-29.54608476052039,0.5619224628349405,0.15096280904697953,-0.10100991818680913,0.5572258140679139,0.4166666666666667,0.4166666666666667,44.430518216371546,61.41963680204958,20.473212267349826,1.4894705266585375,111.439453125,19831.8203125,19837.7048828125,19823.8068359375,0.01075401185299229
2017-06-19,20067.75,79700000.0,19925.019921875,19874.80341796875,20197.070852204397,19552.5359837331,56.527822624044774,19924.065402717537,19807.71582536641,116.3495773511313,135.72905454955577,-19.379477198424468,0.6242220972800863,0.7301877720001839,0.4354951773003024,1.1534891650288828,0.4166666666666667,0.4166666666666667,20.795031055900623,100.0,53.80654560068316,1.0459234476440833,124.490234375,19943.259765625,19855.3298828125,19837.7048828125,0.5572258140679139
2017-06-20,20230.41015625,99300000.0,19991.351953125,19905.6599609375,20239.81569030958,19571.50423156542,83.85193463692431,19971.195364799456,19839.02651654297,132.16884825648958,135.01701329094254,-2.8481650344529617,0.8105550260990894,1.273993306491232,1.227149001931273,1.8844777123186376,0.4166666666666667,0.4583333333333333,0.0,100.0,87.1398789340165,0.26332023556431,162.66015625,20067.75,19874.80341796875,19855.3298828125,1.1534891650288828
2017-06-21,20138.7890625,94900000.0,20042.405859375,19925.450390625,20265.553785502136,19585.346995747863,71.5420534537398,19996.979010599534,19861.23114957682,135.747861022719,135.16318283729782,0.5846781854211827,-0.4528879693607917,0.6138325309042258,0.7821641531627808,1.2987183635995052,0.4166666666666667,0.4583333333333333,22.98630915630298,77.01369084369702,92.33789694789895,-0.15879993725465893,-91.62109375,20230.41015625,19905.6599609375,19874.80341796875,1.8844777123186376
2017-06-22,20110.509765625,84600000.0,20098.14375,19940.3193359375,20285.445741915162,19595.192929959838,69.90480822917273,20014.445280603457,19879.69623224705,134.74904835640336,135.08035594111894,-0.3313075847155744,-0.14042203226438407,0.28300560635037314,0.585856433091335,1.046401190335849,0.4166666666666667,0.4166666666666667,30.081145444388913,69.91885455561109,82.31084846643598,0.6537038345861059,-28.279296875,20138.7890625,19925.450390625,19905.6599609375,1.2987183635995052
2017-06-23,20132.669921875,80500000.0,20136.02578125,19962.61083984375,20296.787395735424,19628.43428395208,77.82293461651007,20032.633686952926,19898.435024071347,134.19866288157937,134.90401732921106,-0.7053544476316631,0.11019191710335692,0.14311557756397533,0.6345940603300267,1.0616066058659506,0.4166666666666667,0.4166666666666667,24.521506482815393,75.47849351718459,74.13701297216419,0.7408236314548542,22.16015625,20110.509765625,19940.3193359375,19925.450390625,1.046401190335849
2017-06-26,20153.349609375,77000000.0,20153.145703125,19986.1498046875,20304.03241713076,19668.267192244242,73.34899107421944,20051.205367325558,19917.31758594569,133.88778137986444,134.70077013934173,-0.812988759477264,0.10271706425549967,0.07168471990467383,0.6356416233324155,1.0512668194054728,0.5,0.4583333333333333,19.333294132635558,80.66670586736444,75.35468464671997,1.2260116479641374,20.6796875,20132.669921875,19962.61083984375,19940.3193359375,1.0616066058659506
2017-06-27,20225.08984375,90300000.0,20152.081640625,20013.51181640625,20314.28299674045,19712.74063607205,69.80908447102333,20077.956825237008,19940.115530968236,137.84129426877553,135.3288749652285,2.512419303547034,0.3559717653170054,0.29731239775279994,0.90493072256648,1.3089393464067922,0.5,0.4583333333333333,1.3347837591509129,98.66521624084908,84.93680520846598,1.0584486515727023,71.740234375,20153.349609375,19986.1498046875,19962.61083984375,1.0512668194054728
2017-06-28,20130.41015625,115500000.0,20150.405859375,20037.50380859375,20291.56792940512,19783.439687782382,34.80982614371329,20086.026568469777,19954.211429137253,131.81513933252427,134.62612783868764,-2.8109885061633695,-0.4681298734960039,-0.0896324661752916,0.3400233583520976,0.7679536091414519,0.5,0.4166666666666667,25.08844657434902,65.17504302106502,81.50232170975946,1.114243593739469,-94.6796875,20225.08984375,20013.51181640625,19986.1498046875,1.3089393464067922
2017-06-29,20220.30078125,118800000.0,20172.3640625,20055.5173828125,20307.77544163155,19803.25932399345,62.44720956312185,20106.68413966673,19973.921751515976,132.76238815075703,134.25337990110148,-1.4909917503444774,0.4465414479997128,0.28888805328401423,0.6536459672268401,1.10542865311422,0.5833333333333334,0.4583333333333333,2.5362851458755964,93.78497154247015,85.8750769347947,1.6159345750361205,89.890625,20130.41015625,20037.50380859375,20013.51181640625,0.7679536091414519
2017-06-30,20033.4296875,116600000.0,20152.516015625,20048.32490234375,20294.413466994618,19802.23633769288,42.070301354669404,20095.414223948774,19978.32974677405,117.08447717472154,130.81959935582552,-13.735122181103975,-0.9241756379968538,-0.5746064258107683,-0.3385458492401689,0.097866832892761,0.5833333333333334,0.4583333333333333,49.419339664246024,0.0,52.986671521178344,0.7539417557057402,-186.87109375,20220.30078125,20055.5173828125,20037.50380859375,1.10542865311422
2017-07-03,20055.80078125,83400000.0,20133.00625,20042.57392578125,20282.23501853005,19802.912833032453,42.09543243449514,20089.319848148964,19984.068341920414,105.25150622854562,125.7059807303695,-20.45447450182391,0.1116688160687663,-0.4002504986702686,-0.3198121674427418,0.13085660440760602,0.6666666666666666,0.5,43.80677976067975,11.672271476612654,35.15241433969422,1.1293994460449257,22.37109375,20033.4296875,20048.32490234375,20055.5173828125,0.097866832892761
2017-07-04,20032.349609375,100300000.0,20094.458203125,20045.19638671875,20283.19899825689,19807.19377518061,37.62791069217558,20080.55519602989,19987.644732102242,92.91046392765202,119.14687736982604,-26.236413442174012,-0.11692962116438806,-0.4169793905564401,-0.47309236817887895,-0.06559378132142231,0.5833333333333334,0.5,49.69031448759789,0.0,3.890757158870832,0.4467165588624524,-23.451171875,20055.80078125,20042.57392578125,20048.32490234375,0.13085660440760602
