Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,MA_20_L1,MA_20_L2
2012-04-27,9520.889648,165500000,9530.787891,9627.419971,9984.368189,9270.471752,36.77026861,9574.229516,9645.701853,-71.47233707,-61.26178472,-10.21055234,-0.42816520799999996,-0.157234017,-0.277905334,-2.008331931,0.41666666700000005,0.291666667,70.19491954,27.73623385,41.07625279,0.657058049,-40.94042969,9561.830078,9655.553467,9683.201465
2012-05-01,9350.950195,117900000,9492.543945,9589.473975,9890.119804,9288.828145,23.56591468,9539.878851000001,9623.868397,-83.98954568,-65.80733691,-18.18220877,-1.784911488,-1.57738833,-1.9090194219999999,-3.382751733,0.333333333,0.25,100.0,0.0,25.22833087,-1.825130455,-169.9394531,9520.889648,9627.419971,9655.553467
2012-05-02,9380.25,94500000,9474.985938,9555.966992,9784.359913,9327.574072,30.16171565,9515.320567,9605.82259,-90.50202333,-70.7462742,-19.75574913,0.313335052,-0.9877557929999999,-1.379467227,-2.7440839360000004,0.333333333,0.291666667,90.73698445,12.34041328,13.35888238,-2.674211408,29.29980469,9350.950195,9589.473975,9627.419971
2012-05-07,9119.139648,133000000,9386.611914,9520.924463,9788.269524,9253.579402,20.68458486,9454.369656,9569.772002,-115.4023456,-79.67748847,-35.72485709,-2.783618257,-3.14941279,-3.8285148330000003,-5.0428806569999995,0.333333333,0.291666667,100.0,0.0,4.113471093,-3.711470535,-261.1103516,9380.25,9555.966992,9589.473975
2012-05-08,9181.650391,112400000,9310.575977,9491.626465000001,9772.500965000001,9210.751965000001,16.40584463,9412.412846,9541.022253000001,-128.6094067,-89.46387211,-39.14553456,0.685489472,-1.8262726790000001,-2.9277878630000003,-4.016362324,0.41666666700000005,0.333333333,88.59543005,14.12064458,8.820352622,-2.990684041,62.51074219,9119.139648,9520.924463,9555.966992
2012-05-09,9045.05957,131600000,9215.409961,9459.456934,9786.393398,9132.520469,13.10845913,9355.896956999999,9504.284276,-148.3873188,-101.2485614,-47.13875733,-1.487649981,-2.38782596,-3.8447790580000003,-5.003662971000001,0.333333333,0.291666667,100.0,0.0,4.706881528,-6.436158853999999,-136.59082030000002,9181.650391,9491.626465000001,9520.924463
2012-05-10,9009.650391,141500000,9147.15,9432.626465000001,9810.735172,9054.517758,13.21280552,9302.628255,9467.644729000001,-165.0164743,-114.002144,-51.01433027,-0.39147536200000005,-1.867597529,-3.727623117,-4.942625952,0.333333333,0.291666667,100.0,0.0,4.706881528,-6.035738042,-35.40917969,9045.05957,9459.456934,9491.626465000001
2012-05-11,8953.30957,143400000,9061.761914,9403.390967,9831.496952,8975.284982,15.79504445,9248.886919,9429.545829,-180.65890969999998,-127.33349720000001,-53.32541257,-0.625338586,-1.772204818,-3.808831548,-5.17577546,0.333333333,0.291666667,100.0,0.0,0.0,-6.359458893999999,-56.34082031,9009.650391,9432.626465000001,9459.456934
2012-05-14,8973.839844,112700000,9032.701953,9379.145946999999,9845.20772,8913.084175,14.50517884,9206.571984,9395.78983,-189.2178455,-139.7103668,-49.50747865,0.22930373699999998,-0.809854265,-3.0951827689999996,-4.6242546739999995,0.41666666700000005,0.333333333,96.6261986,3.6171589219999998,1.205719641,-5.955983626,20.53027344,8953.30957,9403.390967,9432.626465000001
2012-05-15,8900.740234,144900000,8976.519922,9347.943457,9852.771308,8843.115606,21.59818546,9159.520945999999,9359.119489,-199.5985435,-151.6880022,-47.91054136,-0.814585625,-1.220415698,-3.391365341,-5.070026875,0.41666666700000005,0.333333333,100.0,0.0,1.205719641,-5.991734322,-73.09960938,8973.839844,9379.145946999999,9403.390967
2012-05-16,8801.169922,145300000,8927.741992,9306.102440999999,9845.375387,8766.829495999998,4.870290832,9104.390019,9317.789892,-213.3998727,-164.0303763,-49.36949642,-1.118674513,-1.633175181,-3.8110185580000002,-5.82014369,0.333333333,0.333333333,100.0,0.0,1.205719641,-7.9472760970000005,-99.5703125,8900.740234,9347.943457,9379.145946999999
2012-05-17,8876.589844,160100000,8901.129883,9276.399951000001,9840.995447,8711.804455,26.62545831,9069.343837999999,9285.108407,-215.7645685,-174.3772147,-41.38735376,0.856930642,-0.477920787,-2.377494381,-4.732132813,0.333333333,0.375,90.08493856,19.82228473,6.607428245,-7.166413006,75.41992188,8801.169922,9306.102440999999,9347.943457
2012-05-18,8611.30957,155100000,8832.729883,9233.729932,9860.517027,8606.942836,16.25609895,8998.877028,9235.197381999998,-236.320354,-186.76584259999998,-49.55451143,-2.988538145,-2.7281335189999996,-4.498872194,-7.227679499,0.333333333,0.375,100.0,0.0,6.607428245,-9.553519804,-265.2802734,8876.589844,9276.399951000001,9306.102440999999
2012-05-21,8633.889648,110800000,8764.739844,9182.061426,9827.472593,8536.650259,21.29998807,8942.725123,9190.656068,-247.93094490000001,-198.998863,-48.93208189,0.26221421899999997,-1.883044531,-3.6096805560000003,-6.610940917000001,0.41666666700000005,0.375,97.51752719,5.2057817,8.342688812,-7.668317463999999,22.58007813,8611.30957,9233.729932,9276.399951000001
2012-05-22,8729.290039,111000000,8730.449805,9139.106934,9784.983601,8493.230267,30.63280449,8909.888956,9156.480807,-246.5918503,-208.5174605,-38.07438982,1.104952629,-0.33727676799999995,-1.9508080159999999,-5.19075197,0.41666666700000005,0.375,84.65674788,29.61797103,11.60791758,-6.939686692,95.40039063,8633.889648,9182.061426,9233.729932
2012-05-23,8556.599609,142700000,8681.535742,9088.868896,9751.639290000001,8426.098503,26.45908263,8855.536748999999,9112.045162,-256.5084133,-218.11565099999999,-38.39276225,-1.978287225,-1.664949524,-3.3817620510000004,-6.6803409060000005,0.41666666700000005,0.375,100.0,0.0,11.60791758,-6.168784126,-172.69042969999998,8729.290039,9139.106934,9182.061426
2012-05-24,8563.379883,134200000,8618.89375,9039.929395000001,9706.124315000001,8373.734473999999,31.36883729,8810.589539,9071.40329,-260.8137509,-226.655271,-34.15847991,0.079240279,-1.136746706,-2.739363248,-6.222294278,0.41666666700000005,0.41666666700000005,98.91524439,1.625028671,10.41433323,-6.733762249,6.780273437999999,8556.599609,9088.868896,9139.106934
2012-05-25,8580.389648,113600000,8612.709766,8995.546875,9660.013616,8331.080134,24.45410213,8775.174170999999,9035.031909000001,-259.8577379,-233.2957644,-26.56197347,0.198633785,-0.37256126799999995,-2.115675516,-5.567701522,0.5,0.41666666700000005,96.193903,6.912883087000001,2.8459705860000004,-5.137278735,17.00976563,8563.379883,9039.929395000001,9088.868896
2012-05-28,8593.150391,97000000,8604.561914,8947.153906,9580.070538,8314.237275,47.22524808,8747.170513,9002.299945,-255.1294321,-237.66249790000003,-17.46693416,0.148719845,-0.189320798,-1.5804101369999999,-4.993673136,0.583333333,0.45833333299999995,92.51713873,11.42246773,6.653459829,-4.622820886,12.76074219,8580.389648,8995.546875,9039.929395000001
2012-05-29,8657.080078,129700000,8590.119922,8901.916406,9479.550324,8324.282489,53.14598971,8733.310446,8976.728103,-243.417657,-238.81352969999998,-4.604127228,0.743960999,0.508110257,-0.567077292,-3.886479392,0.666666667,0.5,77.82136729,31.40110477,16.57881853,-3.308603259,63.9296875,8593.150391,8947.153906,8995.546875
2012-05-30,8633.19043,119000000,8605.438086,8857.531445,9370.949403,8344.113487999999,33.82491206,8717.907366,8951.280868,-233.37350130000002,-237.7255241,4.352022729,-0.27595503600000004,0.41748103200000003,-0.517102741,-3.74697494,0.583333333,0.5,81.64347203,44.35151412,29.05836221,-3.796027342,-23.88964844,8657.080078,8901.916406,8947.153906
2012-05-31,8542.730469,162800000,8601.308203,8817.120459,9294.81631,8339.424608,46.77206731,8690.957074,8921.017875,-230.06080079999998,-236.19257940000003,6.131778639,-1.0478161190000002,-0.607986362,-1.219906453,-4.344352005,0.583333333,0.5,100.0,0.0,25.25087296,-4.022247096,-90.45996094,8633.19043,8857.531445,8901.916406
2012-06-01,8440.25,125200000,8573.280273,8770.120459,9199.469523,8340.771395,30.174254600000005,8652.386755,8885.40544,-233.0186847,-235.55780049999998,2.539115754,-1.199621937,-1.565289107,-2.064295107,-4.995081355,0.583333333,0.45833333299999995,100.0,0.0,14.78383804,-4.1008175630000006,-102.4804688,8542.730469,8817.120459,8857.531445
2012-06-04,8295.629883,126800000,8513.776172,8728.944970999999,9174.168867,8283.721074,17.50361078,8597.501083,8841.718362,-244.21727909999998,-237.28969619999998,-6.927582901,-1.7134577430000002,-2.713441822,-3.19859057,-6.065111536,0.5,0.41666666700000005,100.0,0.0,0.0,-6.544855301,-144.62011719999998,8440.25,8770.120459,8817.120459
2012-06-05,8382.0,136900000,8458.760156,8688.962451000001,9107.191615,8270.733287000001,29.36977131,8564.34707,8807.66515,-243.3180798,-238.49537290000004,-4.822706907,1.0411520090000002,-1.293168731,-1.972154568,-4.574347787,0.583333333,0.45833333299999995,85.13320659,23.89544073,7.96514691,-2.662888478,86.37011719,8295.629883,8728.944970999999,8770.120459
2012-06-06,8533.530273,160100000,8438.828125,8663.385986,9052.962437999999,8273.809534,39.69302712,8559.606023999999,8787.358863,-227.75283829999998,-236.346866,8.594027691,1.807805696,0.735530625,-0.102292718,-2.4710692869999997,0.583333333,0.5,45.14128467,65.81830463,29.90458179,-1.162388901,151.53027340000003,8382.0,8688.962451000001,8728.944970999999
2012-06-07,8639.719727,127300000,8458.225977,8644.889453,9000.60498,8289.173927,50.47893297,8571.931209,8776.42263,-204.491421,-229.975777,25.48435596,1.244378935,1.97596248,1.2292669509999998,-0.907997974,0.583333333,0.5,20.65449436,95.19702803,61.63692446,-1.026089317,106.1894531,8533.530273,8663.385986,8688.962451000001
2012-06-08,8459.259766,182900000,8462.02793,8620.186963,8954.790857,8285.583069,44.59141704,8554.597141,8752.929085,-198.3319438,-223.6470103,25.31506659,-2.088724712,0.010185036,-0.790843338,-2.670829738,0.583333333,0.5,62.26771576,45.27038163,68.76190476,-1.13759961,-180.45996090000003,8639.719727,8644.889453,8663.385986
2012-06-11,8624.900391,108900000,8527.882031000001,8602.73999,8895.541203,8309.938778,61.05941889,8565.413026,8743.445478,-178.0324522,-214.52409869999997,36.4916465,1.958098339,1.598825296,1.090988139,-0.49945514799999996,0.583333333,0.5,8.902938197000001,95.69317834,78.720196,0.718413858,165.640625,8459.259766,8620.186963,8644.889453
2012-06-12,8536.719727,113200000,8558.825977,8584.538965,8844.381892,8324.696038,65.48681893,8560.998672,8728.132459,-167.13378730000002,-205.04603640000002,37.91224913,-1.022396318,0.086345874,0.100134285,-1.27551069,0.5,0.5,33.29929078,70.06595752,70.34317249,-0.508950335,-88.18066406,8624.900391,8602.73999,8620.186963
2012-06-13,8587.839844,101600000,8569.687891,8573.872461,8814.038308,8333.706614,63.84968382,8565.128083,8717.740414,-152.61233069999997,-194.55929530000003,41.94696462,0.5988262329999999,0.28233510100000003,0.704785936,-0.48204788200000004,0.5,0.541666667,19.156231,84.92257654,83.5605708,-0.061799766,51.12011719,8536.719727,8584.538965,8602.73999
2012-06-14,8568.889648,101600000,8555.521875,8558.487451,8754.472764,8362.502138,52.89574116,8565.706785,8706.714431,-141.00764569999998,-183.8489654,42.84131969,-0.22066312,-0.007762385,0.569238163,-0.516992311,0.41666666700000005,0.541666667,24.39905437,79.41523721,78.13459042,-1.01870872,-18.95019531,8587.839844,8573.872461,8584.538965
2012-06-15,8569.320313,106700000,8577.533984,8556.387988,8750.959433,8361.816544,43.02675388,8566.262713,8696.537089,-130.2743763,-173.1340475,42.85967125,0.005025903,0.134364777,0.637158619,-0.316929788,0.5,0.541666667,24.27990544,72.68373089,79.00718155,-0.7398205529999999,0.430664063,8568.889648,8558.487451,8573.872461
2012-06-18,8721.019531,109800000,8596.757813,8560.744482,8765.687251000001,8355.801714,77.49453273,8590.071454,8698.350603,-108.2791492,-160.1630679,51.88391866,1.7702596380000002,1.390129728,2.240304713,1.536166278,0.583333333,0.583333333,0.0,100.0,84.03298937,2.087026661,151.6992188,8569.320313,8556.387988,8558.487451
2012-06-19,8655.870117,99200000,8620.587891,8557.073486,8752.203929000001,8361.943043000001,54.12346604,8600.194325,8695.2039,-95.00957528,-147.13236940000002,52.12279408,-0.747038965,0.572353745,1.26321812,0.8487365170000001,0.583333333,0.583333333,15.31523259,75.11099007,82.59824032,2.554665054,-65.14941406,8721.019531,8560.744482,8556.387988
2012-06-20,8752.30957,114100000,8653.481836,8566.858984,8779.735114,8353.982854,78.08702290000001,8623.596671,8699.43395,-75.83727949,-132.8733514,57.03607189,1.11415088,1.2700901279999999,1.9375999419999999,2.033903118,0.666666667,0.583333333,0.0,100.0,91.70366336,5.505063436,96.43945313,8655.870117,8557.073486,8560.744482
2012-06-21,8824.070313,132500000,8704.517969,8579.893506,8820.446544,8339.340467,79.20538181,8654.438769,8708.666273,-54.22750388,-117.1441819,62.91667801,0.8199063529999999,1.6373932759999998,2.3343133430000003,2.7642807410000003,0.666666667,0.625,0.0,100.0,91.70366336,5.274043337,71.76074219,8752.30957,8566.858984,8557.073486
2012-06-22,8798.349609,113300000,8750.323828,8590.791504,8849.510006,8332.073001,77.90124659,8676.578899,8715.309483,-38.73058473,-101.4614625,62.73087772,-0.291483434,0.896693003,1.7755518609999998,2.383034599,0.583333333,0.583333333,5.818238049,91.04901664,97.01633888,3.1032799730000002,-25.72070313,8824.070313,8579.893506,8566.858984
2012-06-25,8734.620117,92800000,8753.043945,8597.86499,8864.081720999999,8331.648259,67.41835036,8685.508317,8716.739901,-31.23158381,-87.41548673,56.18390292,-0.72433462,-0.149598363,0.946010288,1.638812145,0.5,0.541666667,24.51962973,64.94632709,85.33178124,1.0984197820000001,-63.72949219,8798.349609,8590.791504,8579.893506
2012-06-26,8663.990234,127500000,8754.667969,8598.210498,8864.751479,8331.669517,42.75228857,8682.197843,8712.832518000001,-30.63467535,-76.05932445,45.4246491,-0.808619973,-0.849275728,-0.06729913,0.7644743890000001,0.5,0.541666667,43.88033172,37.26794359,64.42109577,2.420193663,-70.62988281,8734.620117,8597.86499,8590.791504
2012-06-27,8730.490234,106000000,8750.304102,8603.075488,8875.48013,8330.670847,59.45084167,8689.627441,8714.140497,-24.51305561,-65.75007068,41.23701508,0.767544725,-0.230247339,0.597630787,1.455727224,0.5,0.541666667,25.65169207,63.26591634,55.16006234,1.224244211,66.5,8663.990234,8598.210498,8597.86499
2012-06-28,8874.110352,118500000,8760.312109,8619.644482,8914.720468000001,8324.568496,63.77958671,8718.009428,8725.990115999999,-7.980688278,-54.1961942,46.21550592,1.645040695,1.176292312,1.922308022,2.978259348,0.583333333,0.541666667,0.0,100.0,66.84461998,3.9522279730000003,143.62011719999998,8730.490234,8603.075488,8598.210498
2012-06-29,9006.780273,143900000,8801.998242,8647.970996,8975.688283,8320.253709,68.16671489,8762.435712,8746.789387,15.64632477,-40.22769041,55.87401518,1.495022223,2.333610186,3.032934622,4.309192959,0.583333333,0.541666667,0.0,100.0,87.75530545,4.87829812,132.6699219,8874.110352,8619.644482,8603.075488
2012-07-02,9003.480469,99700000,8855.770312999999,8683.363525,9004.045051000001,8362.681999999999,71.34781902,8799.51952,8765.803541,33.71597936,-25.43895645,59.15493581,-0.036636896,1.900292701,2.5702469530000003,4.096973702,0.583333333,0.5,0.7535682429999999,99.03736856,99.67912285,5.071728522,-3.299804688,9006.780273,8647.970996,8619.644482
2012-07-03,9066.589844,121000000,8936.290234,8717.593018000001,9048.286978,8386.899056999999,84.59249611,8840.607262000001,8788.084008,52.52325455,-9.846514252999999,62.369768799999996,0.70094421,1.975984505,2.803883905,4.6082263789999995,0.583333333,0.541666667,0.0,100.0,99.67912285,5.802905168,63.109375,9003.480469,8683.363525,8647.970996
2012-07-04,9104.169922,105600000,9011.026172,8746.125,9105.589492000001,8386.660507999999,99.26142399,8881.155364,8811.497779000001,69.65758459999999,6.054305517,63.60327908,0.414489668,1.560637249,2.857612235,4.759065005,0.583333333,0.583333333,0.0,100.0,99.67912285,4.3934128260000005,37.58007813,9066.589844,8717.593018000001,8683.363525
2012-07-05,9079.799805,97100000,9052.164063,8768.129004,9151.90156,8384.356448,93.16200125,8911.716047,8831.372003,80.3440437,20.91225315,59.43179054,-0.267680825,0.6352056979999999,2.17447849,4.159261719,0.583333333,0.583333333,5.436120412,94.46359796,98.15453265,4.8975976039999995,-24.37011719,9104.169922,8746.125,8717.593018000001
2012-07-06,9020.75,108200000,9054.958008,8796.203516,9167.434029,8424.973001999999,72.90678269,8928.490501,8845.400003,83.09049825,33.34790217,49.74259607,-0.650342584,-0.289362138,1.255106123,3.124447121,0.5,0.583333333,18.60806563,81.04866621,91.83742139,3.067081066,-59.04980469,9079.799805,8768.129004,8746.125
2012-07-09,8896.879883,92100000,9033.637891,8809.80249,9174.810107,8444.794874,32.34698039,8923.627329,8849.213328,74.41400174,41.56112209,32.85287966,-1.3731687190000001,-1.4590479230000002,-0.20326428,1.459542279,0.41666666700000005,0.541666667,47.09214099,44.52734628,73.34653682,0.825124548,-123.8701172,9020.75,8796.203516,8768.129004
2012-07-10,8857.730469,108300000,8991.866016,8825.853027,9168.992445,8482.713609,29.00635796,8913.489351,8849.844227,63.64512385,45.97792244,17.66720141,-0.440035322,-1.6279909909999999,-0.697524496,0.8577147559999999,0.41666666700000005,0.5,55.98610298,0.0,41.85867083,0.674909068,-39.14941406,8896.879883,8809.80249,8796.203516
2012-07-11,8851.0,98000000,8941.232031,8839.011035,9164.354770999998,8513.667298999999,12.92522034,8903.875604,8849.92984,53.94576476,47.5714909,6.374273857,-0.075984122,-1.308912391,-0.880747226,0.68015867,0.41666666700000005,0.45833333299999995,57.51513054,0.0,14.84244876,1.33239776,-6.73046875,8857.730469,8825.853027,8809.80249
2012-07-12,8720.009766,141800000,8869.274023,8846.567041,9152.931728,8540.202354000001,0.0,8875.588552,8840.306131,35.28242182,45.11367709,-9.831255264,-1.479948417,-2.070354902,-2.398685633,-0.932288256,0.41666666700000005,0.45833333299999995,87.27348561,0.0,0.0,0.646578883,-130.9902344,8851.0,8839.011035,8825.853027
2012-07-13,8724.120117,122800000,8809.948047,8854.307031,9139.342453,8569.27161,1.12952656,8852.285716,8831.699759000001,20.585957,40.20813307,-19.62217607,0.047137005999999995,-1.367557616,-2.346877118,-0.932120891,0.41666666700000005,0.45833333299999995,86.33969615,1.069957802,0.356652601,-0.072964026,4.110351563,8720.009766,8846.567041,8839.011035
2012-07-17,8755.0,112000000,8781.57207,8856.006055,9138.234526999999,8573.777581999999,10.42212061,8837.318683,8826.018296,11.30038739,34.42658393,-23.12619654,0.35395985399999996,-0.5202946420000001,-1.892221832,-0.684033487,0.41666666700000005,0.5,90.89175859999999,9.108241395,3.3927330660000004,-1.342223016,30.87988281,8724.120117,8854.307031,8846.567041
2012-07-18,8726.740234,119000000,8755.374023,8859.549561,9133.289833,8585.809288,14.57197122,8820.306614,8818.664365,1.64224884,27.86971692,-26.22746808,-0.32278430199999997,-0.520872538,-1.952495565,-1.069560723,0.333333333,0.45833333299999995,98.24800447,1.870665671,4.016288288999999,-3.1092136210000003,-28.25976563,8755.0,8856.006055,8854.307031
2012-07-19,8795.549805,113200000,8744.283984,8861.711572,9132.698934,8590.724211,38.475683700000005,8816.497873999999,8816.952175,-0.454301381,22.20491326,-22.65921464,0.7884911029999999,0.38209941,-0.986640307,-0.39614248399999996,0.41666666700000005,0.5,80.33631603,25.11803558,12.03231421,-2.309447605,68.80957031,8726.740234,8859.549561,8856.006055
2012-07-20,8669.870117,116900000,8734.256055,8854.001563,9137.327573999999,8570.675551,26.70232302,8793.939758,8806.057208,-12.11745054,15.3404405,-27.45789104,-1.4289008680000002,-0.71017403,-2.0368603690000002,-1.86594179,0.333333333,0.45833333299999995,100.0,0.0,8.996233749,-4.375622295,-125.6796875,8795.549805,8861.711572,8859.549561
2012-07-23,8508.320313,103300000,8691.096094,8839.500098,9159.98744,8519.012756,24.75614414,8749.998304,8784.002623,-34.00431877,5.471488643,-39.47580741,-1.863347461,-2.1649815219999997,-3.319824988,-3.597815324,0.25,0.41666666700000005,100.0,0.0,8.372678525,-6.544798861,-161.54980469999998,8669.870117,8854.001563,8861.711572
2012-07-24,8488.089844,126200000,8637.714063,8827.173584,9180.164003,8474.183165,22.895579100000003,8709.704695,8762.083158,-52.37846297,-6.098501679,-46.27996129,-0.237772768,-1.95410374,-3.0062473589999996,-3.750795756,0.25,0.41666666700000005,100.0,0.0,0.0,-6.516773207000001,-20.23046875,8508.320313,8839.500098,8854.001563
2012-07-25,8365.900391,137400000,8565.546094,8812.269092,9213.445476,8411.092708,13.06381637,8656.811725,8732.736286,-75.92456123,-20.06371359,-55.86084764,-1.439540054,-2.636179444,-3.802641103,-4.962834664,0.25,0.375,100.0,0.0,0.0,-7.25936989,-122.1894531,8488.089844,8827.173584,8839.500098
2012-07-26,8443.099609,153400000,8495.056055,8797.899561,9229.218726000001,8366.580395,25.36379891,8623.932938,8711.281718,-87.34877961,-33.52072679,-53.82805282,0.922784341,-1.194114511,-2.490952913,-3.912574868,0.333333333,0.375,88.21115297,17.96795625,5.98931875,-5.100442845,77.19921875,8365.900391,8812.269092,8827.173584
2012-07-27,8566.639648,129100000,8474.409961,8782.526025,9223.689773,8341.362278,31.843728600000002,8615.118586,8700.567490000001,-85.44890452,-43.90636234,-41.54254218,1.463207172,0.701223562,-0.7862464440000001,-2.399378282,0.41666666700000005,0.41666666700000005,62.19453656,46.72164124,21.56319916,-3.286291238,123.54003909999999,8443.099609,8797.899561,8812.269092
2012-07-30,8635.44043,112000000,8499.833984,8763.959033,9196.989472,8330.928595,46.99833468,8618.245023000001,8695.743264,-77.49824029,-50.62473793,-26.87350236,0.803124493,1.578498256,0.219059531,-1.5691807269999998,0.5,0.45833333299999995,45.19651175,62.73487877,42.47482542,-2.43542617,68.80078125,8566.639648,8782.526025,8797.899561
2012-07-31,8695.05957,140300000,8541.22793,8748.537988,9168.108542,8328.967434,69.7993568,8630.062645999998,8695.69262,-65.62997373,-53.62578509,-12.00418865,0.690400694,1.906714759,0.935328376,-0.9042361940000001,0.583333333,0.5,32.14606375,76.61110871,62.02254291,-0.286125773,59.61914063,8635.44043,8763.959033,8782.526025
2012-08-01,8641.849609,123200000,8596.417773000001,8727.300976999999,9122.624252,8331.977701,65.23705745,8631.876025,8691.704249,-59.82822362,-54.86627279,-4.9619508219999995,-0.611956255,0.979801557,0.39755014200000005,-1.469184896,0.5,0.45833333299999995,35.7733981,83.83458089,74.39352279,-0.9430235570000001,-53.20996094,8695.05957,8748.537988,8763.959033
2012-08-02,8653.179688,127000000,8638.433789,8704.751465000001,9061.036917,8348.466013,86.48461607,8635.153512,8688.850577,-53.69706588,-54.63243141,0.935365529,0.131107097,0.549642867,0.628373515,-1.236344941,0.5,0.45833333299999995,33.13634618,87.27670823,82.57413261,-1.162996145,11.33007813,8641.849609,8727.300976999999,8748.537988
2012-08-03,8555.110352,141700000,8636.12793,8678.516992,8995.585714,8361.448271,63.50928934,8622.839179,8678.943894,-56.10471479,-54.92688809,-1.177826702,-1.133332942,-0.805099694,-0.346332464,-2.145475873,0.5,0.41666666700000005,55.96177843,57.48281458,76.19803457,-1.9667124059999999,-98.06933594,8653.179688,8704.751465000001,8727.300976999999
2012-08-06,8726.290039,113000000,8654.297852,8663.793994,8940.736721,8386.851267,67.2703686,8638.754696,8682.451015999999,-43.69631975,-52.68077442,8.984454673,2.000905663,0.8684978090000001,1.716027781,-0.055466510999999996,0.5,0.45833333299999995,16.12006519,100.0,81.58650759999999,-0.787441003,171.1796875,8555.110352,8678.516992,8704.751465000001
2012-08-07,8803.30957,109300000,8675.947852,8659.115479,8923.003396,8395.227561,67.84218153,8664.070831,8691.403501,-27.33267077,-47.61115369,20.27848292,0.882614844,1.430746946,2.480955559,0.9534992520000001,0.583333333,0.45833333299999995,0.0,100.0,85.82760486,1.539117095,77.01953125,8726.290039,8663.793994,8678.516992
2012-08-08,8881.160156,162300000,8723.809961,8660.286962999999,8927.87345,8392.700476,69.04196152,8697.469188,8705.45955,-7.990361489,-39.68699525,31.69663376,0.884333163,1.963344556,3.014633495,1.954906129,0.666666667,0.45833333299999995,0.0,100.0,100.0,4.382061677,77.85058594,8803.30957,8659.115479,8663.793994
2012-08-09,8978.599609,151200000,8788.893945,8666.666943,8957.235364,8376.098522,81.5966559,8740.720022,8725.692147,15.02787551,-28.7440211,43.77189661,1.097147798,2.42206307,3.653406424,3.1234211339999995,0.75,0.5,0.0,100.0,100.0,5.77880035,97.43945313,8881.160156,8660.286962999999,8659.115479
2012-08-10,8891.44043,120000000,8856.159961,8675.238476999999,8981.296731,8369.180221999999,69.57070687,8763.907777,8737.969797,25.9379799,-17.807620899999996,43.7456008,-0.970743585,0.9704241309999999,2.13083309,2.185592179,0.75,0.5,14.22544326,79.41879798,93.13959933,6.28193039,-87.15917969,8978.599609,8666.666943,8660.286962999999
2012-08-13,8885.150391,72100000,8887.932031,8683.289990000001,9002.268151,8364.311829,81.92256468,8782.560487,8748.872064,33.68842347,-7.508412025,41.1968355,-0.070742633,0.272640944,1.6285602909999999,2.119039178,0.666666667,0.5,15.252054500000002,77.93350905,85.78410234,5.235645695,-6.290039062999999,8891.44043,8675.238476999999,8666.666943
2012-08-14,8929.879883,117500000,8913.246094,8692.033984,9027.554606,8356.513363,76.06862402,8805.22501,8762.28005,42.94495928,2.582262236,40.36269705,0.503418515,0.392994314,1.78775834,2.59767657,0.666666667,0.541666667,9.097988154,88.49564052,81.94931585,4.240171751,44.72949219,8885.150391,8683.289990000001,8675.238476999999
2012-08-15,8925.040039,104400000,8922.02207,8701.948975,9052.374885,8351.523064,69.12145496,8823.658091,8774.336346,49.32174528,11.93015884,37.39158644,-0.054198307,0.110241776,1.4535078769999998,2.505737849,0.583333333,0.541666667,12.64720871,87.35279129,84.59398029,3.353617129,-4.83984375,8929.879883,8692.033984,8683.289990000001
2012-08-16,9092.759766,115300000,8944.854102,8716.809473000001,9105.022524,8328.596422,75.9200333,8865.058348999999,8797.923266,67.13508292,22.97114366,44.16393926,1.8792041919999998,1.589651493,2.9720985489999996,4.246076568,0.583333333,0.583333333,0.0,100.0,91.94947727,4.573863952,167.71972659999997,8925.040039,8701.948975,8692.033984
2012-08-17,9162.5,132500000,8999.066015999999,8741.440967,9174.534351,8308.347581999999,74.1669875,8910.818603,8824.92895,85.88965296,35.55484552,50.33480744,0.7669864390000001,2.01947432,3.254541914,4.826110469,0.666666667,0.583333333,0.0,100.0,95.78426376,6.024756437000001,69.74023438,9092.759766,8716.809473000001,8701.948975
2012-08-20,9171.160156,91300000,9056.267969,8774.582959000001,9232.009435,8317.156481999999,96.31435806,8950.871148999999,8850.575706,100.2954436,48.50296514,51.79247848,0.094517394,1.588566472,2.851825261,4.717447626,0.666666667,0.583333333,0.0,100.0,100.0,5.986013089,8.66015625,9162.5,8741.440967,8716.809473000001
2012-08-21,9156.919922,84200000,9101.675976999999,8808.024463,9274.485923999999,8341.563001999999,93.84373976,8982.570961,8873.26787,109.30309059999999,60.66299024,48.64010038,-0.155271897,0.924459687,2.117788052,4.341305716,0.666666667,0.583333333,2.3115394680000003,95.02106708,98.34035569,7.034503888,-14.24023438,9171.160156,8774.582959000001,8741.440967
2012-08-22,9131.740234,85900000,9143.016016,8846.316455,9286.299215000001,8406.333695000001,84.75797800000001,9005.52008,8892.413971,113.10610859999998,71.15161391,41.95449469,-0.27497988100000004,0.275111564,1.454705675,3.888563618,0.583333333,0.541666667,6.3988206110000005,86.21728115,93.74611608,4.646306661000001,-25.1796875,9156.919922,8808.024463,8774.582959000001
