Date,Close,Volume,MA_5,MA_20,BBands_up,BBands_down,RSI,EMA_12,EMA_26,DIF,DEM,OSC,RDP,BIAS_6,BIAS_12,BIAS_24,PSY_12,PSY_24,W%R,%K,%D,PROC,MO,LAG,MA_20_L1,BBands_up_L1,BBands_up_L2
2017-04-04,20689.240234375,237390000,20678.096484375,20763.32265625,21013.03709636774,20513.608216132256,68.23152483529843,20699.8097831344,20694.68849037668,5.121292757725313,35.822234462602886,-30.700941704877568,0.18900192832473334,0.035021589249217305,0.056199739279436084,-0.523379062039029,0.25,0.2916666666666667,63.954518606024806,77.88854046322275,65.67347013625279,-1.0776142024609918,39.029296875,20650.2109375,20775.0986328125,21031.842384669544,21051.644905272173
2017-04-05,20648.150390625,284980000,20675.8625,20752.94365234375,21003.685543750802,20502.2017609367,40.111214892369176,20691.862184286798,20691.241223728404,0.6209605583972007,28.781979681761747,-28.16101912336455,-0.1986048945467295,-0.12071276936463532,-0.03869709144290104,-0.6503224735331223,0.25,0.2916666666666667,73.27844110364535,54.74060626065908,62.84352019951956,-1.2327117472299558,-41.08984375,20689.240234375,20763.32265625,21013.03709636774,21031.842384669544
2017-04-06,20662.94921875,251720000,20662.754296875,20743.181640625,20991.968240976268,20494.395040273732,50.74863810721079,20687.41403574268,20689.14551965593,-1.7314839132523048,22.679286962758926,-24.410770876011238,0.07167144681258811,-0.052051942100498634,0.0349889175495562,-0.5107507506980297,0.3333333333333333,0.2916666666666667,68.44874462019395,63.07751554161853,65.23555408850014,-0.02448492589459046,14.798828125,20648.150390625,20752.94365234375,21003.685543750802,21013.03709636774
2017-04-07,20656.099609375,219730000,20661.330078125,20730.83759765625,20971.03500369269,20490.64019161981,29.896728282565302,20682.59643168611,20686.697674449933,-4.101242763823393,17.32318101744247,-21.424423781265865,-0.03314923393793427,-0.026839938774192024,0.003926525419075032,-0.4841876450829558,0.3333333333333333,0.2916666666666667,40.78120701986026,9.894491175183546,42.570870992487066,-0.02517349672252984,-6.849609375,20662.94921875,20743.181640625,20991.968240976268,21003.685543750802
2017-04-10,20658.01953125,230480000,20662.891796875,20719.66455078125,20951.43444787157,20487.894653690928,47.77151082026478,20678.81537008056,20684.57336754624,-5.757997465680091,12.706945320817955,-18.46494278649805,0.009294697020770671,-0.013352783809638554,0.012640769610278229,-0.4216184450514414,0.4166666666666667,0.3333333333333333,39.69962039940585,12.284241746487092,28.418749487763076,0.006968496815812984,1.919921875,20656.099609375,20730.83759765625,20971.03500369269,20991.968240976268
2017-04-11,20651.30078125,255120000,20655.30390625,20710.3611328125,20937.374167143837,20483.34809848117,50.49356071327484,20674.582356414317,20682.10873152429,-7.526375109973742,8.660281234659617,-16.18665634463336,-0.0325236888746104,-0.04675087559223802,-0.0418978959863383,-0.4131155599776129,0.4166666666666667,0.3333333333333333,43.48462342520768,3.9213302863810964,8.700021069350596,0.2649940197359618,-6.71875,20658.01953125,20719.66455078125,20951.43444787157,20971.03500369269
2017-04-12,20591.859375,267670000,20644.045703125,20692.44912109375,20896.324531561542,20488.57371062596,12.780125113841656,20661.855743889042,20675.423594003973,-13.567850114934116,4.2146549647408715,-17.782505079674987,-0.2878337150750757,-0.2560965591469339,-0.34604273986742656,-0.6465926604766045,0.4166666666666667,0.2916666666666667,76.97089728778127,0.0,5.4018573442894136,0.1989146275145404,-59.44140625,20651.30078125,20710.3611328125,20937.374167143837,20951.43444787157
2017-04-13,20453.25,235810000,20602.105859375,20668.38408203125,20865.79046416997,20470.977699892526,7.321934153914581,20629.762552521493,20658.966290744418,-29.203738222924585,-2.4690236727922206,-26.734714550132367,-0.6731270473237679,-0.7713687098276826,-0.9176423857265502,-1.2260633746427505,0.3333333333333333,0.25,100.0,0.0,1.3071100954603825,-1.1991884646040143,-138.609375,20591.859375,20692.44912109375,20896.324531561542,20937.374167143837
2017-04-17,20636.919921875,229240000,20598.269921875,20654.49912109375,20816.578635551097,20492.41960663641,46.72347581513588,20630.863686268185,20657.333226383722,-26.469540115536798,-7.269126961341138,-19.200413154195665,0.8979987135296347,0.1407795418343364,-0.01884287999826983,-0.2900072006565856,0.4166666666666667,0.2916666666666667,33.26923213386033,77.82945864748774,25.943152882495927,-0.10842752949353596,183.669921875,20453.25,20668.38408203125,20865.79046416997,20896.324531561542
2017-04-18,20523.279296875,263180000,20571.321875,20635.3701171875,20760.323816012628,20510.41641836237,36.82338169642857,20614.31224174616,20647.403305679367,-33.09106393321417,-12.433514355715744,-20.65754957749843,-0.5506665986504201,-0.3035698105724762,-0.486959158048276,-0.7763357857417101,0.3333333333333333,0.2916666666666667,74.55702759663079,33.39511577221839,37.074858139902055,-0.9899946169725828,-113.640625,20636.919921875,20654.49912109375,20816.578635551097,20865.79046416997
2017-04-19,20404.490234375,294790000,20521.959765625,20622.194140625,20781.46446474101,20462.923816508992,29.58271072872265,20582.031932919825,20629.40974484201,-47.377811922186076,-19.42237386900981,-27.955438053176273,-0.5788015686074474,-0.6767408418134504,-0.9594010864025998,-1.2420986313647782,0.3333333333333333,0.25,100.0,0.0,37.074858139902055,-1.2521304034219165,-118.7890625,20523.279296875,20635.3701171875,20760.323816012628,20816.578635551097
2017-04-20,20578.7109375,312440000,20519.330078125,20618.0646484375,20777.347783903893,20458.781512971105,45.39621351382151,20581.521010547545,20625.654277631493,-44.13326708394743,-24.364552511997328,-19.768714571950095,0.8538351172894982,0.23034279732328386,-0.08486128184141904,-0.3273427356257865,0.4166666666666667,0.2916666666666667,38.816258779631255,68.7181739043349,34.037763225517786,-0.3462434365266396,174.220703125,20404.490234375,20622.194140625,20781.46446474101,20760.323816012628
2017-04-21,20547.759765625,369600000,20538.23203125,20612.6236328125,20773.696803403323,20451.550462221683,47.09825502044678,20576.326972867155,20619.88431377916,-43.55734091200429,-28.203110191998725,-15.35423072000557,-0.1504038419559048,0.11543231017927408,-0.1779955915111615,-0.4035164281088841,0.3333333333333333,0.2916666666666667,49.6858538191396,56.510049535079006,41.74274114647133,-0.6838359801870897,-30.951171875,20578.7109375,20618.0646484375,20777.347783903893,20781.46446474101
2017-04-24,20763.890625,342400000,20563.626171875,20620.98212890625,20794.737325683927,20447.226932128568,68.54787172011662,20605.18291934913,20630.551447943664,-25.36852859453211,-27.636193872505398,2.2676652779732933,1.051846341597648,0.9139301807499332,0.8247361034858707,0.6729506921358104,0.4166666666666667,0.3333333333333333,0.0,100.0,75.07607447980466,0.5605356033611137,216.130859375,20547.759765625,20612.6236328125,20773.696803403323,20777.347783903893
2017-04-25,20996.119140625,348180000,20658.194140625,20643.2390625,20878.55776779636,20407.920357203646,70.27173002477889,20665.326953391574,20657.63053629043,7.696417101142287,-20.56967167777586,28.266088778918157,1.1184248646801953,1.7465395491633695,1.8151214846299941,1.7314698894968086,0.4166666666666667,0.375,0.0,100.0,85.50334984502636,1.6124025585499409,232.228515625,20763.890625,20620.98212890625,20794.737325683927,20773.696803403323
2017-04-26,20975.08984375,328550000,20772.3140625,20656.9185546875,20932.54964849176,20381.287460883246,78.47487044399857,20712.98278267748,20681.146040546697,31.83674213078848,-10.088388916062996,41.925131046851476,-0.10015801841355912,1.27506940241927,1.5822010506660735,1.5652366460019342,0.4166666666666667,0.375,3.554474207200724,96.44552579279929,98.81517526426643,1.5442907441742908,-21.029296875,20996.119140625,20643.2390625,20878.55776779636,20794.737325683927
2017-04-27,20981.330078125,305690000,20852.837890625,20673.01904296875,20982.830292926028,20363.207793011472,92.36480477379007,20754.266981977104,20703.38189518213,50.885086794976814,2.106306226144966,48.778780568831856,0.029750691994577645,0.8371161474581316,1.4800087614468185,1.5289304420933898,0.4166666666666667,0.4166666666666667,2.499719392302766,97.50028060769723,97.98193546683218,1.565060708679835,6.240234375,20975.08984375,20656.9185546875,20932.54964849176,20878.55776779636
2017-04-28,20940.509765625,329990000,20931.387890625,20683.62001953125,21014.11712165181,20353.122917410692,83.04700127377626,20782.91971792293,20720.94692262234,61.97279530059314,14.079604041034601,47.893191259558535,-0.19455540877534255,0.3501141552475742,1.1646486693229106,1.2612095312360865,0.4166666666666667,0.4166666666666667,9.399367477237764,90.60063252276224,94.84881297441959,1.4004395531228833,-40.8203125,20981.330078125,20673.01904296875,20982.830292926028,20932.54964849176
2017-05-01,20913.4609375,288160000,20961.301953125,20696.13203125,21041.217927591235,20351.046134908764,83.64328298672876,20803.00298247325,20735.20722002069,67.79576245256612,24.82283572334091,42.972926729225215,-0.12916986466777491,-0.07138208156235147,0.90333209276316,1.0566041795865642,0.4166666666666667,0.4166666666666667,13.971292181939427,86.02870781806057,91.37654031617336,1.5617898153017082,-27.048828125,20940.509765625,20683.62001953125,21014.11712165181,20982.830292926028
2017-05-02,20949.890625,338810000,20952.05625,20711.116015625,21072.561906613544,20349.670124636454,75.56371601597732,20825.601081323523,20751.1096944636,74.49138685992511,34.75654595065775,39.73484090926736,0.17419253374116475,-0.04537076478634704,0.8776628513015365,1.182035416161213,0.5,0.4166666666666667,7.813768924513228,89.68940581982923,88.77291538688404,2.428174617725789,36.4296875,20913.4609375,20696.13203125,21041.217927591235,21014.11712165181
2017-05-03,20957.900390625,310920000,20948.618359375,20724.5490234375,21101.386050420107,20347.71199645489,36.30919064144185,20845.95482121606,20766.427523808885,79.52729740717405,43.71069624196101,35.816601165213044,0.038232971085022084,0.023243020813433025,0.78642003926014,1.1599376421513186,0.5,0.4583333333333333,6.459919317033878,91.4758668757623,89.0646601712174,1.5553700356697258,8.009765625,20949.890625,20711.116015625,21072.561906613544,21041.217927591235
2017-05-04,20951.470703125,274720000,20942.646484375,20739.7150390625,21127.29400173805,20352.136076386952,40.550719654940686,20862.188033817438,20780.13442598045,82.05360783698416,51.379278560965645,30.67432927601852,-0.03067906317025995,0.011346329122232315,0.5829019678638543,1.083571549583184,0.5,0.4166666666666667,7.546696422086798,80.77392116130225,87.31306461896463,2.0863693372588807,-6.4296875,20957.900390625,20724.5490234375,21101.386050420107,21072.561906613544
2017-05-05,21006.939453125,260960000,20955.932421875,20756.91455078125,21159.57736102775,20354.25174053475,57.350270197546905,20884.457482941674,20796.93479836153,87.52268458014805,58.60795976480211,28.91472481534593,0.2647487175767885,0.2556986989085698,0.6067139735034065,1.2812069179982706,0.5833333333333334,0.4583333333333333,0.0,100.0,90.74992934568822,2.9525325643032576,55.46875,20951.470703125,20739.7150390625,21127.29400173805,21101.386050420107
2017-05-08,21012.279296875,276150000,20975.69609375,20774.72353515625,21189.30549241593,20360.141577896567,75.86726361434927,20904.12237739296,20812.88624269586,91.23613469709744,65.13359475126119,26.102539945836252,0.02541942752734332,0.22396854031383068,0.4584567086773136,1.2333196313588923,0.5833333333333334,0.5,0.0,100.0,93.59130705376744,2.106878126097397,5.33984375,21006.939453125,20756.91455078125,21159.57736102775,21127.29400173805
2017-05-09,20975.779296875,273000000,20980.873828125,20790.6115234375,21210.40814747956,20370.81489939544,71.02824680032161,20915.14651885173,20824.952394857275,90.1941239944572,70.14570059990038,20.04842339455681,-0.1737079518328522,0.0003305534717495734,0.11323129802505875,0.9993739262685034,0.5833333333333334,0.4583333333333333,7.857581338244321,63.063543828441546,87.68784794281386,2.083047184375045,-36.5,21012.279296875,20774.72353515625,21189.30549241593,21159.57736102775
2017-05-10,20943.109375,283340000,20977.915625,20805.201953125,21224.90101837505,20385.502887874954,47.65221389737903,20919.44849672069,20833.704763756738,85.74373296395787,73.26530707271188,12.478425891246006,-0.15575069422983112,-0.15004056326926202,-0.11389586181888392,0.7824269553555192,0.5,0.4583333333333333,14.890638008022403,30.002964719833976,64.35550284942519,0.8631270181331925,-32.669921875,20975.779296875,20790.6115234375,21210.40814747956,21189.30549241593
2017-05-11,20919.419921875,287680000,20971.50546875,20821.57998046875,21232.16551845336,20410.994442484134,37.9821886055874,20919.44410059059,20840.054034728466,79.39006586212781,74.49025883059507,4.899807031532745,-0.11311335246751054,-0.23247821711132186,-0.19645615460481847,0.61668693408458,0.4166666666666667,0.4166666666666667,37.38470611362296,6.030240142306552,33.03224956352738,-0.3653018838209777,-23.689453125,20943.109375,20805.201953125,21224.90101837505,21210.40814747956
2017-05-12,20896.609375,288500000,20949.439453125,20843.74794921875,21218.724342814974,20468.771555622523,34.45665526743916,20915.931065884342,20844.243319193018,71.68774669132472,73.92975640274098,-2.242009711416273,-0.1090400544574732,-0.2977877933252573,-0.2741659515010163,0.4585539994380421,0.4166666666666667,0.4166666666666667,100.0,0.0,12.011068287380194,-0.3741603460801624,-22.810546875,20919.419921875,20821.57998046875,21232.16551845336,21224.90101837505
2017-05-15,20981.939453125,313170000,20943.371484375,20860.99892578125,21227.98764870933,20494.01020285317,43.94203282660962,20926.086202382907,20854.443032817613,71.64316956529366,73.47243903525153,-1.8292694699578789,0.4083441317857338,0.12924609540865406,0.1328159721805202,0.8033653690628785,0.4166666666666667,0.4166666666666667,26.22967428195127,73.77032571804874,26.600188620118445,0.002904367824780234,85.330078125,20896.609375,20843.74794921875,21218.724342814974,21232.16551845336
2017-05-16,20979.75,311580000,20944.165625,20883.8224609375,21219.391413172296,20548.253508702706,41.995328405409815,20934.342171247074,20863.725030386682,70.61714086039501,72.90137940028022,-2.2842385398852088,-0.010434941583409765,0.14470762724288547,0.10674488883326977,0.7266202718408544,0.4166666666666667,0.4166666666666667,28.12251996690475,71.87748003309524,48.54926858371468,0.18738910759190308,-2.189453125,20981.939453125,20860.99892578125,21227.98764870933,21218.724342814974
2017-05-17,20606.9296875,423200000,20876.9296875,20893.94443359375,21179.56437213804,20608.324495049463,15.816224943796634,20883.971019901368,20844.70315313581,39.26786676555639,66.17467687333546,-26.906810107779066,-1.7770484038179677,-1.3454159851983167,-1.5522055940618142,-1.0663231541183271,0.4166666666666667,0.4166666666666667,100.0,0.0,48.54926858371468,-1.4657126857963414,-372.8203125,20979.75,20883.8224609375,21219.391413172296,21227.98764870933
2017-05-18,20663.01953125,422590000,20825.649609375,20898.15986328125,21167.04366829233,20629.276058270167,25.122128929290128,20849.978483185776,20831.2451070702,18.733376115575087,56.68641672178338,-37.9530406062083,0.2721892324601061,-0.8553144561778577,-1.171370650471328,-0.8386469856438185,0.4166666666666667,0.4583333333333333,86.16260076419373,13.837399235806286,28.5716264229672,-1.3693202455561746,56.08984375,20606.9296875,20893.94443359375,21179.56437213804,21219.391413172296
2017-05-19,20804.83984375,365180000,20807.295703125,20911.0138671875,21131.973769552413,20690.053964822582,41.588113666931456,20843.034077118733,20829.289161639077,13.744915479659538,48.09811647335862,-34.353200993699076,0.6863484414052656,-0.0832836439743639,-0.4323198510720693,-0.19156708855859506,0.4166666666666667,0.4583333333333333,51.175441724206046,52.7746673263717,22.204022187392678,-0.7303238588893565,141.8203125,20663.01953125,20898.15986328125,21167.04366829233,21179.56437213804
2017-05-22,20894.830078125,276120000,20789.873828125,20917.56083984375,21128.214964836145,20706.90671485136,49.88110122970825,20851.00269265816,20834.14404434173,16.858648316425388,41.85022284197197,-24.991574525546586,0.43254471099441816,0.3503300172923152,0.020948812937472458,0.16575652303520805,0.5,0.5,28.974795098752534,76.77143824379574,47.79450160199125,-0.2703420003424954,89.990234375,20804.83984375,20911.0138671875,21131.973769552413,21167.04366829233
2017-05-23,20937.91015625,244950000,20781.505859375,20914.650390625,21122.471985097374,20706.828796152626,46.881734708839254,20864.37307167229,20841.830423001607,22.542648670681963,37.98870800771397,-15.446059337032011,0.2061757763232588,0.5926797707438839,0.2547741562688284,0.2654449154158933,0.5,0.5416666666666666,18.346913110306982,88.25915991771048,72.60175516262598,-0.3286023508042776,43.080078125,20894.830078125,20917.56083984375,21128.214964836145,21131.973769552413
2017-05-24,21012.419921875,283180000,20862.60390625,20916.51689453125,21127.12807783093,20705.90571123157,52.098771628251285,20887.14951016501,20854.46668217741,32.68282798759901,36.92753200369098,-4.2447040160919665,0.35586056616428224,0.9242481442881588,0.6114849084262655,0.5352492466328139,0.5,0.5416666666666666,0.0,100.0,88.34353272050207,0.0006692515267532832,74.509765625,20937.91015625,20914.650390625,21122.471985097374,21128.214964836145
2017-05-25,21082.94921875,268970000,20946.58984375,20921.5978515625,21142.8524560099,20700.3432471151,100.0,20917.272542255014,20871.391314516124,45.88122773888972,38.71827115073072,7.162956588158991,0.3356552797689685,0.8785980709607142,0.906042716277886,0.7651910536560439,0.5833333333333334,0.5833333333333334,0.0,100.0,96.08638663923685,0.5109222420688146,70.529296875,21012.419921875,20916.51689453125,21127.12807783093,21122.471985097374
2017-05-26,21080.279296875,208000000,21001.677734375,20928.586328125,21160.367847857426,20696.80480839257,99.3682147792449,20942.350504504244,20886.86449839456,55.48600610968424,42.07181814252143,13.414187967162809,-0.012663891789036423,0.5313012578339419,0.8380959757336881,0.6889891399220305,0.5833333333333334,0.5416666666666666,0.5608849426805951,99.43911505731941,99.8130383524398,0.6549644535531153,-2.669921875,21082.94921875,20921.5978515625,21142.8524560099,21127.12807783093
2017-05-30,21029.470703125,242810000,21028.605859375,20934.38681640625,21170.13640000518,20698.637232807323,83.87199377992968,20955.75361198436,20897.427920967184,58.32569101717672,45.32259271745249,13.003098299724236,-0.2410242911607533,0.11025642964670296,0.5509407311642186,0.4396374440776989,0.5833333333333334,0.5,11.234521298856897,88.76547870114311,96.06819791948752,0.5260699467814698,-50.80859375,21080.279296875,20928.586328125,21160.367847857426,21142.8524560099
2017-05-31,21008.650390625,371580000,21042.75390625,20937.3248046875,21175.228737276942,20699.420872098064,71.68683666026587,20963.891577929076,20905.66662242332,58.224955505753314,47.903065275112645,10.321890230640662,-0.09900540433909297,-0.07909315515827722,0.4065653405026985,0.3334957609016446,0.5833333333333334,0.5,15.608357062554877,82.3068408029618,90.17047818714146,0.536168397534588,-20.8203125,21029.470703125,20934.38681640625,21170.13640000518,21160.367847857426
2017-06-01,21144.1796875,276730000,21069.105859375,20946.63876953125,21201.048672912424,20692.22886615008,79.06291966624836,20991.62821017076,20923.334256873444,68.29395329731051,51.981242879552234,16.312710417758282,0.6451118675166265,0.4013430966436959,0.9890447468619196,0.9480459879332396,0.5833333333333334,0.5,0.0,100.0,90.3574398347017,0.7732375490714531,135.529296875,21008.650390625,20937.3248046875,21175.228737276942,21170.13640000518
2017-06-02,21206.2890625,329700000,21093.773828125,20959.3796875,21237.864984036703,20680.894390963294,78.30480829003723,21024.652956682945,20944.29387210504,80.35908457790357,57.65681121922249,22.70227335868107,0.2937421830401762,0.5420040774737609,1.1944486654716904,1.1910723169084456,0.6666666666666666,0.5416666666666666,0.0,100.0,94.10228026765397,1.0797986749127135,62.109375,21144.1796875,20946.63876953125,21201.048672912424,21175.228737276942
2017-06-05,21184.0390625,269790000,21114.52578125,20968.23466796875,21262.99287118716,20673.476464750343,67.18119290418525,21049.17389603941,20962.052775097258,87.12112094215263,63.54967316380853,23.571447778344112,-0.10492170475665938,0.3563488421056697,0.8568146872864847,1.0305494009028855,0.6666666666666666,0.5416666666666666,3.712296983758701,91.70948257040972,97.23649419013658,2.800559732826525,-22.25,21206.2890625,20959.3796875,21237.864984036703,21201.048672912424
2017-06-06,21136.23046875,283550000,21135.877734375,20974.4322265625,21277.72299691872,20671.14145620629,58.24445275851152,21062.56721491797,20974.954826478945,87.61238843902174,68.36221621885116,19.250172220170587,-0.2256821449816471,0.08564786869307474,0.4406259047156836,0.7652294383172465,0.5833333333333334,0.5,11.688912641101176,64.55218349457957,85.42055535499647,2.2901344926104974,-47.80859375,21184.0390625,20968.23466796875,21262.99287118716,21237.864984036703
2017-06-07,21173.689453125,273400000,21168.885546875,20984.327734375,21299.81772253864,20668.837746211364,72.12103055721991,21079.662943872896,20989.67590993421,89.98703393868709,72.68717976281835,17.299854175868745,0.17722641901725691,0.14903745068267338,0.4718776992552315,0.9005611678406709,0.5833333333333334,0.5,6.000632743012862,83.50545008943483,79.92237205147474,1.772902902137968,37.458984375,21136.23046875,20974.4322265625,21277.72299691872,21262.99287118716
2017-06-08,21182.529296875,330330000,21176.55546875,20996.29873046875,21322.607931822124,20669.98952911537,77.68806837266587,21095.48853664245,21003.961346003896,91.5271906385533,76.45518193796535,15.072008700587958,0.0417491895759118,0.053704151933061516,0.3996051392258224,0.8963967178493794,0.5833333333333334,0.5416666666666666,5.9184984090842745,87.97817987765708,78.67860448722388,1.376891880308685,8.83984375,21173.689453125,20984.327734375,21299.81772253864,21277.72299691872
2017-06-09,21271.970703125,397200000,21189.691796875,21013.92626953125,21359.254680487236,20668.597858575267,73.84977655301124,21122.639639178225,21023.81389097583,98.8257482023946,80.92929519085118,17.896453011543414,0.4222413905179635,0.3751933602189421,0.6906759269893263,1.269155743080549,0.5833333333333334,0.5416666666666666,0.0,100.0,90.49454332236401,1.5954818049273292,89.44140625,21182.529296875,20996.29873046875,21322.607931822124,21299.81772253864
2017-06-12,21235.669921875,528080000,21200.01796875,21030.879296875,21384.692085778395,20677.0665079716,56.067927877052156,21140.028913439266,21039.506930301694,100.52198313757252,84.84783278019546,15.674150357377071,-0.17065076741886995,0.1807541766232989,0.4304048396153039,1.0515609970553077,0.5,0.5,10.866527517115982,86.21421154131434,91.39746380632386,1.0624668687854717,-36.30078125,21271.970703125,21013.92626953125,21359.254680487236,21322.607931822124
2017-06-13,21328.470703125,323510000,21238.466015625,21048.205859375,21423.992711024417,20672.419007725584,73.0979466131924,21169.019958006298,21060.91165421453,108.1083037917706,89.49992698251049,18.608376809260108,0.4370042555351895,0.5044144606021488,0.7717805937367289,1.4222365113669058,0.5,0.5416666666666666,0.0,100.0,95.40473718043816,1.164549996433359,92.80078125,21235.669921875,21030.879296875,21384.692085778395,21359.254680487236
2017-06-14,21374.560546875,295090000,21278.640234375,21067.94638671875,21467.972935421683,20667.919838015827,88.32515688109702,21200.641587063026,21084.144905522713,116.49668154031315,94.899277894071,21.597403646242128,0.2160953984537064,0.5334241925284051,0.8726654281818124,1.5545905638164534,0.5833333333333334,0.5833333333333334,0.0,100.0,95.40473718043816,1.3960026138914825,46.08984375,21328.470703125,21048.205859375,21423.992711024417,21384.692085778395
2017-06-15,21359.900390625,317200000,21314.114453125,21105.594921875,21464.609879164396,20746.57996458561,82.31338629646702,21225.142941457176,21104.571237752512,120.57170370466338,100.03376305618949,20.53794064847389,-0.06858693640905446,0.3180359429874409,0.6726564932956661,1.396519352927455,0.5833333333333334,0.5833333333333334,4.006490664332305,93.84880147510755,97.94960049170255,1.5712696347174246,-14.66015625,21374.560546875,21067.94638671875,21467.972935421683,21423.992711024417
2017-06-16,21384.279296875,603260000,21336.576171875,21141.65791015625,21457.961536374733,20825.35428393777,83.21842037561102,21249.6254576753,21125.29035324307,124.33510443223349,104.89403133139828,19.44107310083521,0.1141339884744971,0.2741781296027206,0.6390820497105565,1.414424851165459,0.6666666666666666,0.625,0.0,100.0,97.94960049170255,1.7879725697069166,24.37890625,21359.900390625,21105.594921875,21464.609879164396,21467.972935421683
2017-06-19,21528.990234375,289400000,21395.240234375,21177.8654296875,21497.427677116466,20858.303182258533,85.80243554723634,21292.60465409064,21155.19404814173,137.4106059489095,111.39734625490051,26.01325969400898,0.6767164583430567,0.7503753781087211,1.1674445477281803,1.9904623264144907,0.6666666666666666,0.625,0.0,100.0,97.94960049170255,1.819936041796372,144.7109375,21384.279296875,21141.65791015625,21457.961536374733,21464.609879164396
2017-06-20,21467.140625,310200000,21422.97421875,21206.48095703125,21522.010451752565,20890.95146230993,80.10098598489273,21319.45634192285,21178.301201983082,141.1551399397649,117.3489049918734,23.80623494789151,-0.2872852312239229,0.27989146661531866,0.7738670618747401,1.599713844226044,0.5833333333333334,0.625,15.747440239093356,82.14817236791666,94.04939078930558,1.2300669944241924,-61.849609375,21528.990234375,21177.8654296875,21497.427677116466,21457.961536374733
2017-06-21,21410.029296875,292500000,21430.06796875,21230.0869140625,21532.064111105286,20928.109717019717,61.69128599106314,21333.39064268472,21195.46624604915,137.92439663556794,121.46400332061232,16.460393314955652,-0.26604068572826056,-0.05035958726929614,0.4169928446895647,1.1691943098820319,0.5833333333333334,0.625,30.288473492364236,59.443334665068576,80.53050234432844,1.0667948341119144,-57.111328125,21467.140625,21206.48095703125,21522.010451752565,21497.427677116466
2017-06-22,21397.2890625,270680000,21437.545703125,21249.33037109375,21542.288581032328,20956.37216115517,53.602541003399146,21343.221168810145,21210.41608430477,132.80508450537673,123.73221955756522,9.072864947811524,-0.05950591752277312,-0.12749712510801836,0.2549442413280733,0.9630313679058968,0.5833333333333334,0.5833333333333334,33.532246274111984,55.09988014382741,65.56379572560424,1.2351237091967564,-12.740234375,21410.029296875,21230.0869140625,21532.064111105286,21522.010451752565
2017-06-23,21394.759765625,368400000,21439.641796875,21264.9208984375,21553.963557549912,20975.878239325088,55.746297488731486,21351.15018370474,21224.071171809966,127.0790118947698,124.40157802500612,2.6774338697636746,-0.011820641706583009,-0.16637544533441934,0.15664127794145424,0.8341488125936953,0.5,0.5416666666666666,34.17622691988284,33.05865622504042,49.20062367797882,1.0440802628630812,-2.529296875,21397.2890625,21249.33037109375,21542.288581032328,21532.064111105286
2017-06-26,21409.55078125,241880000,21415.75390625,21281.38447265625,21563.920343082664,20998.848602229835,54.301786676064395,21360.1348910194,21237.81040213886,122.32448888053476,123.98616019611185,-1.6616713155770813,0.06913382429638099,-0.11698755844841467,0.13719771756798754,0.8019697677573558,0.5,0.5416666666666666,33.61643413920864,29.363319241342662,39.173951870070184,1.0717392677393434,14.791015625,21394.759765625,21264.9208984375,21553.963557549912,21542.288581032328
2017-06-27,21310.66015625,292170000,21384.4578125,21295.4439453125,21553.349250930307,21037.5386396947,5.966233622992019,21352.523393362564,21243.206680221167,109.31671314139747,121.05227078516899,-11.7355576437715,-0.4618995793531837,-0.4092772678241437,-0.340364177262894,0.2630482026101285,0.4166666666666667,0.5,63.01722777188987,0.0,20.80732515546105,0.18187996620038716,-98.890625,21409.55078125,21281.38447265625,21563.920343082664,21553.963557549912
2017-06-28,21454.609375,271510000,21393.373828125,21317.74189453125,21548.269486607274,21087.214302455224,48.10139317969296,21368.22892899909,21258.866139093672,109.36278990541905,118.71437460921899,-9.351584703799944,0.675479866388759,0.27322502472730553,0.2472827940061953,0.8528811532618965,0.5,0.5,25.358236782527637,65.93192288768617,31.765080709676308,1.0309985695316777,143.94921875,21310.66015625,21295.4439453125,21553.349250930307,21563.920343082664
2017-06-29,21287.029296875,336750000,21371.321875,21324.884375,21541.916159280514,21107.85259071949,36.03797344873762,21355.73667790308,21260.952298929325,94.7843789737526,113.92837548212572,-19.14399650837311,-0.7810912573419901,-0.4145859601368055,-0.5196874787619045,0.02514595496709889,0.4166666666666667,0.4583333333333333,82.49034491943002,0.0,21.97730762922875,-0.19430087992163494,-167.580078125,21454.609375,21317.74189453125,21548.269486607274,21553.349250930307
2017-06-30,21349.630859375,313260000,21362.29609375,21332.05146484375,21542.30567942567,21121.797250261832,45.14030790065922,21354.79732120645,21267.52108118456,87.27624002188897,108.59794839007836,-21.321708368189405,0.2940831321596861,-0.08459422718171873,-0.2174451469781816,0.2664271176031986,0.4166666666666667,0.5,74.12740951212425,34.75714889879307,33.56302392882645,-0.11663251483149095,62.6015625,21287.029296875,21324.884375,21541.916159280514,21548.269486607274
2017-07-03,21479.26953125,186810000,21376.23984375,21346.81298828125,21554.871446456218,21138.754530106282,56.843437139196865,21373.94689198238,21283.206151559774,90.74074042260328,105.0265067965833,-14.285766373980069,0.6072173927919384,0.4558919388186543,0.3418013101032616,0.7865518415632174,0.5,0.5416666666666666,20.549062025766037,100.0,44.91904963293105,0.5588468974199519,129.638671875,21349.630859375,21332.05146484375,21542.30567942567,21541.916159280514
